"Time","Fridge (Kitchen, 180l)","Halogen lamp 1 (0,5kW)","Power supply for wood boiler ()","Site consumption ()","Total site light consumption ()","Vertical freezer (Cellar, 145l)","Washing machine ()","Water heater ()"
"1998-10-14 15:30:00.0","3","0","6","127","10","8","0","67"
"1998-10-14 15:40:00.0","13","0","7","86","11","19","0","32"
"1998-10-14 15:50:00.0","12","0","6","92","11","17","0","40"
"1998-10-14 16:00:00.0","13","0","7","77","11","1","0","38"
"1998-10-14 16:10:00.0","11","0","6","94","10","0","0","44"
"1998-10-14 16:20:00.0","6","0","7","172","11","0","0","24"
"1998-10-14 16:30:00.0","0","0","6","199","11","5","0","41"
"1998-10-14 16:40:00.0","0","0","6","135","10","19","0","35"
"1998-10-14 16:50:00.0","0","0","7","76","11","18","0","34"
"1998-10-14 17:00:00.0","0","0","7","95","15","2","0","36"
"1998-10-14 17:10:00.0","0","0","6","152","10","0","0","0"
"1998-10-14 17:20:00.0","3","0","6","132","9","0","0","36"
"1998-10-14 17:30:00.0","14","0","7","69","0","4","0","36"
"1998-10-14 17:40:00.0","12","0","6","44","0","19","0","0"
"1998-10-14 17:50:00.0","12","0","7","109","6","17","0","36"
"1998-10-14 18:00:00.0","12","0","7","111","1","4","0","0"
"1998-10-14 18:10:00.0","5","0","6","216","15","0","0","38"
"1998-10-14 18:20:00.0","0","0","6","133","17","0","0","0"
"1998-10-14 18:30:00.0","0","0","7","154","22","3","0","34"
"1998-10-14 18:40:00.0","0","0","6","129","18","19","0","0"
"1998-10-14 18:50:00.0","0","0","7","168","17","18","0","40"
"1998-10-14 19:00:00.0","0","0","6","155","22","4","0","0"
"1998-10-14 19:10:00.0","1","0","7","232","33","0","0","83"
"1998-10-14 19:20:00.0","14","0","6","289","34","0","0","126"
"1998-10-14 19:30:00.0","13","0","6","264","25","1","0","119"
"1998-10-14 19:40:00.0","12","0","7","239","14","20","0","91"
"1998-10-14 19:50:00.0","12","0","6","251","25","17","0","91"
"1998-10-14 20:00:00.0","12","0","7","220","27","5","0","68"
"1998-10-14 20:10:00.0","12","0","6","238","30","0","0","85"
"1998-10-14 20:20:00.0","4","0","7","191","32","0","0","39"
"1998-10-14 20:30:00.0","0","0","7","141","31","0","0","0"
"1998-10-14 20:40:00.0","0","0","6","153","32","20","0","0"
"1998-10-14 20:50:00.0","0","0","7","143","31","18","0","0"
"1998-10-14 21:00:00.0","0","0","7","112","30","6","0","0"
"1998-10-14 21:10:00.0","5","0","6","51","30","0","0","0"
"1998-10-14 21:20:00.0","13","0","7","61","33","0","0","0"
"1998-10-14 21:30:00.0","12","0","7","59","31","0","0","0"
"1998-10-14 21:40:00.0","12","0","6","76","32","19","0","0"
"1998-10-14 21:50:00.0","12","0","7","73","32","18","0","0"
"1998-10-14 22:00:00.0","2","0","7","73","32","6","0","0"
"1998-10-14 22:10:00.0","0","0","7","50","33","0","0","0"
"1998-10-14 22:20:00.0","0","0","7","50","33","0","0","0"
"1998-10-14 22:30:00.0","0","0","6","49","32","0","0","0"
"1998-10-14 22:40:00.0","0","0","7","67","32","18","0","0"
"1998-10-14 22:50:00.0","0","0","7","67","34","18","0","0"
"1998-10-14 23:00:00.0","7","0","7","67","31","7","0","0"
"1998-10-14 23:10:00.0","13","0","7","37","3","0","0","0"
"1998-10-14 23:20:00.0","13","0","7","28","0","0","0","0"
"1998-10-14 23:30:00.0","12","0","6","28","0","0","0","0"
"1998-10-14 23:40:00.0","11","0","7","43","0","18","0","0"
"1998-10-14 23:50:00.0","0","0","7","33","0","18","0","0"
"1998-10-15 00:00:00.0","0","0","7","25","0","8","0","0"
"1998-10-15 00:10:00.0","0","0","7","19","0","0","0","0"
"1998-10-15 00:20:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 00:30:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 00:40:00.0","0","0","7","34","0","17","0","0"
"1998-10-15 00:50:00.0","4","0","6","36","0","18","0","0"
"1998-10-15 01:00:00.0","13","0","7","36","0","9","0","0"
"1998-10-15 01:10:00.0","13","0","7","28","0","0","0","0"
"1998-10-15 01:20:00.0","12","0","6","27","0","0","0","0"
"1998-10-15 01:30:00.0","12","0","7","27","0","0","0","0"
"1998-10-15 01:40:00.0","3","0","6","33","0","14","0","0"
"1998-10-15 01:50:00.0","0","0","7","33","0","18","0","0"
"1998-10-15 02:00:00.0","0","0","7","27","0","11","0","0"
"1998-10-15 02:10:00.0","0","0","6","17","0","0","0","0"
"1998-10-15 02:20:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 02:30:00.0","0","0","7","17","0","0","0","0"
"1998-10-15 02:40:00.0","0","0","6","30","0","14","0","0"
"1998-10-15 02:50:00.0","7","0","7","40","0","18","0","0"
"1998-10-15 03:00:00.0","13","0","6","38","0","12","0","0"
"1998-10-15 03:10:00.0","12","0","7","28","0","0","0","0"
"1998-10-15 03:20:00.0","13","0","7","27","0","0","0","0"
"1998-10-15 03:30:00.0","10","0","7","26","0","0","0","0"
"1998-10-15 03:40:00.0","1","0","6","29","0","12","0","0"
"1998-10-15 03:50:00.0","0","0","7","34","0","19","0","0"
"1998-10-15 04:00:00.0","0","0","7","28","0","12","0","0"
"1998-10-15 04:10:00.0","0","0","6","18","0","0","0","0"
"1998-10-15 04:20:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 04:30:00.0","0","0","7","17","0","0","0","0"
"1998-10-15 04:40:00.0","0","0","7","29","0","12","0","0"
"1998-10-15 04:50:00.0","9","0","6","41","0","18","0","0"
"1998-10-15 05:00:00.0","14","0","7","40","0","13","0","0"
"1998-10-15 05:10:00.0","12","0","7","27","0","0","0","0"
"1998-10-15 05:20:00.0","12","0","6","27","0","0","0","0"
"1998-10-15 05:30:00.0","9","0","7","24","0","0","0","0"
"1998-10-15 05:40:00.0","0","0","6","28","0","12","0","0"
"1998-10-15 05:50:00.0","0","0","7","34","0","18","0","0"
"1998-10-15 06:00:00.0","0","0","7","29","0","13","0","0"
"1998-10-15 06:10:00.0","0","0","6","18","0","0","0","0"
"1998-10-15 06:20:00.0","0","0","7","17","0","0","0","0"
"1998-10-15 06:30:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 06:40:00.0","0","0","6","27","0","10","0","0"
"1998-10-15 06:50:00.0","8","0","7","41","0","18","0","0"
"1998-10-15 07:00:00.0","14","0","6","48","8","14","0","0"
"1998-10-15 07:10:00.0","12","0","7","27","0","0","0","0"
"1998-10-15 07:20:00.0","12","0","7","28","0","0","0","0"
"1998-10-15 07:30:00.0","9","0","6","33","0","0","0","0"
"1998-10-15 07:40:00.0","1","0","7","39","4","11","0","0"
"1998-10-15 07:50:00.0","0","0","6","55","14","18","0","0"
"1998-10-15 08:00:00.0","0","0","7","54","17","13","0","0"
"1998-10-15 08:10:00.0","0","0","7","28","6","0","0","0"
"1998-10-15 08:20:00.0","0","0","6","17","0","0","0","0"
"1998-10-15 08:30:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 08:40:00.0","2","0","7","29","0","9","0","0"
"1998-10-15 08:50:00.0","13","0","6","44","0","19","0","0"
"1998-10-15 09:00:00.0","13","0","7","41","0","14","0","0"
"1998-10-15 09:10:00.0","12","0","6","27","0","0","0","0"
"1998-10-15 09:20:00.0","12","0","7","27","0","0","0","0"
"1998-10-15 09:30:00.0","10","0","6","25","0","0","0","0"
"1998-10-15 09:40:00.0","0","0","7","26","0","10","0","0"
"1998-10-15 09:50:00.0","0","0","7","34","0","19","0","0"
"1998-10-15 10:00:00.0","0","0","6","31","0","15","0","0"
"1998-10-15 10:10:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 10:20:00.0","0","0","7","17","0","0","0","0"
"1998-10-15 10:30:00.0","0","0","6","24","0","0","0","0"
"1998-10-15 10:40:00.0","0","0","7","32","0","9","0","0"
"1998-10-15 10:50:00.0","11","0","6","47","0","19","0","0"
"1998-10-15 11:00:00.0","13","0","7","45","0","16","0","0"
"1998-10-15 11:10:00.0","12","0","6","31","0","0","0","0"
"1998-10-15 11:20:00.0","12","0","7","31","0","0","0","0"
"1998-10-15 11:30:00.0","5","0","7","24","0","0","0","0"
"1998-10-15 11:40:00.0","0","0","6","29","0","9","0","0"
"1998-10-15 11:50:00.0","0","0","7","38","0","18","0","0"
"1998-10-15 12:00:00.0","0","0","7","36","0","18","0","0"
"1998-10-15 12:10:00.0","0","0","7","22","0","0","0","0"
"1998-10-15 12:20:00.0","0","0","6","26","8","0","0","0"
"1998-10-15 12:30:00.0","0","0","7","28","11","0","0","0"
"1998-10-15 12:40:00.0","8","0","7","42","11","7","0","0"
"1998-10-15 12:50:00.0","13","0","6","55","11","19","0","0"
"1998-10-15 13:00:00.0","13","0","7","52","11","17","0","0"
"1998-10-15 13:10:00.0","12","0","7","40","11","2","0","0"
"1998-10-15 13:20:00.0","12","0","7","37","11","0","0","0"
"1998-10-15 13:30:00.0","5","0","7","32","12","0","0","0"
"1998-10-15 13:40:00.0","0","0","6","33","11","5","0","0"
"1998-10-15 13:50:00.0","0","0","7","35","1","19","0","0"
"1998-10-15 14:00:00.0","0","0","7","33","0","18","0","0"
"1998-10-15 14:10:00.0","0","0","6","21","0","4","0","0"
"1998-10-15 14:20:00.0","6","0","7","31","8","0","0","0"
"1998-10-15 14:30:00.0","13","0","6","31","3","0","0","0"
"1998-10-15 14:40:00.0","12","0","7","34","4","2","0","0"
"1998-10-15 14:50:00.0","13","0","7","48","4","19","0","0"
"1998-10-15 15:00:00.0","10","0","6","64","7","18","0","0"
"1998-10-15 15:10:00.0","0","0","7","75","17","7","0","0"
"1998-10-15 15:20:00.0","0","0","7","28","11","0","0","0"
"1998-10-15 15:30:00.0","0","0","6","29","10","0","0","0"
"1998-10-15 15:40:00.0","0","0","7","24","7","0","0","0"
"1998-10-15 15:50:00.0","0","0","7","36","0","19","0","0"
"1998-10-15 16:00:00.0","11","0","6","42","0","18","0","0"
"1998-10-15 16:10:00.0","13","0","7","36","0","8","0","0"
"1998-10-15 16:20:00.0","12","0","7","28","0","0","0","0"
"1998-10-15 16:30:00.0","12","0","6","27","0","0","0","0"
"1998-10-15 16:40:00.0","11","0","7","27","0","0","0","0"
"1998-10-15 16:50:00.0","0","0","7","33","0","17","0","0"
"1998-10-15 17:00:00.0","0","0","6","34","0","18","0","0"
"1998-10-15 17:10:00.0","0","0","7","28","0","11","0","0"
"1998-10-15 17:20:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 17:30:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 17:40:00.0","0","0","7","18","0","0","0","0"
"1998-10-15 17:50:00.0","8","0","7","40","1","15","0","0"
"1998-10-15 18:00:00.0","13","0","7","69","25","18","0","0"
"1998-10-15 18:10:00.0","13","0","6","38","0","12","0","0"
"1998-10-15 18:20:00.0","12","0","7","45","9","0","0","0"
"1998-10-15 18:30:00.0","8","0","6","41","8","0","0","0"
"1998-10-15 18:40:00.0","0","0","7","34","7","0","0","0"
"1998-10-15 18:50:00.0","0","0","6","49","8","13","0","0"
"1998-10-15 19:00:00.0","0","0","7","63","20","19","0","0"
"1998-10-15 19:10:00.0","0","0","6","60","21","14","0","0"
"1998-10-15 19:20:00.0","6","0","7","72","40","0","0","0"
"1998-10-15 19:30:00.0","13","0","6","57","19","0","0","0"
"1998-10-15 19:40:00.0","13","0","7","56","19","0","0","0"
"1998-10-15 19:50:00.0","12","0","6","92","42","13","0","0"
"1998-10-15 20:00:00.0","12","0","7","100","43","18","0","0"
"1998-10-15 20:10:00.0","12","0","6","86","27","15","0","0"
"1998-10-15 20:20:00.0","12","0","7","69","25","0","0","0"
"1998-10-15 20:30:00.0","12","0","6","69","24","0","0","0"
"1998-10-15 20:40:00.0","12","0","7","65","25","0","0","0"
"1998-10-15 20:50:00.0","1","0","6","62","24","10","0","0"
"1998-10-15 21:00:00.0","0","0","7","67","25","19","0","0"
"1998-10-15 21:10:00.0","0","0","6","66","24","17","0","0"
"1998-10-15 21:20:00.0","0","0","7","44","17","0","0","0"
"1998-10-15 21:30:00.0","5","0","6","41","14","0","0","0"
"1998-10-15 21:40:00.0","13","0","7","42","15","0","0","0"
"1998-10-15 21:50:00.0","13","0","7","50","14","9","0","0"
"1998-10-15 22:00:00.0","12","0","6","57","15","19","0","0"
"1998-10-15 22:10:00.0","12","0","7","56","14","17","0","0"
"1998-10-15 22:20:00.0","5","0","7","35","15","0","0","0"
"1998-10-15 22:30:00.0","0","0","6","32","15","0","0","0"
"1998-10-15 22:40:00.0","0","0","7","32","14","0","0","0"
"1998-10-15 22:50:00.0","0","0","7","44","19","8","0","0"
"1998-10-15 23:00:00.0","0","0","6","65","28","19","0","0"
"1998-10-15 23:10:00.0","5","0","7","61","25","17","0","0"
"1998-10-15 23:20:00.0","13","0","7","53","25","1","0","0"
"1998-10-15 23:30:00.0","13","0","6","55","22","0","0","0"
"1998-10-15 23:40:00.0","12","0","7","29","0","0","0","0"
"1998-10-15 23:50:00.0","12","0","7","35","0","7","0","0"
"1998-10-16 00:00:00.0","3","0","6","37","0","19","0","0"
"1998-10-16 00:10:00.0","0","0","7","35","0","18","0","0"
"1998-10-16 00:20:00.0","0","0","7","20","0","1","0","0"
"1998-10-16 00:30:00.0","0","0","6","19","0","0","0","0"
"1998-10-16 00:40:00.0","0","0","7","18","0","0","0","0"
"1998-10-16 00:50:00.0","3","0","7","27","0","5","0","0"
"1998-10-16 01:00:00.0","13","0","6","46","0","19","0","0"
"1998-10-16 01:10:00.0","13","0","6","43","0","17","0","0"
"1998-10-16 01:20:00.0","12","0","7","30","0","3","0","0"
"1998-10-16 01:30:00.0","12","0","6","28","0","0","0","0"
"1998-10-16 01:40:00.0","4","0","7","21","0","0","0","0"
"1998-10-16 01:50:00.0","0","0","6","24","0","5","0","0"
"1998-10-16 02:00:00.0","0","0","6","35","0","19","0","0"
"1998-10-16 02:10:00.0","0","0","7","33","0","17","0","0"
"1998-10-16 02:20:00.0","0","0","6","20","0","2","0","0"
"1998-10-16 02:30:00.0","0","0","7","19","0","0","0","0"
"1998-10-16 02:40:00.0","9","0","6","25","0","0","0","0"
"1998-10-16 02:50:00.0","13","0","7","35","0","5","0","0"
"1998-10-16 03:00:00.0","12","0","6","45","0","19","0","0"
"1998-10-16 03:10:00.0","13","0","7","43","0","17","0","0"
"1998-10-16 03:20:00.0","9","0","7","27","0","1","0","0"
"1998-10-16 03:30:00.0","1","0","6","19","0","0","0","0"
"1998-10-16 03:40:00.0","0","0","7","18","0","0","0","0"
"1998-10-16 03:50:00.0","0","0","6","25","0","6","0","0"
"1998-10-16 04:00:00.0","0","0","7","35","0","19","0","0"
"1998-10-16 04:10:00.0","0","0","7","33","0","17","0","0"
"1998-10-16 04:20:00.0","0","0","6","19","0","1","0","0"
"1998-10-16 04:30:00.0","12","0","7","29","0","0","0","0"
"1998-10-16 04:40:00.0","13","0","6","29","0","0","0","0"
"1998-10-16 04:50:00.0","12","0","7","35","0","7","0","0"
"1998-10-16 05:00:00.0","12","0","6","44","0","18","0","0"
"1998-10-16 05:10:00.0","8","0","7","38","0","17","0","0"
"1998-10-16 05:20:00.0","0","0","6","19","0","0","0","0"
"1998-10-16 05:30:00.0","0","0","7","19","0","0","0","0"
"1998-10-16 05:40:00.0","0","0","7","20","0","0","0","0"
"1998-10-16 05:50:00.0","0","0","7","25","0","7","0","0"
"1998-10-16 06:00:00.0","0","0","6","34","0","19","0","0"
"1998-10-16 06:10:00.0","0","0","7","32","0","17","0","0"
"1998-10-16 06:20:00.0","11","0","7","27","0","0","0","0"
"1998-10-16 06:30:00.0","13","0","6","28","0","0","0","0"
"1998-10-16 06:40:00.0","13","0","7","27","0","0","0","0"
"1998-10-16 06:50:00.0","12","0","6","35","0","7","0","0"
"1998-10-16 07:00:00.0","7","0","7","46","1","19","0","0"
"1998-10-16 07:10:00.0","0","0","7","39","3","15","0","0"
"1998-10-16 07:20:00.0","0","0","6","37","12","0","0","0"
"1998-10-16 07:30:00.0","0","0","7","42","17","0","0","0"
"1998-10-16 07:40:00.0","0","0","6","39","17","0","0","0"
"1998-10-16 07:50:00.0","0","0","7","53","18","9","0","0"
"1998-10-16 08:00:00.0","0","0","6","67","24","19","0","0"
"1998-10-16 08:10:00.0","14","0","7","73","25","13","0","0"
"1998-10-16 08:20:00.0","13","0","6","52","20","0","0","0"
"1998-10-16 08:30:00.0","12","0","7","124","17","0","0","0"
"1998-10-16 08:40:00.0","12","0","6","109","3","0","0","0"
"1998-10-16 08:50:00.0","12","0","7","118","0","11","0","0"
"1998-10-16 09:00:00.0","2","0","6","114","0","18","0","0"
"1998-10-16 09:10:00.0","0","0","7","108","0","13","0","0"
"1998-10-16 09:20:00.0","0","0","6","97","0","0","0","0"
"1998-10-16 09:30:00.0","0","0","7","97","0","0","0","0"
"1998-10-16 09:40:00.0","0","0","6","97","0","0","0","0"
"1998-10-16 09:50:00.0","0","0","7","106","0","11","0","0"
"1998-10-16 10:00:00.0","1","0","6","118","3","18","0","0"
"1998-10-16 10:10:00.0","14","0","7","119","0","14","0","0"
"1998-10-16 10:20:00.0","13","0","6","107","0","0","0","0"
"1998-10-16 10:30:00.0","12","0","7","107","0","0","0","0"
"1998-10-16 10:40:00.0","12","0","6","106","0","0","0","0"
"1998-10-16 10:50:00.0","4","0","7","110","0","11","0","0"
"1998-10-16 11:00:00.0","0","0","6","113","0","18","0","0"
"1998-10-16 11:10:00.0","0","0","7","110","0","14","0","0"
"1998-10-16 11:20:00.0","0","0","6","99","0","0","0","0"
"1998-10-16 11:30:00.0","0","0","7","99","0","0","0","0"
"1998-10-16 11:40:00.0","0","0","7","100","0","0","0","0"
"1998-10-16 11:50:00.0","0","0","6","109","0","10","0","0"
"1998-10-16 12:00:00.0","11","0","7","126","0","19","0","0"
"1998-10-16 12:10:00.0","13","0","7","125","0","15","0","0"
"1998-10-16 12:20:00.0","13","0","7","112","0","0","0","0"
"1998-10-16 12:30:00.0","12","0","6","110","0","0","0","0"
"1998-10-16 12:40:00.0","7","0","7","104","0","0","0","0"
"1998-10-16 12:50:00.0","0","0","7","107","0","9","0","0"
"1998-10-16 13:00:00.0","0","0","6","114","0","19","0","0"
"1998-10-16 13:10:00.0","0","0","7","115","4","17","0","0"
"1998-10-16 13:20:00.0","0","0","6","99","0","0","0","0"
"1998-10-16 13:30:00.0","0","0","7","98","0","0","0","0"
"1998-10-16 13:40:00.0","0","0","6","97","0","0","0","0"
"1998-10-16 13:50:00.0","6","0","7","110","0","7","0","0"
"1998-10-16 14:00:00.0","14","0","6","123","0","19","0","0"
"1998-10-16 14:10:00.0","12","0","7","120","0","17","0","0"
"1998-10-16 14:20:00.0","12","0","6","108","0","2","0","0"
"1998-10-16 14:30:00.0","12","0","7","105","0","0","0","0"
"1998-10-16 14:40:00.0","0","0","6","97","0","0","0","0"
"1998-10-16 14:50:00.0","0","0","7","102","0","5","0","0"
"1998-10-16 15:00:00.0","0","0","6","113","0","19","0","0"
"1998-10-16 15:10:00.0","0","0","7","111","0","17","0","0"
"1998-10-16 15:20:00.0","0","0","6","102","0","5","0","0"
"1998-10-16 15:30:00.0","0","0","7","97","0","0","0","0"
"1998-10-16 15:40:00.0","0","0","6","97","0","0","0","0"
"1998-10-16 15:50:00.0","14","0","7","111","0","2","0","0"
"1998-10-16 16:00:00.0","13","0","6","124","0","20","0","0"
"1998-10-16 16:10:00.0","12","0","7","121","0","17","0","0"
"1998-10-16 16:20:00.0","12","0","6","115","3","7","0","0"
"1998-10-16 16:30:00.0","12","0","7","114","7","0","0","0"
"1998-10-16 16:40:00.0","12","0","6","114","8","0","0","0"
"1998-10-16 16:50:00.0","12","0","7","115","7","0","0","0"
"1998-10-16 17:00:00.0","11","0","7","131","8","18","0","0"
"1998-10-16 17:10:00.0","5","0","6","123","7","18","0","0"
"1998-10-16 17:20:00.0","0","0","7","124","8","9","0","0"
"1998-10-16 17:30:00.0","0","0","6","41","7","0","0","0"
"1998-10-16 17:40:00.0","0","0","7","26","9","0","0","0"
"1998-10-16 17:50:00.0","0","0","7","46","28","0","0","0"
"1998-10-16 18:00:00.0","0","0","7","44","13","16","0","0"
"1998-10-16 18:10:00.0","12","0","6","54","8","18","0","0"
"1998-10-16 18:20:00.0","13","0","7","59","11","13","0","0"
"1998-10-16 18:30:00.0","12","0","7","51","14","0","0","0"
"1998-10-16 18:40:00.0","12","0","6","51","15","0","0","0"
"1998-10-16 18:50:00.0","12","0","7","55","18","0","0","0"
"1998-10-16 19:00:00.0","3","0","6","336","21","14","0","0"
"1998-10-16 19:10:00.0","0","0","6","382","20","17","0","0"
"1998-10-16 19:20:00.0","0","0","6","408","25","15","0","0"
"1998-10-16 19:30:00.0","0","0","6","297","49","0","0","0"
"1998-10-16 19:40:00.0","0","0","6","205","51","0","0","0"
"1998-10-16 19:50:00.0","0","0","6","86","51","0","0","0"
"1998-10-16 20:00:00.0","12","0","7","112","50","11","0","0"
"1998-10-16 20:10:00.0","13","0","6","109","41","18","0","0"
"1998-10-16 20:20:00.0","12","0","6","122","55","17","0","0"
"1998-10-16 20:30:00.0","12","0","7","116","64","0","0","0"
"1998-10-16 20:40:00.0","12","0","6","120","69","0","0","0"
"1998-10-16 20:50:00.0","12","0","7","87","49","0","0","0"
"1998-10-16 21:00:00.0","12","0","6","92","47","9","0","0"
"1998-10-16 21:10:00.0","1","0","7","96","51","19","0","0"
"1998-10-16 21:20:00.0","0","0","6","89","47","17","0","0"
"1998-10-16 21:30:00.0","0","0","7","75","47","1","0","0"
"1998-10-16 21:40:00.0","0","0","6","76","49","0","0","0"
"1998-10-16 21:50:00.0","0","0","7","81","54","0","0","0"
"1998-10-16 22:00:00.0","10","0","7","97","54","9","0","0"
"1998-10-16 22:10:00.0","13","0","6","108","53","18","0","0"
"1998-10-16 22:20:00.0","12","0","6","92","37","17","0","0"
"1998-10-16 22:30:00.0","12","0","7","76","31","2","0","0"
"1998-10-16 22:40:00.0","12","0","7","76","32","0","0","0"
"1998-10-16 22:50:00.0","3","0","6","67","31","0","0","0"
"1998-10-16 23:00:00.0","0","0","7","72","31","7","0","0"
"1998-10-16 23:10:00.0","0","0","6","82","31","19","0","0"
"1998-10-16 23:20:00.0","0","0","7","80","31","17","0","0"
"1998-10-16 23:30:00.0","0","0","6","77","42","3","0","0"
"1998-10-16 23:40:00.0","4","0","7","78","41","0","0","0"
"1998-10-16 23:50:00.0","14","0","7","79","42","0","0","0"
"1998-10-17 00:00:00.0","13","0","6","84","41","6","0","0"
"1998-10-17 00:10:00.0","12","0","7","95","41","19","0","0"
"1998-10-17 00:20:00.0","12","0","6","93","42","17","0","0"
"1998-10-17 00:30:00.0","5","0","7","83","43","4","0","0"
"1998-10-17 00:40:00.0","0","0","7","86","48","0","0","0"
