"Time","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 217l/48l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Non halogen lamp 3 ()","Non halogen lamp 4 ()","Site consumption ()","Total site light consumption ()","TV (51cm)","Washing machine ()"
"1999-01-11 13:10:00.0","0","0","0","0","0","0","26","0","14","0"
"1999-01-11 13:20:00.0","0","0","0","0","0","0","26","0","15","0"
"1999-01-11 13:30:00.0","0","0","0","0","0","0","25","0","14","0"
"1999-01-11 13:40:00.0","0","0","0","0","0","0","26","0","14","0"
"1999-01-11 13:50:00.0","0","26","0","0","0","0","48","1","13","0"
"1999-01-11 14:00:00.0","0","19","0","0","0","0","44","2","14","0"
"1999-01-11 14:10:00.0","0","0","0","0","0","0","24","0","15","0"
"1999-01-11 14:20:00.0","0","0","0","0","0","0","25","0","13","0"
"1999-01-11 14:30:00.0","0","0","0","0","0","0","24","0","14","0"
"1999-01-11 14:40:00.0","0","0","0","0","0","0","25","0","14","0"
"1999-01-11 14:50:00.0","0","11","0","0","0","0","34","0","14","0"
"1999-01-11 15:00:00.0","0","26","0","0","0","0","41","0","7","0"
"1999-01-11 15:10:00.0","0","14","0","0","0","0","24","0","1","0"
"1999-01-11 15:20:00.0","0","0","0","0","0","0","18","6","1","0"
"1999-01-11 15:30:00.0","0","1","0","0","0","0","12","0","0","0"
"1999-01-11 15:40:00.0","230","11","0","0","0","0","251","0","0","0"
"1999-01-11 15:50:00.0","304","25","0","0","0","0","336","0","0","0"
"1999-01-11 16:00:00.0","90","5","0","0","0","0","106","0","0","0"
"1999-01-11 16:10:00.0","89","0","0","0","0","0","100","0","0","0"
"1999-01-11 16:20:00.0","91","0","0","0","0","0","103","1","0","0"
"1999-01-11 16:30:00.0","84","10","0","0","0","0","157","2","0","0"
"1999-01-11 16:40:00.0","97","26","0","0","0","0","129","0","0","0"
"1999-01-11 16:50:00.0","94","8","0","0","0","0","113","0","0","0"
"1999-01-11 17:00:00.0","46","0","0","0","0","0","57","0","0","0"
"1999-01-11 17:10:00.0","0","0","0","0","0","0","21","9","0","0"
"1999-01-11 17:20:00.0","0","0","0","0","0","0","18","7","0","0"
"1999-01-11 17:30:00.0","0","0","0","0","0","0","17","6","0","0"
"1999-01-11 17:40:00.0","0","18","0","0","0","0","26","0","0","0"
"1999-01-11 17:50:00.0","0","25","0","0","0","0","33","0","0","0"
"1999-01-11 18:00:00.0","0","9","0","0","0","0","17","0","0","0"
"1999-01-11 18:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-11 18:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-11 18:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-11 18:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-11 18:50:00.0","0","15","0","0","0","0","24","0","0","0"
"1999-01-11 19:00:00.0","0","26","0","0","0","0","33","0","0","0"
"1999-01-11 19:10:00.0","0","10","0","0","0","0","19","0","0","0"
"1999-01-11 19:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-11 19:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-11 19:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-11 19:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-11 20:00:00.0","0","7","0","0","0","0","18","0","0","0"
"1999-01-11 20:10:00.0","0","27","0","0","0","0","33","0","0","0"
"1999-01-11 20:20:00.0","0","15","0","0","0","0","24","0","0","0"
"1999-01-11 20:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-11 20:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-11 20:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-11 21:00:00.0","0","0","0","0","0","0","12","0","0","0"
"1999-01-11 21:10:00.0","185","18","0","0","0","0","237","21","2","0"
"1999-01-11 21:20:00.0","16","26","0","0","0","0","97","35","13","0"
"1999-01-11 21:30:00.0","0","8","0","0","0","0","56","23","12","0"
"1999-01-11 21:40:00.0","0","0","0","0","0","0","41","16","13","0"
"1999-01-11 21:50:00.0","0","0","0","0","0","0","41","16","12","0"
"1999-01-11 22:00:00.0","0","0","0","0","0","0","41","17","13","0"
"1999-01-11 22:10:00.0","0","0","0","0","0","0","41","16","13","0"
"1999-01-11 22:20:00.0","0","8","0","0","0","0","49","16","12","0"
"1999-01-11 22:30:00.0","0","27","0","0","0","0","64","16","13","0"
"1999-01-11 22:40:00.0","0","15","0","0","0","0","52","16","10","0"
"1999-01-11 22:50:00.0","0","0","0","0","0","0","38","27","0","0"
"1999-01-11 23:00:00.0","0","0","0","0","0","0","35","24","0","0"
"1999-01-11 23:10:00.0","0","0","0","0","0","0","31","20","0","0"
"1999-01-11 23:20:00.0","0","0","0","0","0","0","18","8","0","0"
"1999-01-11 23:30:00.0","0","7","0","0","0","0","17","0","0","0"
"1999-01-11 23:40:00.0","0","26","0","0","0","0","34","0","0","0"
"1999-01-11 23:50:00.0","0","16","0","0","0","0","24","0","0","0"
"1999-01-12 00:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 00:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 00:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 00:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 00:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 00:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 01:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 01:10:00.0","0","12","0","0","0","0","11","0","0","0"
"1999-01-12 01:20:00.0","0","12","0","0","0","0","11","0","0","0"
"1999-01-12 01:30:00.0","0","12","0","0","0","0","32","0","0","0"
"1999-01-12 01:40:00.0","0","12","0","0","0","0","32","0","0","0"
"1999-01-12 01:50:00.0","0","15","0","0","0","0","22","0","0","0"
"1999-01-12 02:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 02:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 02:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 02:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 02:40:00.0","0","4","0","0","0","0","15","0","0","0"
"1999-01-12 02:50:00.0","0","28","0","0","0","0","34","0","0","0"
"1999-01-12 03:00:00.0","0","19","0","0","0","0","27","0","0","0"
"1999-01-12 03:10:00.0","0","1","0","0","0","0","11","0","0","0"
"1999-01-12 03:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 03:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 03:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 03:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 04:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 04:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 04:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 04:30:00.0","0","17","0","0","0","0","26","0","0","0"
"1999-01-12 04:40:00.0","0","27","0","0","0","0","35","0","0","0"
"1999-01-12 04:50:00.0","0","17","0","0","0","0","24","0","0","0"
"1999-01-12 05:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 05:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 05:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 05:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 05:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 05:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 06:00:00.0","0","25","0","0","0","0","33","0","0","0"
"1999-01-12 06:10:00.0","0","25","0","0","0","0","32","0","0","0"
"1999-01-12 06:20:00.0","0","6","0","0","0","0","16","0","0","0"
"1999-01-12 06:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 06:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 06:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 07:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 07:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 07:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 07:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 07:40:00.0","0","13","0","0","0","0","23","0","0","0"
"1999-01-12 07:50:00.0","0","28","0","0","0","0","51","16","0","0"
"1999-01-12 08:00:00.0","0","18","0","0","0","0","45","20","0","0"
"1999-01-12 08:10:00.0","0","1","0","0","0","0","119","16","0","0"
"1999-01-12 08:20:00.0","0","0","0","0","0","0","19","9","0","0"
"1999-01-12 08:30:00.0","0","0","0","0","0","0","20","9","0","0"
"1999-01-12 08:40:00.0","0","17","0","0","0","0","39","14","0","0"
"1999-01-12 08:50:00.0","0","26","0","0","0","0","55","22","0","0"
"1999-01-12 09:00:00.0","0","1","0","0","0","0","34","22","0","0"
"1999-01-12 09:10:00.0","0","0","0","0","0","0","44","35","0","0"
"1999-01-12 09:20:00.0","0","0","0","0","0","0","54","43","0","0"
"1999-01-12 09:30:00.0","0","0","0","0","0","0","54","44","0","0"
"1999-01-12 09:40:00.0","0","0","0","0","0","0","47","37","0","0"
"1999-01-12 09:50:00.0","0","0","0","0","0","0","30","19","0","0"
"1999-01-12 10:00:00.0","0","24","0","0","0","0","51","20","0","0"
"1999-01-12 10:10:00.0","0","16","0","0","0","0","44","20","0","0"
"1999-01-12 10:20:00.0","0","1","0","0","0","0","124","36","0","0"
"1999-01-12 10:30:00.0","0","0","0","0","0","0","106","56","0","0"
"1999-01-12 10:40:00.0","0","0","0","0","0","0","65","56","0","0"
"1999-01-12 10:50:00.0","0","0","0","0","0","0","66","56","0","0"
"1999-01-12 11:00:00.0","0","0","0","0","0","0","63","47","0","0"
"1999-01-12 11:10:00.0","0","0","0","0","0","0","47","29","0","0"
"1999-01-12 11:20:00.0","0","0","0","0","0","0","76","0","0","0"
"1999-01-12 11:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 11:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 11:50:00.0","0","0","0","0","0","0","12","1","0","0"
"1999-01-12 12:00:00.0","0","0","0","0","0","0","22","12","0","0"
"1999-01-12 12:10:00.0","211","19","0","0","0","0","238","0","0","0"
"1999-01-12 12:20:00.0","153","28","0","0","0","0","188","0","0","0"
"1999-01-12 12:30:00.0","1","23","0","0","0","0","31","0","0","0"
"1999-01-12 12:40:00.0","0","0","0","0","0","0","41","0","0","0"
"1999-01-12 12:50:00.0","0","0","0","0","0","0","12","0","1","0"
"1999-01-12 13:00:00.0","0","0","0","0","0","0","26","0","15","0"
"1999-01-12 13:10:00.0","0","0","0","0","0","0","25","0","14","0"
"1999-01-12 13:20:00.0","0","0","0","0","0","0","24","0","14","0"
"1999-01-12 13:30:00.0","0","18","0","0","0","0","42","0","14","0"
"1999-01-12 13:40:00.0","0","26","0","0","0","0","41","1","7","0"
"1999-01-12 13:50:00.0","0","8","0","0","0","0","17","0","0","0"
"1999-01-12 14:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 14:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 14:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 14:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 14:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 14:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 15:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 15:10:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-12 15:20:00.0","0","1","0","0","0","0","13","0","0","0"
"1999-01-12 15:30:00.0","0","30","0","0","0","0","36","0","0","0"
"1999-01-12 15:40:00.0","0","25","0","0","0","0","46","13","0","0"
"1999-01-12 15:50:00.0","0","6","0","0","0","0","33","20","0","0"
"1999-01-12 16:00:00.0","0","0","0","0","0","0","28","18","0","0"
"1999-01-12 16:10:00.0","0","0","0","0","0","0","67","0","0","0"
"1999-01-12 16:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 16:30:00.0","0","0","0","0","0","0","51","0","0","0"
"1999-01-12 16:40:00.0","0","27","0","0","0","0","45","10","0","0"
"1999-01-12 16:50:00.0","0","23","0","0","0","0","64","34","0","0"
"1999-01-12 17:00:00.0","1","1","0","0","0","0","41","28","0","0"
"1999-01-12 17:10:00.0","0","0","0","0","0","0","41","32","0","0"
"1999-01-12 17:20:00.0","0","0","0","0","0","0","84","33","0","0"
"1999-01-12 17:30:00.0","0","6","9","0","0","0","61","35","0","0"
"1999-01-12 17:40:00.0","0","27","9","0","0","0","79","35","0","0"
"1999-01-12 17:50:00.0","0","17","10","0","0","0","75","41","0","0"
"1999-01-12 18:00:00.0","0","0","10","0","0","0","56","36","0","0"
"1999-01-12 18:10:00.0","0","0","9","0","0","0","74","53","0","0"
"1999-01-12 18:20:00.0","0","0","10","0","0","0","73","54","0","0"
"1999-01-12 18:30:00.0","0","0","9","0","0","0","68","48","0","0"
"1999-01-12 18:40:00.0","103","11","10","0","0","0","189","55","0","0"
"1999-01-12 18:50:00.0","46","27","9","0","0","0","149","58","0","0"
"1999-01-12 19:00:00.0","130","18","10","0","0","0","223","58","0","0"
"1999-01-12 19:10:00.0","484","0","9","0","0","0","552","47","0","0"
"1999-01-12 19:20:00.0","383","0","10","0","0","0","456","37","13","0"
"1999-01-12 19:30:00.0","429","0","10","0","0","0","501","38","15","0"
"1999-01-12 19:40:00.0","199","10","9","0","0","0","276","36","12","0"
"1999-01-12 19:50:00.0","0","27","10","0","0","0","70","25","0","0"
"1999-01-12 20:00:00.0","0","16","9","0","0","0","60","26","0","0"
"1999-01-12 20:10:00.0","0","0","10","0","0","0","48","27","0","0"
"1999-01-12 20:20:00.0","0","0","10","0","0","0","160","34","2","0"
"1999-01-12 20:30:00.0","0","6","9","0","0","0","56","16","13","0"
"1999-01-12 20:40:00.0","0","26","10","0","0","0","72","16","14","0"
"1999-01-12 20:50:00.0","0","10","9","0","0","0","58","15","12","0"
"1999-01-12 21:00:00.0","0","0","10","0","0","0","57","25","12","0"
"1999-01-12 21:10:00.0","0","0","9","0","0","0","61","28","11","0"
"1999-01-12 21:20:00.0","0","0","10","0","0","0","69","35","13","0"
"1999-01-12 21:30:00.0","0","0","9","0","0","0","79","44","13","0"
"1999-01-12 21:40:00.0","0","18","10","0","0","0","91","40","13","0"
"1999-01-12 21:50:00.0","0","26","10","0","0","0","86","29","13","0"
"1999-01-12 22:00:00.0","0","5","9","0","0","0","67","28","13","0"
"1999-01-12 22:10:00.0","0","0","10","0","0","0","64","29","13","0"
"1999-01-12 22:20:00.0","0","0","10","0","0","0","62","29","12","0"
"1999-01-12 22:30:00.0","0","0","9","0","0","0","68","40","6","0"
"1999-01-12 22:40:00.0","0","9","10","0","0","0","77","49","0","0"
"1999-01-12 22:50:00.0","0","26","10","0","2","0","82","33","0","0"
"1999-01-12 23:00:00.0","0","14","1","0","0","0","34","10","0","0"
"1999-01-12 23:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 23:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 23:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-12 23:40:00.0","0","5","0","0","0","0","15","0","0","0"
"1999-01-12 23:50:00.0","0","27","0","0","0","0","34","0","0","0"
"1999-01-13 00:00:00.0","0","15","0","0","0","0","23","0","0","0"
"1999-01-13 00:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 00:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 00:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 00:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 00:50:00.0","0","20","0","0","0","0","28","0","0","0"
"1999-01-13 01:00:00.0","0","25","0","0","0","0","32","0","0","0"
"1999-01-13 01:10:00.0","0","2","0","0","0","0","14","0","0","0"
"1999-01-13 01:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 01:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 01:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 01:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 02:00:00.0","0","26","0","0","0","0","34","0","0","0"
"1999-01-13 02:10:00.0","0","22","0","0","0","0","29","0","0","0"
"1999-01-13 02:20:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 02:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 02:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 02:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 03:00:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 03:10:00.0","0","28","0","0","0","0","34","0","0","0"
"1999-01-13 03:20:00.0","0","21","0","0","0","0","31","3","0","0"
"1999-01-13 03:30:00.0","0","0","0","0","0","0","13","2","0","0"
"1999-01-13 03:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 03:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 04:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 04:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 04:20:00.0","0","24","0","0","0","0","31","0","0","0"
"1999-01-13 04:30:00.0","0","25","0","0","0","0","32","0","0","0"
"1999-01-13 04:40:00.0","0","1","0","0","0","0","11","0","0","0"
"1999-01-13 04:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 05:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 05:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 05:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 05:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 05:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 05:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 06:00:00.0","0","10","0","0","0","0","19","0","0","0"
"1999-01-13 06:10:00.0","0","28","0","0","0","0","51","16","0","0"
"1999-01-13 06:20:00.0","0","21","0","0","0","0","48","19","0","0"
"1999-01-13 06:30:00.0","0","0","0","0","0","0","31","22","0","0"
"1999-01-13 06:40:00.0","0","0","0","0","0","0","137","20","0","0"
"1999-01-13 06:50:00.0","0","0","0","0","0","0","36","9","0","0"
"1999-01-13 07:00:00.0","0","5","0","0","0","0","25","10","0","0"
"1999-01-13 07:10:00.0","0","27","0","0","0","0","53","20","0","0"
"1999-01-13 07:20:00.0","0","15","0","0","0","0","44","20","0","0"
"1999-01-13 07:30:00.0","0","0","0","0","0","0","58","25","0","0"
"1999-01-13 07:40:00.0","0","0","0","0","0","0","35","26","0","0"
"1999-01-13 07:50:00.0","0","0","0","0","0","0","35","24","0","0"
"1999-01-13 08:00:00.0","0","0","0","0","0","0","34","25","0","0"
"1999-01-13 08:10:00.0","0","11","0","0","0","0","38","16","0","0"
"1999-01-13 08:20:00.0","0","27","0","0","0","0","49","16","0","0"
"1999-01-13 08:30:00.0","0","11","0","0","0","0","31","11","0","0"
"1999-01-13 08:40:00.0","0","0","0","0","0","0","13","3","0","0"
"1999-01-13 08:50:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 09:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 09:10:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 09:20:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 09:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 09:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 09:50:00.0","0","14","0","0","10","0","34","0","0","0"
"1999-01-13 10:00:00.0","0","28","0","0","6","0","50","8","0","0"
"1999-01-13 10:10:00.0","0","16","0","0","0","0","100","4","0","0"
"1999-01-13 10:20:00.0","0","0","0","0","0","0","18","8","0","0"
"1999-01-13 10:30:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 10:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 10:50:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 11:00:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 11:10:00.0","0","26","0","0","0","0","41","8","0","0"
"1999-01-13 11:20:00.0","0","25","0","0","0","0","32","0","0","0"
"1999-01-13 11:30:00.0","0","0","0","0","0","0","13","2","0","0"
"1999-01-13 11:40:00.0","0","0","0","0","0","0","10","0","0","0"
"1999-01-13 11:50:00.0","85","0","0","0","0","0","96","0","0","0"
"1999-01-13 12:00:00.0","136","9","0","0","0","0","154","0","0","0"
"1999-01-13 12:10:00.0","143","28","0","0","0","0","176","0","0","0"
"1999-01-13 12:20:00.0","40","24","0","0","0","0","71","0","0","0"
"1999-01-13 12:30:00.0","32","1","0","0","0","0","42","0","0","0"
"1999-01-13 12:40:00.0","11","1","0","0","0","0","101","0","0","0"
"1999-01-13 12:50:00.0","0","26","0","0","0","0","46","0","13","0"
"1999-01-13 13:00:00.0","0","11","0","0","0","0","33","0","13","0"
"1999-01-13 13:10:00.0","0","0","0","0","0","0","23","0","12","0"
"1999-01-13 13:20:00.0","0","0","0","0","0","0","24","0","13","0"
"1999-01-13 13:30:00.0","0","0","0","0","0","0","23","0","13","0"
"1999-01-13 13:40:00.0","0","20","0","0","0","0","49","7","13","0"
"1999-01-13 13:50:00.0","0","25","0","0","0","0","47","3","13","0"
"1999-01-13 14:00:00.0","0","0","0","0","0","0","24","0","13","0"
"1999-01-13 14:10:00.0","0","0","0","0","0","0","17","0","7","0"
"1999-01-13 14:20:00.0","0","0","0","0","0","0","12","0","0","0"
"1999-01-13 14:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 14:40:00.0","0","10","0","0","0","0","23","3","0","0"
"1999-01-13 14:50:00.0","0","26","0","0","0","0","34","0","0","0"
"1999-01-13 15:00:00.0","0","13","0","0","0","0","21","0","0","0"
"1999-01-13 15:10:00.0","0","0","0","0","0","0","13","1","0","0"
"1999-01-13 15:20:00.0","0","0","0","0","0","0","12","1","0","0"
"1999-01-13 15:30:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 15:40:00.0","0","0","0","0","0","0","11","0","0","0"
"1999-01-13 15:50:00.0","0","21","0","0","0","0","76","0","0","0"
"1999-01-13 16:00:00.0","0","25","0","0","0","0","32","0","0","0"
"1999-01-13 16:10:00.0","0","4","0","0","0","0","14","0","0","0"
"1999-01-13 16:20:00.0","0","0","0","0","0","0","12","0","0","0"
"1999-01-13 16:30:00.0","0","0","0","0","0","0","11","1","0","0"
