"Time","Chest freezer (Garage, 300l)","Dish washer (12 place setting)","Electric oven (Pyrolysis, 3,1kW)","Hot plate ()","Microwave oven (1,6kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV (36cm)","TV (36cm)","Washing machine ()"
"1998-07-22 14:10:00.0","9","0","0","0","12","55","0","15","0","0","0"
"1998-07-22 14:20:00.0","4","0","0","0","12","49","1","16","0","0","0"
"1998-07-22 14:30:00.0","13","0","0","0","11","208","4","14","0","0","152"
"1998-07-22 14:40:00.0","0","0","0","0","12","152","0","4","0","0","120"
"1998-07-22 14:50:00.0","14","0","0","0","13","55","0","0","0","0","18"
"1998-07-22 15:00:00.0","7","0","0","0","12","48","0","0","0","0","14"
"1998-07-22 15:10:00.0","6","0","0","0","12","51","0","0","0","0","18"
"1998-07-22 15:20:00.0","14","0","0","0","12","56","0","0","0","0","16"
"1998-07-22 15:30:00.0","0","0","109","0","13","140","0","0","0","0","0"
"1998-07-22 15:40:00.0","13","0","341","0","12","390","0","0","0","0","0"
"1998-07-22 15:50:00.0","6","0","159","0","13","198","0","0","0","0","0"
"1998-07-22 16:00:00.0","8","0","187","0","13","226","1","0","0","0","0"
"1998-07-22 16:10:00.0","14","0","28","0","12","69","0","0","0","0","0"
"1998-07-22 16:20:00.0","0","0","158","0","13","191","0","0","0","0","0"
"1998-07-22 16:30:00.0","14","0","84","0","12","128","0","0","0","0","0"
"1998-07-22 16:40:00.0","2","0","138","0","12","169","0","0","0","0","0"
"1998-07-22 16:50:00.0","12","0","97","0","13","141","0","0","0","0","0"
"1998-07-22 17:00:00.0","10","0","113","0","13","154","0","0","0","0","0"
"1998-07-22 17:10:00.0","5","0","74","0","13","136","0","0","0","0","0"
"1998-07-22 17:20:00.0","14","0","0","0","13","62","0","16","0","0","0"
"1998-07-22 17:30:00.0","0","0","0","0","12","53","0","17","0","0","0"
"1998-07-22 17:40:00.0","14","0","0","0","13","64","0","16","0","0","0"
"1998-07-22 17:50:00.0","5","0","0","0","12","54","0","18","0","0","0"
"1998-07-22 18:00:00.0","10","0","0","0","12","50","0","16","0","0","0"
"1998-07-22 18:10:00.0","12","0","0","0","13","54","0","17","0","0","0"
"1998-07-22 18:20:00.0","2","0","0","0","13","60","1","16","0","0","0"
"1998-07-22 18:30:00.0","15","0","0","0","13","277","0","17","0","0","0"
"1998-07-22 18:40:00.0","0","0","0","0","13","46","0","17","0","0","0"
"1998-07-22 18:50:00.0","14","0","0","0","13","57","0","16","0","0","0"
"1998-07-22 19:00:00.0","8","0","0","0","13","53","1","16","0","0","0"
"1998-07-22 19:10:00.0","6","0","0","0","13","48","0","16","0","0","0"
"1998-07-22 19:20:00.0","14","0","0","0","13","57","0","16","0","0","0"
"1998-07-22 19:30:00.0","0","0","0","0","13","35","0","8","0","0","0"
"1998-07-22 19:40:00.0","16","0","0","0","14","43","0","0","0","0","0"
"1998-07-22 19:50:00.0","0","0","0","0","12","26","0","0","0","0","0"
"1998-07-22 20:00:00.0","16","0","0","0","13","41","0","0","0","0","0"
"1998-07-22 20:10:00.0","3","0","0","0","13","30","0","0","0","0","0"
"1998-07-22 20:20:00.0","12","0","0","0","12","37","0","0","0","0","0"
"1998-07-22 20:30:00.0","8","0","0","0","13","34","0","0","0","0","0"
"1998-07-22 20:40:00.0","6","0","0","0","12","32","0","0","0","0","0"
"1998-07-22 20:50:00.0","15","0","0","0","13","40","0","0","0","0","0"
"1998-07-22 21:00:00.0","0","0","0","0","12","26","0","0","0","0","0"
"1998-07-22 21:10:00.0","14","0","0","0","12","39","2","0","0","0","0"
"1998-07-22 21:20:00.0","1","0","0","0","12","32","1","3","0","0","0"
"1998-07-22 21:30:00.0","13","0","0","0","12","59","4","15","0","0","0"
"1998-07-22 21:40:00.0","8","0","0","0","12","56","0","16","0","0","0"
"1998-07-22 21:50:00.0","6","0","0","0","12","53","1","17","0","0","0"
"1998-07-22 22:00:00.0","13","0","0","0","12","54","0","15","0","0","0"
"1998-07-22 22:10:00.0","0","0","0","0","12","43","0","16","0","0","0"
"1998-07-22 22:20:00.0","14","0","0","0","12","59","5","17","0","0","0"
"1998-07-22 22:30:00.0","3","0","0","0","13","57","3","16","0","0","0"
"1998-07-22 22:40:00.0","10","0","0","0","12","62","0","16","0","0","0"
"1998-07-22 22:50:00.0","11","0","0","0","11","64","0","16","0","0","0"
"1998-07-22 23:00:00.0","3","0","0","0","12","55","0","16","0","0","0"
"1998-07-22 23:10:00.0","13","0","0","0","12","65","0","16","0","0","0"
"1998-07-22 23:20:00.0","0","0","0","0","11","52","0","15","0","0","0"
"1998-07-22 23:30:00.0","13","0","0","0","12","63","0","15","0","0","0"
"1998-07-22 23:40:00.0","7","0","0","0","12","51","0","16","0","0","0"
"1998-07-22 23:50:00.0","7","0","0","0","11","52","0","16","0","0","0"
"1998-07-23 00:00:00.0","13","0","0","0","12","53","1","0","0","0","0"
"1998-07-23 00:10:00.0","0","0","0","0","12","22","8","0","0","0","0"
"1998-07-23 00:20:00.0","13","0","0","0","12","40","4","0","0","0","0"
"1998-07-23 00:30:00.0","3","0","0","0","11","35","0","0","0","0","0"
"1998-07-23 00:40:00.0","10","0","0","0","12","37","0","0","0","0","0"
"1998-07-23 00:50:00.0","11","0","0","0","12","34","0","0","0","0","0"
"1998-07-23 01:00:00.0","1","0","0","0","11","23","0","0","0","0","0"
"1998-07-23 01:10:00.0","13","0","0","0","12","34","0","0","0","0","0"
"1998-07-23 01:20:00.0","1","0","0","0","11","24","0","0","0","0","0"
"1998-07-23 01:30:00.0","12","0","0","0","12","31","0","0","0","0","0"
"1998-07-23 01:40:00.0","9","0","0","0","11","30","0","0","0","0","0"
"1998-07-23 01:50:00.0","3","0","0","0","12","24","0","0","0","0","0"
"1998-07-23 02:00:00.0","13","0","0","0","11","33","0","0","0","0","0"
"1998-07-23 02:10:00.0","0","0","0","0","12","20","0","0","0","0","0"
"1998-07-23 02:20:00.0","12","0","0","0","11","33","0","0","0","0","0"
"1998-07-23 02:30:00.0","8","0","0","0","12","28","0","0","0","0","0"
"1998-07-23 02:40:00.0","4","0","0","0","11","26","0","0","0","0","0"
"1998-07-23 02:50:00.0","13","0","0","0","12","32","0","0","0","0","0"
"1998-07-23 03:00:00.0","0","0","0","0","11","21","0","0","0","0","0"
"1998-07-23 03:10:00.0","12","0","0","0","11","32","0","0","0","0","0"
"1998-07-23 03:20:00.0","5","0","0","0","12","27","0","0","0","0","0"
"1998-07-23 03:30:00.0","7","0","0","0","11","27","0","0","0","0","0"
"1998-07-23 03:40:00.0","12","0","0","0","12","32","5","0","0","0","0"
"1998-07-23 03:50:00.0","0","0","0","0","11","21","0","0","0","0","0"
"1998-07-23 04:00:00.0","12","0","0","0","11","32","0","0","0","0","0"
"1998-07-23 04:10:00.0","3","0","0","0","12","25","0","0","0","0","0"
"1998-07-23 04:20:00.0","8","0","0","0","11","28","0","0","0","0","0"
"1998-07-23 04:30:00.0","12","0","0","0","12","32","0","0","0","0","0"
"1998-07-23 04:40:00.0","0","0","0","0","11","21","0","0","0","0","0"
"1998-07-23 04:50:00.0","11","0","0","0","11","31","0","0","0","0","0"
"1998-07-23 05:00:00.0","3","0","0","0","11","24","0","0","0","0","0"
"1998-07-23 05:10:00.0","9","0","0","0","12","29","0","0","0","0","0"
"1998-07-23 05:20:00.0","11","0","0","0","11","31","0","0","0","0","0"
"1998-07-23 05:30:00.0","0","0","0","0","11","21","0","0","0","0","0"
"1998-07-23 05:40:00.0","11","0","0","0","11","31","0","0","0","0","0"
"1998-07-23 05:50:00.0","4","0","0","0","12","25","0","0","0","0","0"
"1998-07-23 06:00:00.0","8","0","0","0","11","27","0","0","0","0","0"
"1998-07-23 06:10:00.0","11","0","0","0","11","87","5","0","0","0","0"
"1998-07-23 06:20:00.0","0","0","0","0","12","20","0","0","0","0","0"
"1998-07-23 06:30:00.0","11","0","0","0","11","31","3","0","0","0","0"
"1998-07-23 06:40:00.0","4","0","0","0","12","24","0","0","0","0","0"
"1998-07-23 06:50:00.0","7","0","0","0","11","25","0","0","0","0","0"
"1998-07-23 07:00:00.0","10","0","0","0","11","30","0","0","0","0","0"
"1998-07-23 07:10:00.0","0","0","0","0","11","19","0","0","0","0","0"
"1998-07-23 07:20:00.0","11","0","0","0","11","30","0","0","0","0","0"
"1998-07-23 07:30:00.0","8","0","0","0","11","27","1","0","0","0","0"
"1998-07-23 07:40:00.0","3","0","0","0","12","23","0","0","0","0","0"
"1998-07-23 07:50:00.0","11","0","0","0","11","30","0","0","0","0","0"
"1998-07-23 08:00:00.0","1","0","0","0","12","21","0","0","0","0","0"
"1998-07-23 08:10:00.0","9","0","0","0","11","28","0","0","0","0","0"
"1998-07-23 08:20:00.0","11","0","0","0","11","31","0","12","0","0","0"
"1998-07-23 08:30:00.0","0","0","0","0","11","251","2","16","0","6","136"
"1998-07-23 08:40:00.0","11","0","0","0","11","356","0","16","0","6","304"
"1998-07-23 08:50:00.0","7","0","0","0","11","113","0","16","0","6","63"
"1998-07-23 09:00:00.0","4","0","0","0","11","70","0","15","0","0","26"
"1998-07-23 09:10:00.0","10","0","0","0","12","115","0","15","0","0","23"
"1998-07-23 09:20:00.0","3","0","0","0","11","51","1","0","0","0","20"
"1998-07-23 09:30:00.0","8","0","0","0","11","44","0","0","0","0","22"
"1998-07-23 09:40:00.0","11","0","0","0","7","42","0","0","0","0","20"
"1998-07-23 09:50:00.0","0","0","0","0","0","25","0","0","0","0","21"
"1998-07-23 10:00:00.0","11","0","0","0","0","39","0","0","0","0","22"
"1998-07-23 10:10:00.0","10","0","0","0","0","19","1","0","0","0","0"
"1998-07-23 10:20:00.0","1","0","0","0","0","194","0","0","0","0","185"
"1998-07-23 10:30:00.0","12","0","0","0","0","199","0","0","0","0","179"
"1998-07-23 10:40:00.0","5","0","0","0","0","31","0","0","0","0","22"
"1998-07-23 10:50:00.0","6","0","0","0","0","29","0","0","0","0","19"
"1998-07-23 11:00:00.0","11","0","0","0","14","45","0","0","0","0","18"
"1998-07-23 11:10:00.0","0","0","0","0","14","34","0","0","0","0","14"
"1998-07-23 11:20:00.0","12","0","0","0","14","45","0","0","0","0","18"
"1998-07-23 11:30:00.0","11","0","0","0","14","43","1","18","0","0","4"
"1998-07-23 11:40:00.0","1","0","0","0","14","43","0","17","0","0","0"
"1998-07-23 11:50:00.0","12","0","0","0","13","53","0","17","0","0","0"
"1998-07-23 12:00:00.0","6","0","0","0","13","48","0","16","0","0","0"
"1998-07-23 12:10:00.0","6","0","0","0","14","45","0","16","0","0","0"
"1998-07-23 12:20:00.0","12","0","0","0","13","38","0","0","0","0","0"
"1998-07-23 12:30:00.0","1","0","0","0","13","27","0","0","0","0","0"
"1998-07-23 12:40:00.0","11","0","0","0","13","57","0","7","0","0","0"
"1998-07-23 12:50:00.0","12","209","0","0","13","354","0","17","0","0","0"
"1998-07-23 13:00:00.0","0","499","0","0","13","554","2","16","0","6","0"
"1998-07-23 13:10:00.0","13","29","0","0","13","98","2","16","0","7","0"
"1998-07-23 13:20:00.0","7","24","0","0","13","74","10","16","0","1","0"
"1998-07-23 13:30:00.0","6","360","0","0","12","407","5","16","0","0","0"
"1998-07-23 13:40:00.0","13","238","0","0","13","300","0","16","0","0","0"
"1998-07-23 13:50:00.0","0","50","0","0","12","96","0","16","0","0","0"
"1998-07-23 14:00:00.0","13","0","0","0","0","46","0","15","0","0","0"
"1998-07-23 14:10:00.0","11","0","0","0","0","45","0","16","0","0","0"
"1998-07-23 14:20:00.0","2","0","0","0","0","36","0","14","0","0","0"
"1998-07-23 14:30:00.0","13","0","0","0","4","50","0","15","0","0","0"
"1998-07-23 14:40:00.0","5","0","0","0","16","54","0","15","0","0","0"
"1998-07-23 14:50:00.0","8","0","0","0","14","59","0","15","0","6","0"
"1998-07-23 15:00:00.0","14","0","0","0","14","62","0","15","0","6","0"
"1998-07-23 15:10:00.0","0","0","0","0","13","51","0","16","0","6","0"
"1998-07-23 15:20:00.0","13","0","0","0","13","63","0","15","0","5","0"
"1998-07-23 15:30:00.0","8","0","0","0","14","185","0","16","0","1","0"
"1998-07-23 15:40:00.0","6","0","146","0","14","271","0","15","0","0","0"
"1998-07-23 15:50:00.0","14","0","12","0","13","105","0","15","0","0","0"
"1998-07-23 16:00:00.0","0","0","49","0","13","114","0","16","0","0","0"
"1998-07-23 16:10:00.0","14","0","41","0","14","99","0","16","0","0","0"
"1998-07-23 16:20:00.0","8","0","71","0","15","124","1","16","0","0","0"
"1998-07-23 16:30:00.0","6","0","11","0","14","59","0","17","0","0","0"
"1998-07-23 16:40:00.0","14","0","63","0","13","117","0","16","0","0","0"
"1998-07-23 16:50:00.0","0","0","23","0","14","68","1","16","0","0","0"
"1998-07-23 17:00:00.0","14","0","54","0","14","107","0","16","0","0","0"
"1998-07-23 17:10:00.0","9","0","30","0","13","83","0","15","0","0","0"
"1998-07-23 17:20:00.0","5","0","12","0","14","58","0","16","0","0","0"
"1998-07-23 17:30:00.0","14","0","70","0","13","126","0","15","0","0","0"
"1998-07-23 17:40:00.0","0","0","12","0","13","54","0","16","0","0","0"
"1998-07-23 17:50:00.0","15","0","70","0","13","127","0","16","0","0","0"
"1998-07-23 18:00:00.0","8","0","12","0","12","62","0","15","0","0","0"
"1998-07-23 18:10:00.0","6","0","11","0","13","60","0","16","0","0","0"
"1998-07-23 18:20:00.0","14","0","73","0","14","131","0","16","0","0","0"
"1998-07-23 18:30:00.0","0","0","12","0","13","56","0","16","0","0","0"
"1998-07-23 18:40:00.0","14","0","70","0","14","130","0","16","0","0","0"
"1998-07-23 18:50:00.0","8","0","12","0","13","66","0","16","0","0","0"
"1998-07-23 19:00:00.0","6","0","12","0","14","63","0","16","0","0","0"
"1998-07-23 19:10:00.0","15","0","72","0","14","132","0","16","0","0","0"
"1998-07-23 19:20:00.0","0","0","11","0","13","57","0","16","0","0","0"
"1998-07-23 19:30:00.0","14","0","71","0","13","131","0","15","0","0","0"
"1998-07-23 19:40:00.0","7","0","12","0","14","56","0","8","0","0","0"
"1998-07-23 19:50:00.0","7","0","70","0","14","109","0","0","0","0","0"
"1998-07-23 20:00:00.0","14","0","12","0","13","57","0","0","0","0","0"
"1998-07-23 20:10:00.0","0","0","35","0","13","63","0","0","0","0","0"
"1998-07-23 20:20:00.0","15","0","52","0","13","99","2","0","0","0","0"
"1998-07-23 20:30:00.0","6","0","12","0","13","48","1","0","0","0","0"
"1998-07-23 20:40:00.0","10","0","73","0","13","110","2","0","0","0","0"
"1998-07-23 20:50:00.0","9","0","11","0","13","48","0","0","0","0","0"
"1998-07-23 21:00:00.0","8","0","72","0","12","107","0","0","0","0","0"
"1998-07-23 21:10:00.0","12","0","11","0","13","54","0","0","0","0","0"
"1998-07-23 21:20:00.0","3","0","12","0","13","55","7","0","0","0","0"
"1998-07-23 21:30:00.0","15","0","71","0","13","117","12","0","0","0","0"
"1998-07-23 21:40:00.0","0","0","12","0","5","34","8","0","0","0","0"
"1998-07-23 21:50:00.0","15","0","74","0","0","120","10","14","0","0","0"
"1998-07-23 22:00:00.0","5","0","12","0","0","53","14","15","18","0","0"
"1998-07-23 22:10:00.0","9","243","3","0","0","294","12","16","0","0","0"
"1998-07-23 22:20:00.0","13","431","0","0","14","504","9","0","0","1","0"
"1998-07-23 22:30:00.0","1","29","0","0","16","78","9","0","0","2","0"
"1998-07-23 22:40:00.0","14","23","0","0","16","84","8","0","0","6","0"
"1998-07-23 22:50:00.0","1","427","0","0","15","475","7","0","0","6","0"
"1998-07-23 23:00:00.0","13","187","0","0","14","258","5","0","6","6","0"
"1998-07-23 23:10:00.0","10","50","0","0","15","112","0","0","8","6","0"
"1998-07-23 23:20:00.0","4","1","0","0","14","45","0","0","0","6","0"
"1998-07-23 23:30:00.0","14","0","0","0","15","62","3","0","0","6","0"
"1998-07-23 23:40:00.0","0","0","0","0","14","40","0","0","0","0","0"
"1998-07-23 23:50:00.0","14","0","0","0","13","41","0","0","0","0","0"
"1998-07-24 00:00:00.0","7","0","0","0","14","36","0","0","0","0","0"
"1998-07-24 00:10:00.0","6","0","0","0","13","33","0","0","0","0","0"
"1998-07-24 00:20:00.0","13","0","0","0","14","40","0","0","0","0","0"
"1998-07-24 00:30:00.0","0","0","0","0","13","28","0","0","0","0","0"
"1998-07-24 00:40:00.0","14","0","0","0","13","40","0","0","0","0","0"
"1998-07-24 00:50:00.0","7","0","0","0","13","35","0","0","0","0","0"
"1998-07-24 01:00:00.0","6","0","0","0","13","33","0","0","0","0","0"
"1998-07-24 01:10:00.0","13","0","0","0","13","39","0","0","0","0","0"
"1998-07-24 01:20:00.0","0","0","0","0","13","28","0","0","0","0","0"
"1998-07-24 01:30:00.0","13","0","0","0","13","41","0","0","0","0","0"
"1998-07-24 01:40:00.0","7","0","0","0","13","33","0","0","0","0","0"
"1998-07-24 01:50:00.0","6","0","0","0","13","32","0","0","0","0","0"
"1998-07-24 02:00:00.0","13","0","0","0","13","38","0","0","0","0","0"
"1998-07-24 02:10:00.0","0","0","0","0","12","26","0","0","0","0","0"
"1998-07-24 02:20:00.0","13","0","0","0","13","38","0","0","0","0","0"
"1998-07-24 02:30:00.0","7","0","0","0","13","34","6","0","0","0","0"
"1998-07-24 02:40:00.0","6","0","0","0","13","32","0","0","0","0","0"
"1998-07-24 02:50:00.0","13","0","0","0","13","38","0","0","0","0","0"
"1998-07-24 03:00:00.0","0","0","0","0","12","26","0","0","0","0","0"
"1998-07-24 03:10:00.0","12","0","0","0","8","34","0","0","0","0","0"
"1998-07-24 03:20:00.0","8","0","0","0","0","23","0","0","0","0","0"
"1998-07-24 03:30:00.0","5","0","0","0","0","19","0","0","0","0","0"
"1998-07-24 03:40:00.0","12","0","0","0","0","27","0","0","0","0","0"
"1998-07-24 03:50:00.0","0","0","0","0","0","16","0","0","0","0","0"
"1998-07-24 04:00:00.0","13","0","0","0","13","38","0","0","0","0","0"
"1998-07-24 04:10:00.0","10","0","0","0","15","38","0","0","0","0","0"
"1998-07-24 04:20:00.0","2","0","0","0","14","29","0","0","0","0","0"
"1998-07-24 04:30:00.0","12","0","0","0","13","39","0","0","0","0","0"
"1998-07-24 04:40:00.0","2","0","0","0","13","29","0","0","0","0","0"
"1998-07-24 04:50:00.0","10","0","0","0","14","36","0","0","0","0","0"
"1998-07-24 05:00:00.0","12","0","0","0","13","38","0","0","0","0","0"
"1998-07-24 05:10:00.0","0","0","0","0","12","26","0","0","0","0","0"
"1998-07-24 05:20:00.0","12","0","0","0","13","38","0","0","0","0","0"
"1998-07-24 05:30:00.0","5","0","0","0","13","31","1","0","0","0","0"
"1998-07-24 05:40:00.0","7","0","0","0","13","32","0","0","0","0","0"
"1998-07-24 05:50:00.0","12","0","0","0","13","38","0","0","0","0","0"
"1998-07-24 06:00:00.0","0","0","0","0","13","64","3","0","0","0","0"
"1998-07-24 06:10:00.0","11","0","0","0","13","55","3","0","0","0","0"
"1998-07-24 06:20:00.0","9","0","0","0","13","35","2","0","0","0","0"
"1998-07-24 06:30:00.0","3","0","0","0","11","26","0","0","0","0","0"
"1998-07-24 06:40:00.0","11","0","0","0","0","24","1","0","0","0","0"
"1998-07-24 06:50:00.0","4","0","0","0","0","17","0","0","0","0","0"
"1998-07-24 07:00:00.0","7","0","0","0","0","89","3","0","0","0","0"
"1998-07-24 07:10:00.0","12","0","0","0","8","33","0","0","0","0","0"
"1998-07-24 07:20:00.0","0","0","0","0","15","42","1","27","0","0","0"
"1998-07-24 07:30:00.0","11","0","0","0","13","56","5","17","0","0","0"
"1998-07-24 07:40:00.0","9","0","0","0","13","52","2","15","0","0","0"
"1998-07-24 07:50:00.0","2","0","0","0","4","23","2","0","0","0","0"
"1998-07-24 08:00:00.0","11","0","0","0","0","28","1","0","0","0","0"
"1998-07-24 08:10:00.0","5","0","0","0","0","32","2","0","0","9","0"
"1998-07-24 08:20:00.0","6","0","0","0","6","38","2","0","0","7","0"
"1998-07-24 08:30:00.0","11","0","0","0","15","51","1","0","0","6","0"
"1998-07-24 08:40:00.0","0","0","0","0","13","38","2","0","0","6","0"
"1998-07-24 08:50:00.0","12","0","0","0","11","45","2","0","0","0","0"
"1998-07-24 09:00:00.0","11","0","0","0","0","70","2","0","0","0","0"
"1998-07-24 09:10:00.0","0","0","0","0","0","18","1","0","0","0","0"
"1998-07-24 09:20:00.0","11","0","0","0","6","36","2","0","0","0","0"
"1998-07-24 09:30:00.0","8","0","0","0","16","39","4","0","0","0","0"
"1998-07-24 09:40:00.0","4","0","0","0","13","33","2","0","0","0","0"
"1998-07-24 09:50:00.0","13","0","0","0","13","113","2","8","0","0","0"
"1998-07-24 10:00:00.0","0","0","0","0","8","53","2","15","0","0","0"
"1998-07-24 10:10:00.0","13","0","0","0","0","71","6","15","0","0","28"
"1998-07-24 10:20:00.0","6","0","0","0","0","305","0","16","0","0","269"
"1998-07-24 10:30:00.0","6","0","0","0","8","312","0","16","0","0","266"
"1998-07-24 10:40:00.0","12","0","230","0","15","304","0","16","0","0","23"
"1998-07-24 10:50:00.0","0","0","352","0","14","417","0","15","0","0","23"
"1998-07-24 11:00:00.0","13","0","153","0","13","220","0","16","0","0","17"
"1998-07-24 11:10:00.0","9","0","158","0","13","226","0","15","0","0","18"
"1998-07-24 11:20:00.0","3","0","194","0","13","255","0","16","0","0","18"
"1998-07-24 11:30:00.0","12","0","2","0","13","206","2","17","0","0","19"
"1998-07-24 11:40:00.0","3","0","0","0","13","430","1","17","0","0","26"
"1998-07-24 11:50:00.0","10","0","0","0","14","415","0","18","0","0","6"
"1998-07-24 12:00:00.0","12","0","0","0","13","400","1","17","0","0","0"
"1998-07-24 12:10:00.0","0","0","0","0","13","142","0","10","0","0","0"
"1998-07-24 12:20:00.0","13","0","0","0","14","87","0","0","0","0","0"
