"Time","Chest freezer (Kitchen, 200l)","Clothes drier (without condenser) (3,2kW)","Dish washer (12 place setting)","Fridge (Kitchen, 200l)","Microwave oven (1,25kW)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Washing machine (4,5kg, 2,2kW)"
"1998-12-16 09:30:00.0","20","0","0","0","0","0","0","94","0","0","54"
"1998-12-16 09:40:00.0","18","0","0","7","0","0","0","71","0","0","7"
"1998-12-16 09:50:00.0","15","0","0","0","0","0","0","45","0","0","0"
"1998-12-16 10:00:00.0","0","0","0","8","0","0","0","33","0","0","0"
"1998-12-16 10:10:00.0","0","0","0","0","0","0","0","26","0","0","0"
"1998-12-16 10:20:00.0","2","0","0","8","0","0","0","35","0","0","0"
"1998-12-16 10:30:00.0","20","0","0","0","0","0","0","61","1","0","0"
"1998-12-16 10:40:00.0","18","0","0","2","0","0","0","54","0","0","0"
"1998-12-16 10:50:00.0","19","0","0","5","0","0","0","55","0","0","0"
"1998-12-16 11:00:00.0","0","0","0","0","0","0","0","27","2","0","0"
"1998-12-16 11:10:00.0","0","0","0","8","0","0","0","36","0","0","0"
"1998-12-16 11:20:00.0","0","0","0","0","0","0","0","45","0","0","0"
"1998-12-16 11:30:00.0","18","0","0","8","0","0","0","50","0","0","0"
"1998-12-16 11:40:00.0","20","0","0","0","0","0","0","46","4","0","0"
"1998-12-16 11:50:00.0","18","0","0","7","0","0","0","51","2","0","0"
"1998-12-16 12:00:00.0","6","0","0","1","0","0","0","43","0","0","0"
"1998-12-16 12:10:00.0","0","0","0","6","0","0","0","45","0","0","0"
"1998-12-16 12:20:00.0","0","0","0","2","0","0","0","28","0","0","0"
"1998-12-16 12:30:00.0","13","0","0","3","0","0","0","50","0","0","0"
"1998-12-16 12:40:00.0","20","0","0","5","0","0","0","54","0","0","0"
"1998-12-16 12:50:00.0","18","0","0","5","0","0","0","61","1","0","0"
"1998-12-16 13:00:00.0","12","0","58","3","0","0","0","104","0","0","0"
"1998-12-16 13:10:00.0","0","0","236","8","0","0","0","282","6","0","0"
"1998-12-16 13:20:00.0","0","0","292","0","0","0","0","339","12","0","0"
"1998-12-16 13:30:00.0","6","0","316","7","0","0","0","383","4","0","0"
"1998-12-16 13:40:00.0","19","0","38","0","0","0","0","101","15","0","0"
"1998-12-16 13:50:00.0","19","0","187","8","0","0","0","253","15","0","0"
"1998-12-16 14:00:00.0","18","0","314","1","0","0","0","356","0","0","0"
"1998-12-16 14:10:00.0","0","0","290","7","0","0","0","326","10","0","0"
"1998-12-16 14:20:00.0","0","0","0","5","0","0","0","30","13","0","0"
"1998-12-16 14:30:00.0","0","0","0","2","29","0","0","59","12","0","0"
"1998-12-16 14:40:00.0","19","0","0","8","15","0","0","92","13","0","0"
"1998-12-16 14:50:00.0","19","0","0","0","0","0","0","75","12","0","0"
"1998-12-16 15:00:00.0","19","0","0","7","0","0","0","62","13","0","0"
"1998-12-16 15:10:00.0","6","0","0","0","0","0","0","35","4","0","0"
"1998-12-16 15:20:00.0","0","0","0","8","0","0","0","55","0","0","0"
"1998-12-16 15:30:00.0","0","0","0","0","0","0","0","36","3","2","0"
"1998-12-16 15:40:00.0","13","0","0","7","0","0","0","62","0","17","0"
"1998-12-16 15:50:00.0","19","0","0","0","0","0","0","59","0","16","0"
"1998-12-16 16:00:00.0","19","0","0","8","0","0","0","65","0","16","0"
"1998-12-16 16:10:00.0","11","0","0","0","0","0","0","73","0","17","0"
"1998-12-16 16:20:00.0","0","0","0","8","0","0","0","60","0","17","0"
"1998-12-16 16:30:00.0","0","0","0","0","0","0","0","51","0","16","0"
"1998-12-16 16:40:00.0","6","0","0","7","0","0","0","68","2","18","0"
"1998-12-16 16:50:00.0","20","0","0","0","0","0","0","77","2","16","0"
"1998-12-16 17:00:00.0","19","0","0","8","0","0","0","110","10","16","0"
"1998-12-16 17:10:00.0","16","0","0","0","0","0","0","90","18","17","0"
"1998-12-16 17:20:00.0","0","193","0","7","0","0","5","301","39","17","0"
"1998-12-16 17:30:00.0","0","322","0","0","0","0","9","425","29","16","0"
"1998-12-16 17:40:00.0","11","323","0","8","0","0","10","465","34","16","0"
"1998-12-16 17:50:00.0","20","319","0","0","0","0","7","726","42","18","0"
"1998-12-16 18:00:00.0","18","320","0","8","0","0","0","824","49","17","0"
"1998-12-16 18:10:00.0","15","320","0","0","0","0","0","847","50","17","0"
"1998-12-16 18:20:00.0","0","316","0","7","0","0","0","875","50","16","0"
"1998-12-16 18:30:00.0","0","317","0","0","0","0","0","784","42","17","0"
"1998-12-16 18:40:00.0","3","313","0","8","0","0","0","785","38","16","0"
"1998-12-16 18:50:00.0","20","316","0","0","0","0","0","761","37","10","0"
"1998-12-16 19:00:00.0","19","316","0","8","0","0","0","794","25","0","0"
"1998-12-16 19:10:00.0","18","319","0","6","0","0","0","580","28","0","0"
"1998-12-16 19:20:00.0","3","94","0","2","0","0","0","170","28","0","0"
"1998-12-16 19:30:00.0","0","21","0","8","0","0","0","79","25","0","0"
"1998-12-16 19:40:00.0","0","6","0","1","0","0","0","63","33","0","0"
"1998-12-16 19:50:00.0","18","6","0","7","0","0","0","86","35","0","0"
"1998-12-16 20:00:00.0","19","6","0","8","0","0","0","108","35","0","0"
"1998-12-16 20:10:00.0","19","6","0","0","0","0","0","218","39","0","0"
"1998-12-16 20:20:00.0","8","4","0","8","0","0","0","113","48","0","0"
"1998-12-16 20:30:00.0","0","0","0","0","0","0","0","68","44","0","0"
"1998-12-16 20:40:00.0","0","0","0","7","0","0","0","81","46","0","0"
"1998-12-16 20:50:00.0","11","0","0","0","0","0","0","150","33","17","0"
"1998-12-16 21:00:00.0","20","0","0","8","0","0","0","147","22","18","0"
"1998-12-16 21:10:00.0","19","0","0","0","0","0","0","151","22","17","0"
"1998-12-16 21:20:00.0","13","0","0","8","0","0","0","176","23","17","0"
"1998-12-16 21:30:00.0","0","0","0","1","0","0","0","137","22","17","0"
"1998-12-16 21:40:00.0","0","0","0","6","0","0","0","162","22","17","0"
"1998-12-16 21:50:00.0","5","0","0","2","0","0","0","126","26","17","0"
"1998-12-16 22:00:00.0","21","0","0","6","0","0","6","81","8","16","0"
"1998-12-16 22:10:00.0","19","0","0","1","0","0","10","72","0","17","0"
"1998-12-16 22:20:00.0","19","0","0","6","0","0","10","75","0","18","0"
"1998-12-16 22:30:00.0","0","0","0","1","0","0","10","69","0","17","0"
"1998-12-16 22:40:00.0","0","0","0","7","0","0","10","69","0","17","0"
"1998-12-16 22:50:00.0","0","0","0","0","0","0","9","58","6","18","0"
"1998-12-16 23:00:00.0","19","0","0","8","0","0","0","87","21","14","0"
"1998-12-16 23:10:00.0","20","0","0","0","0","0","0","60","5","0","0"
"1998-12-16 23:20:00.0","19","0","0","7","0","0","0","61","0","0","0"
"1998-12-16 23:30:00.0","5","0","0","0","0","0","0","38","0","0","0"
"1998-12-16 23:40:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-16 23:50:00.0","0","0","0","0","0","0","0","25","0","0","0"
"1998-12-17 00:00:00.0","14","0","0","8","0","0","0","44","0","0","0"
"1998-12-17 00:10:00.0","20","0","0","0","0","0","0","56","0","0","0"
"1998-12-17 00:20:00.0","19","0","0","7","19","0","0","94","18","0","0"
"1998-12-17 00:30:00.0","10","0","0","0","0","0","0","57","24","0","0"
"1998-12-17 00:40:00.0","0","0","0","8","0","0","0","41","9","0","0"
"1998-12-17 00:50:00.0","0","0","0","0","0","0","0","40","0","0","0"
"1998-12-17 01:00:00.0","9","0","0","8","0","0","0","63","0","0","0"
"1998-12-17 01:10:00.0","20","0","0","0","0","0","0","41","0","0","0"
"1998-12-17 01:20:00.0","19","0","0","6","0","0","0","47","0","0","0"
"1998-12-17 01:30:00.0","14","0","0","2","0","0","0","37","0","0","0"
"1998-12-17 01:40:00.0","0","0","0","3","0","0","0","38","0","0","0"
"1998-12-17 01:50:00.0","0","0","0","4","0","0","0","40","0","0","0"
"1998-12-17 02:00:00.0","3","0","0","0","0","0","0","27","0","0","0"
"1998-12-17 02:10:00.0","20","0","0","8","0","0","0","48","0","0","0"
"1998-12-17 02:20:00.0","19","0","0","0","0","0","0","39","0","0","0"
"1998-12-17 02:30:00.0","18","0","0","8","0","0","0","59","0","0","0"
"1998-12-17 02:40:00.0","0","0","0","0","0","0","0","44","0","0","0"
"1998-12-17 02:50:00.0","0","0","0","8","0","0","0","37","0","0","0"
"1998-12-17 03:00:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-17 03:10:00.0","18","0","0","7","0","0","0","49","0","0","0"
"1998-12-17 03:20:00.0","20","0","0","0","0","0","0","52","0","0","0"
"1998-12-17 03:30:00.0","18","0","0","5","0","0","0","67","11","0","0"
"1998-12-17 03:40:00.0","4","0","0","3","0","0","0","42","13","0","0"
"1998-12-17 03:50:00.0","0","0","0","0","0","0","0","37","13","0","0"
"1998-12-17 04:00:00.0","0","0","0","8","0","0","0","44","13","0","0"
"1998-12-17 04:10:00.0","14","0","0","0","0","0","0","64","13","0","0"
"1998-12-17 04:20:00.0","20","0","0","8","0","0","0","64","8","0","0"
"1998-12-17 04:30:00.0","18","0","0","0","0","0","0","54","0","0","0"
"1998-12-17 04:40:00.0","8","0","0","7","0","0","0","40","0","0","0"
"1998-12-17 04:50:00.0","0","0","0","1","0","0","0","24","0","0","0"
"1998-12-17 05:00:00.0","0","0","0","6","0","0","0","46","0","0","0"
"1998-12-17 05:10:00.0","10","0","0","1","0","0","0","40","0","0","0"
"1998-12-17 05:20:00.0","20","0","0","2","0","0","0","43","0","0","0"
"1998-12-17 05:30:00.0","19","0","0","6","0","0","0","45","0","0","0"
"1998-12-17 05:40:00.0","11","0","0","0","0","0","0","33","0","0","0"
"1998-12-17 05:50:00.0","0","0","0","8","0","0","0","49","0","0","0"
"1998-12-17 06:00:00.0","0","0","0","0","0","0","0","27","0","0","0"
"1998-12-17 06:10:00.0","6","0","0","8","0","0","0","40","0","0","0"
"1998-12-17 06:20:00.0","20","0","0","0","0","0","0","54","0","0","0"
"1998-12-17 06:30:00.0","18","0","0","5","0","0","0","46","0","0","0"
"1998-12-17 06:40:00.0","15","0","0","3","0","0","0","57","0","0","0"
"1998-12-17 06:50:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-17 07:00:00.0","0","0","0","7","0","0","0","31","0","0","0"
"1998-12-17 07:10:00.0","2","0","0","0","0","0","0","26","0","0","0"
"1998-12-17 07:20:00.0","20","0","0","8","0","0","0","51","0","0","0"
"1998-12-17 07:30:00.0","19","0","0","0","0","0","0","77","20","0","0"
"1998-12-17 07:40:00.0","17","0","0","8","112","0","0","196","36","0","0"
"1998-12-17 07:50:00.0","0","0","0","0","0","0","0","85","45","16","0"
"1998-12-17 08:00:00.0","0","0","0","8","0","0","0","161","45","17","58"
"1998-12-17 08:10:00.0","0","0","0","0","0","0","0","378","6","1","318"
"1998-12-17 08:20:00.0","19","0","0","7","0","0","0","397","0","0","331"
"1998-12-17 08:30:00.0","19","0","0","1","0","0","0","386","3","0","332"
"1998-12-17 08:40:00.0","18","0","0","3","0","0","0","222","0","0","136"
"1998-12-17 08:50:00.0","2","0","0","5","0","0","0","69","0","0","17"
"1998-12-17 09:00:00.0","0","0","0","0","0","0","0","62","1","0","20"
"1998-12-17 09:10:00.0","0","0","0","7","0","0","0","64","4","0","24"
"1998-12-17 09:20:00.0","15","0","0","0","0","0","0","95","20","0","40"
"1998-12-17 09:30:00.0","19","0","0","8","0","0","0","124","18","0","60"
"1998-12-17 09:40:00.0","19","57","0","0","0","0","0","112","16","0","0"
"1998-12-17 09:50:00.0","5","317","0","8","0","0","0","386","4","0","0"
"1998-12-17 10:00:00.0","0","316","0","0","0","0","0","356","5","0","0"
"1998-12-17 10:10:00.0","0","318","0","4","0","0","0","380","13","0","0"
"1998-12-17 10:20:00.0","11","315","0","4","0","0","0","391","12","0","0"
"1998-12-17 10:30:00.0","19","315","0","0","0","0","0","379","3","0","0"
"1998-12-17 10:40:00.0","19","314","0","8","0","0","0","372","1","0","0"
"1998-12-17 10:50:00.0","8","312","0","0","0","0","0","353","0","0","0"
"1998-12-17 11:00:00.0","0","310","0","7","0","0","0","350","0","0","0"
"1998-12-17 11:10:00.0","0","309","0","0","0","0","0","359","0","0","0"
"1998-12-17 11:20:00.0","8","310","0","8","0","0","0","363","0","0","0"
"1998-12-17 11:30:00.0","20","309","0","0","0","0","0","360","1","0","0"
"1998-12-17 11:40:00.0","18","310","0","1","0","0","0","368","2","8","0"
"1998-12-17 11:50:00.0","9","313","0","7","0","0","0","394","1","18","0"
"1998-12-17 12:00:00.0","0","44","0","0","26","0","0","129","5","17","0"
"1998-12-17 12:10:00.0","0","17","0","8","94","0","0","160","1","6","0"
"1998-12-17 12:20:00.0","5","7","0","0","0","0","0","52","0","0","0"
"1998-12-17 12:30:00.0","21","5","0","8","0","0","0","75","0","0","0"
"1998-12-17 12:40:00.0","19","6","0","0","0","0","0","66","2","0","0"
"1998-12-17 12:50:00.0","13","0","56","8","0","0","0","110","7","0","0"
"1998-12-17 13:00:00.0","0","0","243","0","0","0","0","284","6","4","0"
"1998-12-17 13:10:00.0","0","0","297","8","0","0","0","361","2","17","0"
"1998-12-17 13:20:00.0","3","0","327","0","0","0","0","390","0","16","0"
"1998-12-17 13:30:00.0","20","0","40","8","0","0","0","107","0","16","0"
"1998-12-17 13:40:00.0","19","0","191","0","0","0","0","249","0","16","0"
"1998-12-17 13:50:00.0","17","0","322","8","0","0","0","391","0","17","0"
"1998-12-17 14:00:00.0","0","0","296","0","0","0","0","355","0","15","0"
"1998-12-17 14:10:00.0","0","0","1","7","0","0","0","57","0","15","0"
"1998-12-17 14:20:00.0","0","0","0","0","0","0","0","38","0","15","0"
"1998-12-17 14:30:00.0","18","0","0","8","0","0","0","63","0","15","0"
"1998-12-17 14:40:00.0","20","0","0","0","0","0","0","64","0","16","0"
"1998-12-17 14:50:00.0","18","0","0","8","0","0","0","83","0","15","0"
"1998-12-17 15:00:00.0","4","0","0","0","0","0","0","52","0","15","0"
"1998-12-17 15:10:00.0","0","0","0","6","0","0","0","47","3","15","0"
"1998-12-17 15:20:00.0","0","0","0","2","0","0","0","40","0","15","0"
"1998-12-17 15:30:00.0","14","0","0","2","0","0","0","56","1","16","0"
"1998-12-17 15:40:00.0","19","0","0","6","0","0","0","77","0","17","0"
"1998-12-17 15:50:00.0","19","0","0","0","0","0","0","63","0","16","0"
"1998-12-17 16:00:00.0","7","0","0","7","0","0","0","53","0","16","0"
"1998-12-17 16:10:00.0","0","0","0","0","0","0","0","39","0","16","0"
"1998-12-17 16:20:00.0","0","0","0","8","0","0","0","45","0","14","0"
"1998-12-17 16:30:00.0","10","0","0","0","0","0","0","65","13","0","0"
"1998-12-17 16:40:00.0","19","0","0","8","0","0","0","76","15","0","0"
"1998-12-17 16:50:00.0","19","0","0","0","0","0","0","83","24","3","0"
"1998-12-17 17:00:00.0","9","0","0","5","0","0","0","116","47","17","0"
"1998-12-17 17:10:00.0","0","0","0","3","0","0","0","109","49","17","0"
"1998-12-17 17:20:00.0","0","0","0","0","0","0","0","97","49","17","0"
"1998-12-17 17:30:00.0","6","0","0","8","0","0","0","106","43","17","0"
"1998-12-17 17:40:00.0","20","0","0","0","0","0","0","105","35","18","0"
"1998-12-17 17:50:00.0","19","0","0","8","0","0","0","131","37","18","0"
"1998-12-17 18:00:00.0","15","0","0","0","0","0","0","93","24","17","0"
"1998-12-17 18:10:00.0","0","0","0","7","0","0","9","73","3","18","0"
"1998-12-17 18:20:00.0","0","0","0","0","0","0","10","64","3","17","0"
"1998-12-17 18:30:00.0","1","0","0","8","0","0","9","79","3","18","0"
"1998-12-17 18:40:00.0","20","0","0","0","0","0","10","98","3","16","0"
"1998-12-17 18:50:00.0","19","0","0","4","0","0","10","85","4","17","0"
"1998-12-17 19:00:00.0","19","0","0","4","0","0","6","83","14","17","0"
"1998-12-17 19:10:00.0","2","0","0","5","0","0","0","86","24","17","0"
"1998-12-17 19:20:00.0","0","0","0","4","0","0","0","75","24","16","0"
"1998-12-17 19:30:00.0","0","0","0","7","0","0","0","87","23","17","0"
"1998-12-17 19:40:00.0","16","0","0","1","0","0","0","80","24","17","0"
"1998-12-17 19:50:00.0","20","0","0","8","0","0","0","100","35","16","0"
"1998-12-17 20:00:00.0","19","0","0","0","0","0","0","100","44","17","0"
"1998-12-17 20:10:00.0","9","0","0","8","0","0","0","91","23","17","0"
"1998-12-17 20:20:00.0","0","0","0","0","0","0","0","72","20","17","0"
"1998-12-17 20:30:00.0","0","0","0","7","0","0","0","75","26","17","0"
"1998-12-17 20:40:00.0","8","0","0","0","0","0","0","77","28","17","0"
"1998-12-17 20:50:00.0","20","0","0","7","0","0","0","94","29","17","0"
"1998-12-17 21:00:00.0","19","0","0","0","0","0","0","102","28","16","0"
"1998-12-17 21:10:00.0","17","0","0","8","0","0","4","103","14","15","0"
"1998-12-17 21:20:00.0","0","0","0","0","0","0","10","49","0","16","0"
"1998-12-17 21:30:00.0","0","0","0","7","0","0","10","57","0","15","0"
"1998-12-17 21:40:00.0","0","0","0","1","0","0","10","51","0","16","0"
"1998-12-17 21:50:00.0","21","0","0","4","0","0","10","90","0","16","0"
"1998-12-17 22:00:00.0","19","0","0","4","0","0","10","75","0","16","0"
"1998-12-17 22:10:00.0","19","0","0","0","0","0","10","66","0","15","0"
"1998-12-17 22:20:00.0","5","0","0","8","0","0","10","62","1","16","0"
"1998-12-17 22:30:00.0","0","0","0","0","0","0","10","51","0","16","0"
"1998-12-17 22:40:00.0","0","0","0","8","0","0","4","72","7","7","0"
"1998-12-17 22:50:00.0","13","0","0","0","0","0","0","38","0","0","0"
"1998-12-17 23:00:00.0","20","0","0","8","0","0","0","64","0","0","0"
"1998-12-17 23:10:00.0","19","0","0","0","0","0","0","41","0","0","0"
"1998-12-17 23:20:00.0","11","0","0","8","0","0","0","46","0","0","0"
"1998-12-17 23:30:00.0","0","0","0","0","0","0","0","43","0","0","0"
"1998-12-17 23:40:00.0","0","0","0","5","16","0","0","52","6","0","0"
"1998-12-17 23:50:00.0","6","0","0","2","0","0","0","57","24","0","0"
"1998-12-18 00:00:00.0","21","0","0","1","0","0","0","61","19","0","0"
"1998-12-18 00:10:00.0","19","0","0","7","0","0","0","63","2","0","0"
"1998-12-18 00:20:00.0","17","0","0","0","0","0","0","48","0","0","0"
"1998-12-18 00:30:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-18 00:40:00.0","0","0","0","0","0","0","0","27","0","0","0"
"1998-12-18 00:50:00.0","0","0","0","8","0","0","0","45","0","0","0"
"1998-12-18 01:00:00.0","20","0","0","0","0","0","0","58","0","0","0"
"1998-12-18 01:10:00.0","19","0","0","5","0","0","0","54","2","0","0"
"1998-12-18 01:20:00.0","19","0","0","3","0","0","0","43","0","0","0"
"1998-12-18 01:30:00.0","5","0","0","0","0","0","0","27","0","0","0"
"1998-12-18 01:40:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-18 01:50:00.0","0","0","0","0","0","0","0","44","0","0","0"
"1998-12-18 02:00:00.0","12","0","0","8","0","0","0","44","0","0","0"
"1998-12-18 02:10:00.0","19","0","0","0","0","0","0","40","0","0","0"
"1998-12-18 02:20:00.0","19","0","0","7","0","0","0","46","0","0","0"
"1998-12-18 02:30:00.0","11","0","0","1","0","0","0","50","0","0","0"
"1998-12-18 02:40:00.0","0","0","0","1","0","0","0","47","0","0","0"
"1998-12-18 02:50:00.0","0","0","0","7","0","0","0","30","0","0","0"
"1998-12-18 03:00:00.0","6","0","0","0","0","0","0","28","0","0","0"
"1998-12-18 03:10:00.0","20","0","0","8","0","0","0","49","0","0","0"
"1998-12-18 03:20:00.0","19","0","0","0","0","0","0","51","0","0","0"
"1998-12-18 03:30:00.0","16","0","0","8","0","0","0","57","0","0","0"
"1998-12-18 03:40:00.0","0","0","0","0","0","0","0","24","0","0","0"
"1998-12-18 03:50:00.0","0","0","0","1","0","0","0","25","0","0","0"
"1998-12-18 04:00:00.0","0","0","0","7","0","0","0","29","0","0","0"
"1998-12-18 04:10:00.0","20","0","0","0","0","0","0","58","0","0","0"
"1998-12-18 04:20:00.0","19","0","0","8","0","0","0","69","0","0","0"
"1998-12-18 04:30:00.0","18","0","0","0","0","0","0","39","0","0","0"
"1998-12-18 04:40:00.0","4","0","0","7","0","0","0","34","0","0","0"
"1998-12-18 04:50:00.0","0","0","0","1","0","0","0","28","0","0","0"
"1998-12-18 05:00:00.0","0","0","0","0","0","0","0","41","0","0","0"
"1998-12-18 05:10:00.0","13","0","0","8","0","0","0","43","0","0","0"
"1998-12-18 05:20:00.0","20","0","0","0","0","0","0","40","0","0","0"
"1998-12-18 05:30:00.0","19","0","0","8","0","0","0","47","0","0","0"
"1998-12-18 05:40:00.0","9","0","0","0","0","0","0","50","6","0","0"
"1998-12-18 05:50:00.0","0","0","0","4","0","0","0","38","0","0","0"
"1998-12-18 06:00:00.0","0","0","0","4","0","0","0","35","0","0","0"
"1998-12-18 06:10:00.0","7","0","0","0","0","0","0","68","20","9","0"
"1998-12-18 06:20:00.0","20","0","0","8","0","0","0","109","31","18","0"
"1998-12-18 06:30:00.0","18","0","0","0","61","0","0","302","37","18","0"
"1998-12-18 06:40:00.0","16","0","0","8","0","0","0","120","48","17","0"
"1998-12-18 06:50:00.0","0","0","0","0","0","0","0","116","76","18","0"
"1998-12-18 07:00:00.0","0","0","0","4","0","0","0","105","58","18","0"
"1998-12-18 07:10:00.0","0","0","0","4","0","0","0","132","66","18","0"
"1998-12-18 07:20:00.0","21","0","0","0","0","0","0","362","59","17","233"
"1998-12-18 07:30:00.0","18","0","0","8","0","0","0","462","57","16","325"
"1998-12-18 07:40:00.0","18","0","0","0","0","0","0","435","42","17","326"
"1998-12-18 07:50:00.0","2","0","0","8","0","0","0","402","40","17","268"
"1998-12-18 08:00:00.0","0","0","0","0","0","0","0","83","30","9","19"
"1998-12-18 08:10:00.0","0","0","0","4","0","0","0","46","0","0","20"
"1998-12-18 08:20:00.0","16","0","0","4","0","0","0","59","0","0","19"
"1998-12-18 08:30:00.0","19","0","0","0","0","0","0","100","0","0","43"
"1998-12-18 08:40:00.0","19","0","0","8","0","0","0","88","0","0","40"
"1998-12-18 08:50:00.0","5","0","0","0","0","0","0","62","0","0","33"
"1998-12-18 09:00:00.0","0","0","0","8","0","0","0","31","0","0","0"
"1998-12-18 09:10:00.0","0","0","0","0","0","0","0","38","0","0","0"
"1998-12-18 09:20:00.0","11","0","0","0","0","0","0","41","0","0","0"
"1998-12-18 09:30:00.0","20","0","0","8","0","0","0","49","0","0","0"
"1998-12-18 09:40:00.0","19","0","0","0","0","0","0","53","0","0","0"
"1998-12-18 09:50:00.0","9","0","0","8","0","0","0","43","0","0","0"
"1998-12-18 10:00:00.0","0","0","0","0","0","0","0","41","0","0","0"
"1998-12-18 10:10:00.0","0","0","0","4","0","0","0","27","0","0","0"
"1998-12-18 10:20:00.0","7","0","0","4","0","0","0","34","0","0","0"
"1998-12-18 10:30:00.0","20","0","0","0","0","0","0","40","0","0","0"
"1998-12-18 10:40:00.0","19","0","0","8","0","0","0","118","0","0","0"
"1998-12-18 10:50:00.0","14","0","0","0","0","0","0","47","0","0","0"
"1998-12-18 11:00:00.0","0","0","0","8","0","0","0","32","0","0","0"
"1998-12-18 11:10:00.0","0","0","0","0","0","0","0","23","0","0","0"
"1998-12-18 11:20:00.0","2","167","0","9","0","0","0","210","0","0","0"
"1998-12-18 11:30:00.0","20","461","0","0","0","0","0","533","0","0","0"
"1998-12-18 11:40:00.0","19","460","0","8","0","0","0","540","0","0","0"
"1998-12-18 11:50:00.0","18","467","0","0","0","0","0","534","0","0","0"
"1998-12-18 12:00:00.0","0","419","0","6","22","0","0","487","0","0","0"
"1998-12-18 12:10:00.0","0","469","0","2","0","0","0","515","0","0","0"
"1998-12-18 12:20:00.0","0","470","0","4","0","0","0","519","0","0","0"
"1998-12-18 12:30:00.0","18","468","0","4","0","0","0","540","0","0","0"
"1998-12-18 12:40:00.0","19","471","0","1","0","0","0","546","0","0","0"
"1998-12-18 12:50:00.0","18","456","0","7","0","0","0","521","0","0","0"
"1998-12-18 13:00:00.0","7","453","0","1","18","0","0","523","0","0","0"
"1998-12-18 13:10:00.0","0","398","0","7","0","0","0","443","0","0","0"
"1998-12-18 13:20:00.0","0","425","0","0","0","0","0","467","0","0","0"
"1998-12-18 13:30:00.0","11","375","0","7","18","0","0","458","0","0","0"
"1998-12-18 13:40:00.0","20","343","0","0","0","0","0","404","0","0","0"
"1998-12-18 13:50:00.0","18","306","0","8","0","0","0","381","3","0","0"
"1998-12-18 14:00:00.0","18","303","292","0","22","0","0","662","0","0","0"
"1998-12-18 14:10:00.0","18","304","237","8","0","0","0","587","0","0","0"
"1998-12-18 14:20:00.0","18","276","324","0","0","0","0","642","0","0","0"
"1998-12-18 14:30:00.0","19","41","98","8","0","0","0","182","0","0","0"
"1998-12-18 14:40:00.0","18","24","134","0","0","0","0","191","0","0","0"
"1998-12-18 14:50:00.0","18","8","334","8","0","0","0","390","0","0","0"
"1998-12-18 15:00:00.0","18","6","335","0","0","0","0","381","0","0","0"
"1998-12-18 15:10:00.0","19","6","38","7","0","0","0","90","0","0","0"
"1998-12-18 15:20:00.0","18","6","0","0","0","0","0","57","0","0","0"
"1998-12-18 15:30:00.0","18","6","0","8","0","0","0","75","0","0","0"
"1998-12-18 15:40:00.0","19","6","0","0","0","0","0","57","0","0","0"
"1998-12-18 15:50:00.0","18","0","0","8","0","0","0","70","11","0","0"
"1998-12-18 16:00:00.0","19","0","0","0","0","0","0","51","14","0","0"
"1998-12-18 16:10:00.0","11","0","0","6","0","0","0","87","12","0","0"
"1998-12-18 16:20:00.0","0","0","0","2","0","0","0","71","13","0","0"
"1998-12-18 16:30:00.0","0","0","0","2","0","0","0","31","5","0","0"
"1998-12-18 16:40:00.0","19","0","0","5","0","0","0","57","11","0","0"
"1998-12-18 16:50:00.0","19","0","0","0","0","0","0","61","13","0","0"
"1998-12-18 17:00:00.0","19","0","0","7","0","0","0","72","9","0","0"
"1998-12-18 17:10:00.0","18","0","0","0","0","0","0","73","34","0","0"
"1998-12-18 17:20:00.0","8","0","0","8","0","0","0","79","26","13","0"
"1998-12-18 17:30:00.0","0","0","0","0","0","0","0","86","37","17","0"
"1998-12-18 17:40:00.0","2","0","0","8","0","0","0","106","34","18","0"
"1998-12-18 17:50:00.0","20","0","0","0","0","0","0","111","40","17","0"
"1998-12-18 18:00:00.0","19","0","0","5","0","0","0","129","55","17","0"
"1998-12-18 18:10:00.0","19","0","0","3","0","0","0","121","53","3","0"
"1998-12-18 18:20:00.0","17","0","0","0","0","0","0","100","52","0","0"
"1998-12-18 18:30:00.0","0","0","0","8","0","0","0","102","62","0","0"
"1998-12-18 18:40:00.0","0","0","0","0","0","0","0","136","59","0","0"
"1998-12-18 18:50:00.0","15","0","0","8","0","0","0","104","49","0","0"
"1998-12-18 19:00:00.0","19","0","0","0","0","0","0","116","51","0","0"
"1998-12-18 19:10:00.0","19","0","0","8","0","0","0","107","51","0","0"
"1998-12-18 19:20:00.0","19","0","0","0","0","0","0","80","31","0","0"
"1998-12-18 19:30:00.0","19","0","0","5","0","0","0","99","44","0","0"
"1998-12-18 19:40:00.0","18","0","0","3","0","0","0","103","37","0","0"
"1998-12-18 19:50:00.0","0","0","0","0","0","0","0","73","31","0","0"
"1998-12-18 20:00:00.0","0","0","0","8","0","0","0","86","39","0","0"
"1998-12-18 20:10:00.0","17","0","0","0","73","0","0","149","31","0","0"
"1998-12-18 20:20:00.0","19","0","0","8","50","0","0","120","14","0","0"
