"Time","Electric Cooker (hot plate+oven) ()","Fridge freezer (267l/48l)","Microwave oven (1,2kW)","Non halogen lamp 1 (0,5kW)","Site consumption ()","Total site light consumption ()","TV (70cm)","TV ()","Vertical freezer (288l)","Washing machine (800rpm)"
"1999-02-07 11:50:00.0","0","23","26","6","106","11","13","0","0","0"
"1999-02-07 12:00:00.0","0","23","29","0","104","10","11","0","0","0"
"1999-02-07 12:10:00.0","0","17","32","0","123","10","11","0","26","0"
"1999-02-07 12:20:00.0","0","2","0","0","84","18","10","0","24","0"
"1999-02-07 12:30:00.0","0","2","29","0","106","25","11","0","0","0"
"1999-02-07 12:40:00.0","0","2","0","0","196","42","11","0","0","0"
"1999-02-07 12:50:00.0","0","23","0","0","110","43","11","0","0","0"
"1999-02-07 13:00:00.0","0","23","0","0","170","52","11","0","0","0"
"1999-02-07 13:10:00.0","0","3","0","0","57","12","10","0","0","0"
"1999-02-07 13:20:00.0","0","2","0","0","44","0","11","0","0","0"
"1999-02-07 13:30:00.0","0","2","0","0","34","0","11","0","0","0"
"1999-02-07 13:40:00.0","0","14","0","0","59","0","11","0","18","0"
"1999-02-07 13:50:00.0","0","24","0","0","73","0","11","0","24","0"
"1999-02-07 14:00:00.0","0","10","0","0","48","4","12","0","7","0"
"1999-02-07 14:10:00.0","0","2","0","0","48","16","11","0","0","0"
"1999-02-07 14:20:00.0","0","2","0","0","33","3","10","0","0","0"
"1999-02-07 14:30:00.0","0","5","0","0","44","10","11","0","0","0"
"1999-02-07 14:40:00.0","0","25","0","0","61","10","11","0","0","0"
"1999-02-07 14:50:00.0","0","18","0","0","56","10","11","0","0","0"
"1999-02-07 15:00:00.0","0","2","0","0","58","15","10","0","0","0"
"1999-02-07 15:10:00.0","0","2","0","0","65","11","11","0","10","0"
"1999-02-07 15:20:00.0","0","9","0","0","84","17","10","0","25","0"
"1999-02-07 15:30:00.0","0","24","0","0","71","11","11","0","10","0"
"1999-02-07 15:40:00.0","0","23","30","0","85","5","10","0","0","0"
"1999-02-07 15:50:00.0","0","10","0","0","38","0","10","0","0","0"
"1999-02-07 16:00:00.0","0","3","45","0","81","5","10","0","0","0"
"1999-02-07 16:10:00.0","0","2","11","0","67","24","10","0","0","0"
"1999-02-07 16:20:00.0","0","20","0","0","296","12","10","0","0","242"
"1999-02-07 16:30:00.0","0","22","0","0","406","10","10","0","5","344"
"1999-02-07 16:40:00.0","0","13","0","0","126","10","11","0","25","54"
"1999-02-07 16:50:00.0","0","2","0","0","64","10","10","0","17","11"
"1999-02-07 17:00:00.0","0","2","13","0","74","23","10","0","0","7"
"1999-02-07 17:10:00.0","0","11","0","0","76","30","11","0","0","0"
"1999-02-07 17:20:00.0","0","23","0","0","107","41","11","0","0","0"
"1999-02-07 17:30:00.0","0","11","0","0","85","40","9","0","0","0"
"1999-02-07 17:40:00.0","0","2","0","0","60","29","11","0","0","0"
"1999-02-07 17:50:00.0","0","2","0","0","46","16","10","0","0","0"
"1999-02-07 18:00:00.0","0","18","13","0","73","13","10","0","1","0"
"1999-02-07 18:10:00.0","0","23","0","0","85","14","10","0","26","0"
"1999-02-07 18:20:00.0","0","8","0","0","63","10","10","0","21","0"
"1999-02-07 18:30:00.0","0","2","0","0","39","10","10","0","0","0"
"1999-02-07 18:40:00.0","0","2","0","0","42","13","10","0","0","0"
"1999-02-07 18:50:00.0","0","12","0","0","46","8","0","0","0","0"
"1999-02-07 19:00:00.0","0","24","0","0","51","0","0","0","0","0"
"1999-02-07 19:10:00.0","0","9","0","0","37","0","0","0","0","0"
"1999-02-07 19:20:00.0","0","2","0","0","31","0","0","0","0","0"
"1999-02-07 19:30:00.0","0","2","0","0","31","0","0","0","0","0"
"1999-02-07 19:40:00.0","0","8","0","0","59","0","0","0","26","0"
"1999-02-07 19:50:00.0","0","24","0","0","61","0","0","0","22","0"
"1999-02-07 20:00:00.0","0","14","0","0","29","0","0","0","0","0"
"1999-02-07 20:10:00.0","0","2","0","0","17","0","0","0","0","0"
"1999-02-07 20:20:00.0","0","2","0","0","18","0","0","0","0","0"
"1999-02-07 20:30:00.0","0","2","0","0","17","0","0","0","0","0"
"1999-02-07 20:40:00.0","0","23","0","0","38","0","0","0","0","0"
"1999-02-07 20:50:00.0","0","21","0","0","49","0","0","0","0","0"
"1999-02-07 21:00:00.0","0","2","0","0","49","16","0","0","0","0"
"1999-02-07 21:10:00.0","0","2","22","1","236","60","10","0","20","0"
"1999-02-07 21:20:00.0","0","2","0","9","83","27","5","0","25","0"
"1999-02-07 21:30:00.0","0","24","0","11","56","8","0","0","1","0"
"1999-02-07 21:40:00.0","0","21","0","10","52","7","0","0","0","0"
"1999-02-07 21:50:00.0","0","2","0","3","28","7","0","0","0","0"
"1999-02-07 22:00:00.0","0","2","0","0","24","7","0","0","0","0"
"1999-02-07 22:10:00.0","0","2","0","0","39","9","0","0","0","0"
"1999-02-07 22:20:00.0","0","15","0","0","50","7","0","0","0","0"
"1999-02-07 22:30:00.0","0","24","0","0","58","7","0","0","0","0"
"1999-02-07 22:40:00.0","0","6","0","0","62","3","6","0","18","0"
"1999-02-07 22:50:00.0","0","2","0","0","65","0","11","0","24","0"
"1999-02-07 23:00:00.0","0","3","0","0","42","0","11","0","6","0"
"1999-02-07 23:10:00.0","0","7","0","0","34","0","12","0","0","0"
"1999-02-07 23:20:00.0","0","24","0","0","51","0","11","0","0","0"
"1999-02-07 23:30:00.0","0","16","0","0","42","0","11","0","0","0"
"1999-02-07 23:40:00.0","0","2","0","0","31","0","12","0","0","0"
"1999-02-07 23:50:00.0","0","2","0","0","29","0","11","0","0","0"
"1999-02-08 00:00:00.0","0","2","0","0","30","0","11","0","0","0"
"1999-02-08 00:10:00.0","0","19","0","0","59","0","11","0","13","0"
"1999-02-08 00:20:00.0","0","24","0","0","87","15","12","0","24","0"
"1999-02-08 00:30:00.0","0","3","0","0","62","21","11","0","11","0"
"1999-02-08 00:40:00.0","0","2","0","0","50","20","11","0","0","0"
"1999-02-08 00:50:00.0","0","2","0","0","50","21","11","0","0","0"
"1999-02-08 01:00:00.0","0","9","0","0","35","8","2","0","0","0"
"1999-02-08 01:10:00.0","0","25","0","0","38","0","0","0","0","0"
"1999-02-08 01:20:00.0","0","12","0","0","27","0","0","0","0","0"
"1999-02-08 01:30:00.0","0","2","0","0","17","0","0","0","0","0"
"1999-02-08 01:40:00.0","0","2","0","0","22","0","0","0","4","0"
"1999-02-08 01:50:00.0","0","2","0","0","40","0","0","0","26","0"
"1999-02-08 02:00:00.0","0","21","0","0","47","0","0","0","15","0"
"1999-02-08 02:10:00.0","0","22","0","0","49","4","8","0","0","0"
"1999-02-08 02:20:00.0","0","2","0","0","33","5","11","0","0","0"
"1999-02-08 02:30:00.0","0","2","0","0","33","6","9","0","0","0"
"1999-02-08 02:40:00.0","0","2","0","0","27","3","7","0","0","0"
"1999-02-08 02:50:00.0","0","10","0","0","25","0","0","0","0","0"
"1999-02-08 03:00:00.0","0","24","0","0","37","0","0","0","0","0"
"1999-02-08 03:10:00.0","0","9","0","0","24","0","0","0","0","0"
"1999-02-08 03:20:00.0","0","2","0","0","40","0","0","0","25","0"
"1999-02-08 03:30:00.0","0","2","0","0","35","0","0","0","20","0"
"1999-02-08 03:40:00.0","0","2","0","0","18","0","0","0","0","0"
"1999-02-08 03:50:00.0","0","23","0","0","36","0","0","0","0","0"
"1999-02-08 04:00:00.0","0","23","22","0","75","15","0","0","0","0"
"1999-02-08 04:10:00.0","0","2","0","0","28","10","0","0","0","0"
"1999-02-08 04:20:00.0","0","2","0","0","43","25","0","0","0","0"
"1999-02-08 04:30:00.0","0","2","0","0","32","14","0","0","0","0"
"1999-02-08 04:40:00.0","0","10","0","0","34","9","0","0","0","0"
"1999-02-08 04:50:00.0","0","24","0","0","62","8","0","0","18","0"
"1999-02-08 05:00:00.0","0","8","0","0","44","0","0","0","24","0"
"1999-02-08 05:10:00.0","0","2","0","0","18","0","0","0","1","0"
"1999-02-08 05:20:00.0","0","2","0","0","17","0","0","0","0","0"
"1999-02-08 05:30:00.0","0","2","0","0","17","0","0","0","0","0"
"1999-02-08 05:40:00.0","0","23","0","0","37","0","0","0","0","0"
"1999-02-08 05:50:00.0","0","17","0","0","30","0","0","0","0","0"
"1999-02-08 06:00:00.0","0","2","0","0","24","0","0","0","0","0"
"1999-02-08 06:10:00.0","0","1","0","0","31","0","0","0","0","0"
"1999-02-08 06:20:00.0","0","2","0","0","42","0","0","0","11","0"
"1999-02-08 06:30:00.0","0","12","0","0","61","0","0","0","25","0"
"1999-02-08 06:40:00.0","0","24","0","0","52","0","0","0","2","0"
"1999-02-08 06:50:00.0","0","7","0","0","35","0","0","0","0","0"
"1999-02-08 07:00:00.0","0","2","0","0","31","0","0","0","0","0"
"1999-02-08 07:10:00.0","0","2","30","0","74","6","5","0","0","0"
"1999-02-08 07:20:00.0","0","2","13","0","77","21","11","0","0","0"
"1999-02-08 07:30:00.0","0","26","51","0","132","17","11","0","0","0"
"1999-02-08 07:40:00.0","0","22","0","0","87","26","12","0","10","0"
"1999-02-08 07:50:00.0","0","2","0","0","111","47","12","0","25","0"
"1999-02-08 08:00:00.0","0","2","0","0","88","41","12","0","8","0"
"1999-02-08 08:10:00.0","0","2","0","0","59","21","5","0","0","0"
"1999-02-08 08:20:00.0","0","12","0","0","41","0","0","0","0","0"
"1999-02-08 08:30:00.0","0","24","0","0","54","0","2","0","0","0"
"1999-02-08 08:40:00.0","0","7","0","0","47","0","10","0","0","0"
"1999-02-08 08:50:00.0","0","2","15","0","91","38","11","0","0","0"
"1999-02-08 09:00:00.0","0","2","0","0","86","46","11","0","0","0"
"1999-02-08 09:10:00.0","0","2","0","0","66","18","11","0","5","0"
"1999-02-08 09:20:00.0","0","26","0","0","85","0","11","0","25","0"
"1999-02-08 09:30:00.0","0","19","0","0","70","0","12","0","14","0"
"1999-02-08 09:40:00.0","0","2","0","0","142","0","11","0","0","0"
"1999-02-08 09:50:00.0","0","2","0","0","110","10","12","0","0","0"
"1999-02-08 10:00:00.0","0","2","0","0","43","0","12","0","0","0"
"1999-02-08 10:10:00.0","0","13","0","0","58","0","11","0","0","0"
"1999-02-08 10:20:00.0","0","24","0","0","76","0","12","0","0","0"
"1999-02-08 10:30:00.0","0","9","23","0","64","4","12","0","0","0"
"1999-02-08 10:40:00.0","0","2","0","0","40","7","13","0","5","0"
"1999-02-08 10:50:00.0","0","2","0","0","71","7","12","0","25","0"
"1999-02-08 11:00:00.0","0","2","0","0","102","3","12","0","11","0"
"1999-02-08 11:10:00.0","0","22","0","0","71","3","10","0","0","0"
"1999-02-08 11:20:00.0","0","21","0","0","46","0","0","0","0","0"
"1999-02-08 11:30:00.0","0","2","0","0","30","0","0","0","0","0"
"1999-02-08 11:40:00.0","0","2","0","0","43","0","11","0","0","0"
"1999-02-08 11:50:00.0","0","2","0","0","49","9","12","0","0","0"
"1999-02-08 12:00:00.0","0","16","19","0","69","0","12","0","0","0"
"1999-02-08 12:10:00.0","0","24","1","0","72","0","12","0","22","0"
"1999-02-08 12:20:00.0","0","23","0","0","72","1","12","0","23","0"
"1999-02-08 12:30:00.0","0","4","12","0","58","11","11","0","0","0"
"1999-02-08 12:40:00.0","0","2","0","0","40","10","12","0","0","0"
"1999-02-08 12:50:00.0","0","2","0","0","49","10","10","0","0","0"
"1999-02-08 13:00:00.0","0","17","0","0","83","10","11","0","16","0"
"1999-02-08 13:10:00.0","0","23","0","0","96","12","11","0","25","0"
"1999-02-08 13:20:00.0","0","7","0","0","60","1","11","0","11","0"
"1999-02-08 13:30:00.0","0","2","0","0","45","1","12","0","0","0"
"1999-02-08 13:40:00.0","0","2","0","0","43","0","11","0","0","0"
"1999-02-08 13:50:00.0","0","12","0","0","51","0","11","0","0","0"
"1999-02-08 14:00:00.0","0","24","0","0","53","0","10","0","0","0"
"1999-02-08 14:10:00.0","0","13","0","0","41","0","11","0","0","0"
"1999-02-08 14:20:00.0","0","2","0","0","30","0","11","0","0","0"
"1999-02-08 14:30:00.0","0","2","0","0","49","0","12","0","21","0"
"1999-02-08 14:40:00.0","0","2","0","0","52","0","11","0","24","0"
"1999-02-08 14:50:00.0","0","25","0","0","55","0","11","0","5","0"
"1999-02-08 15:00:00.0","0","23","0","0","49","0","12","0","0","0"
"1999-02-08 15:10:00.0","0","3","0","0","43","0","11","0","0","0"
"1999-02-08 15:20:00.0","0","2","0","0","44","0","11","0","0","0"
"1999-02-08 15:30:00.0","0","2","0","0","43","0","11","0","0","0"
"1999-02-08 15:40:00.0","0","12","0","0","47","0","5","0","0","0"
"1999-02-08 15:50:00.0","0","24","0","0","52","0","0","0","0","0"
"1999-02-08 16:00:00.0","0","13","18","0","98","4","0","0","15","0"
"1999-02-08 16:10:00.0","0","1","10","0","145","1","0","0","24","0"
"1999-02-08 16:20:00.0","0","2","0","0","37","10","0","0","9","0"
"1999-02-08 16:30:00.0","0","8","0","0","343","18","6","0","0","293"
"1999-02-08 16:40:00.0","0","24","0","0","120","0","10","0","0","68"
"1999-02-08 16:50:00.0","0","18","15","0","64","1","10","0","0","4"
"1999-02-08 17:00:00.0","0","2","0","0","56","18","11","0","0","9"
"1999-02-08 17:10:00.0","0","2","0","0","49","13","10","0","0","0"
"1999-02-08 17:20:00.0","0","2","0","0","54","11","11","0","0","0"
"1999-02-08 17:30:00.0","0","24","0","0","81","10","10","0","9","0"
"1999-02-08 17:40:00.0","0","23","0","0","86","2","10","0","25","0"
"1999-02-08 17:50:00.0","0","3","0","0","54","0","10","0","11","0"
"1999-02-08 18:00:00.0","0","2","0","0","47","5","10","0","0","0"
"1999-02-08 18:10:00.0","0","2","0","0","40","10","10","0","0","0"
"1999-02-08 18:20:00.0","0","15","0","0","55","14","11","0","0","0"
"1999-02-08 18:30:00.0","0","24","0","0","59","10","10","0","0","0"
"1999-02-08 18:40:00.0","0","13","0","0","50","10","11","0","0","0"
"1999-02-08 18:50:00.0","0","2","0","0","41","10","11","0","0","0"
"1999-02-08 19:00:00.0","0","2","0","0","46","10","11","0","5","0"
"1999-02-08 19:10:00.0","0","2","0","0","75","10","11","0","26","0"
"1999-02-08 19:20:00.0","0","20","0","0","90","12","11","0","17","0"
"1999-02-08 19:30:00.0","175","25","0","0","262","20","11","0","0","0"
"1999-02-08 19:40:00.0","388","22","0","0","479","32","11","0","0","0"
"1999-02-08 19:50:00.0","205","8","0","0","315","46","13","0","25","0"
"1999-02-08 20:00:00.0","3","2","0","0","86","31","11","0","24","0"
"1999-02-08 20:10:00.0","2","2","0","0","83","30","11","0","23","0"
"1999-02-08 20:20:00.0","0","19","0","0","99","47","10","0","5","0"
"1999-02-08 20:30:00.0","0","23","0","0","112","59","11","0","0","0"
"1999-02-08 20:40:00.0","0","14","0","0","94","50","11","0","0","0"
"1999-02-08 20:50:00.0","0","2","13","0","106","48","11","0","0","0"
"1999-02-08 21:00:00.0","0","2","0","0","68","37","11","0","0","0"
"1999-02-08 21:10:00.0","0","14","0","4","80","27","10","0","6","0"
"1999-02-08 21:20:00.0","0","23","0","10","102","19","11","0","25","0"
"1999-02-08 21:30:00.0","0","13","0","10","84","13","11","0","23","0"
"1999-02-08 21:40:00.0","0","2","0","10","54","13","10","0","2","0"
"1999-02-08 21:50:00.0","0","2","0","11","60","13","11","0","0","0"
"1999-02-08 22:00:00.0","0","18","0","10","82","12","10","0","0","0"
"1999-02-08 22:10:00.0","0","23","0","10","85","13","10","0","0","0"
"1999-02-08 22:20:00.0","0","6","0","10","70","12","10","0","0","0"
"1999-02-08 22:30:00.0","0","2","0","10","70","16","11","0","0","0"
"1999-02-08 22:40:00.0","0","2","0","11","67","16","5","0","1","0"
"1999-02-08 22:50:00.0","0","23","0","10","85","0","0","0","26","0"
"1999-02-08 23:00:00.0","0","22","0","10","75","0","0","0","24","0"
"1999-02-08 23:10:00.0","0","4","0","10","33","0","0","0","2","0"
"1999-02-08 23:20:00.0","0","2","0","11","30","0","0","0","0","0"
"1999-02-08 23:30:00.0","0","2","0","10","30","0","0","0","0","0"
"1999-02-08 23:40:00.0","0","21","0","10","48","0","0","0","0","0"
"1999-02-08 23:50:00.0","0","23","0","11","61","0","0","0","0","0"
"1999-02-09 00:00:00.0","0","3","0","10","44","0","0","0","0","0"
"1999-02-09 00:10:00.0","0","2","0","10","30","0","0","0","0","0"
"1999-02-09 00:20:00.0","0","2","0","10","41","0","0","0","12","0"
"1999-02-09 00:30:00.0","0","21","0","10","68","0","0","0","25","0"
"1999-02-09 00:40:00.0","0","23","0","10","59","0","0","0","12","0"
"1999-02-09 00:50:00.0","0","4","0","10","32","0","0","0","0","0"
"1999-02-09 01:00:00.0","0","2","0","11","29","0","0","0","0","0"
"1999-02-09 01:10:00.0","0","2","0","10","29","0","0","0","0","0"
"1999-02-09 01:20:00.0","0","17","0","10","44","0","0","0","0","0"
"1999-02-09 01:30:00.0","0","23","0","10","48","0","0","0","0","0"
"1999-02-09 01:40:00.0","0","6","0","10","33","0","0","0","0","0"
"1999-02-09 01:50:00.0","0","2","0","10","33","3","0","0","0","0"
"1999-02-09 02:00:00.0","0","2","0","10","49","7","0","0","13","0"
"1999-02-09 02:10:00.0","0","15","0","10","68","7","0","0","25","0"
"1999-02-09 02:20:00.0","0","23","0","10","63","7","0","0","8","0"
"1999-02-09 02:30:00.0","0","8","0","10","42","7","0","0","0","0"
"1999-02-09 02:40:00.0","0","2","0","10","36","7","0","0","0","0"
"1999-02-09 02:50:00.0","0","2","0","10","36","6","0","0","0","0"
"1999-02-09 03:00:00.0","0","10","0","10","43","7","0","0","0","0"
"1999-02-09 03:10:00.0","0","24","0","10","56","7","0","0","0","0"
"1999-02-09 03:20:00.0","0","11","0","11","44","7","0","0","0","0"
"1999-02-09 03:30:00.0","0","2","0","10","37","7","0","0","0","0"
"1999-02-09 03:40:00.0","0","2","0","10","47","7","0","0","12","0"
"1999-02-09 03:50:00.0","0","6","0","10","62","7","0","0","24","0"
"1999-02-09 04:00:00.0","0","24","0","10","64","7","0","0","9","0"
"1999-02-09 04:10:00.0","0","14","0","10","47","7","0","0","0","0"
"1999-02-09 04:20:00.0","0","2","0","10","36","7","0","0","0","0"
"1999-02-09 04:30:00.0","0","2","0","11","36","7","0","0","0","0"
"1999-02-09 04:40:00.0","0","2","0","10","37","6","0","0","0","0"
"1999-02-09 04:50:00.0","0","25","0","10","56","7","0","0","0","0"
"1999-02-09 05:00:00.0","0","17","0","10","50","7","0","0","0","0"
"1999-02-09 05:10:00.0","0","2","19","10","66","11","6","0","0","0"
"1999-02-09 05:20:00.0","0","2","0","10","59","9","11","0","11","0"
"1999-02-09 05:30:00.0","0","2","0","10","72","10","10","0","24","0"
"1999-02-09 05:40:00.0","0","22","0","10","76","10","12","0","7","0"
"1999-02-09 05:50:00.0","0","19","0","10","67","10","12","0","0","0"
"1999-02-09 06:00:00.0","0","2","0","10","57","10","12","0","0","0"
"1999-02-09 06:10:00.0","0","2","26","9","91","10","11","0","0","0"
"1999-02-09 06:20:00.0","0","2","0","11","66","10","12","0","0","0"
"1999-02-09 06:30:00.0","0","19","0","10","79","10","11","0","0","0"
"1999-02-09 06:40:00.0","0","23","12","10","97","10","12","0","0","0"
"1999-02-09 06:50:00.0","0","4","0","10","71","14","11","0","0","0"
"1999-02-09 07:00:00.0","0","2","0","6","80","27","11","0","13","0"
"1999-02-09 07:10:00.0","0","3","22","0","108","27","11","0","25","0"
"1999-02-09 07:20:00.0","0","18","14","0","94","15","11","0","6","0"
"1999-02-09 07:30:00.0","0","23","37","0","124","22","12","0","0","0"
"1999-02-09 07:40:00.0","0","18","0","0","183","18","12","0","0","0"
"1999-02-09 07:50:00.0","0","2","0","0","77","35","12","0","0","0"
"1999-02-09 08:00:00.0","0","2","0","0","73","32","7","0","0","0"
"1999-02-09 08:10:00.0","0","4","17","0","74","22","0","0","0","0"
"1999-02-09 08:20:00.0","0","24","0","0","72","20","0","0","0","0"
"1999-02-09 08:30:00.0","0","21","0","0","72","21","0","0","0","0"
"1999-02-09 08:40:00.0","0","2","0","0","69","22","0","0","22","1"
"1999-02-09 08:50:00.0","0","2","0","0","337","10","0","0","24","290"
"1999-02-09 09:00:00.0","0","2","0","0","366","10","0","0","2","336"
"1999-02-09 09:10:00.0","0","20","0","0","308","10","0","0","0","262"
"1999-02-09 09:20:00.0","0","23","0","0","65","10","4","0","0","18"
"1999-02-09 09:30:00.0","0","4","0","0","56","10","13","0","0","17"
"1999-02-09 09:40:00.0","0","2","0","0","58","14","10","0","0","17"
"1999-02-09 09:50:00.0","0","2","0","0","67","28","12","0","0","11"
"1999-02-09 10:00:00.0","0","18","0","0","174","31","11","0","0","0"
"1999-02-09 10:10:00.0","0","23","0","0","232","26","11","0","13","0"
"1999-02-09 10:20:00.0","0","4","0","0","93","26","10","0","25","0"
"1999-02-09 10:30:00.0","0","1","0","0","108","53","11","0","11","0"
"1999-02-09 10:40:00.0","0","2","0","0","140","92","11","0","0","0"
"1999-02-09 10:50:00.0","0","14","36","0","134","43","10","0","0","0"
"1999-02-09 11:00:00.0","0","23","1","0","94","31","11","0","0","0"
"1999-02-09 11:10:00.0","0","8","0","0","78","28","11","0","0","0"
"1999-02-09 11:20:00.0","0","2","0","0","62","15","10","0","0","0"
"1999-02-09 11:30:00.0","0","2","0","0","74","19","11","0","0","0"
"1999-02-09 11:40:00.0","0","6","0","0","70","16","10","0","0","0"
"1999-02-09 11:50:00.0","0","25","0","0","103","9","11","0","21","0"
"1999-02-09 12:00:00.0","0","14","0","0","91","0","11","0","23","0"
"1999-02-09 12:10:00.0","0","2","0","0","58","1","11","0","0","0"
"1999-02-09 12:20:00.0","0","2","0","0","58","2","12","0","0","0"
"1999-02-09 12:30:00.0","0","7","0","0","62","2","12","0","0","0"
"1999-02-09 12:40:00.0","0","25","0","0","69","0","11","0","0","0"
"1999-02-09 12:50:00.0","0","17","0","0","166","0","10","0","0","0"
"1999-02-09 13:00:00.0","0","2","0","0","54","11","11","0","0","0"
"1999-02-09 13:10:00.0","0","2","0","0","49","6","12","0","0","0"
"1999-02-09 13:20:00.0","0","2","0","0","50","0","11","0","5","0"
