"Time","Electric Cooker (hot plate+oven) (1,5kW)","Fridge freezer (Kitchen, 325l/75l)","Non halogen lamp 1 ()","Non halogen lamp 2 ()","Site consumption ()","Total site light consumption ()","TV (67cm)","Vertical freezer (Storeroom, 145l)","Washing machine ()"
"1998-02-01 07:20:00.0","0","12","0","0","20","0","0","1","0"
"1998-02-01 07:30:00.0","0","21","0","0","41","0","0","19","0"
"1998-02-01 07:40:00.0","0","21","0","0","40","0","0","18","0"
"1998-02-01 07:50:00.0","0","20","0","0","39","0","0","17","0"
"1998-02-01 08:00:00.0","0","20","0","0","166","13","0","17","0"
"1998-02-01 08:10:00.0","0","19","0","0","63","10","0","17","0"
"1998-02-01 08:20:00.0","0","19","0","0","59","21","0","17","0"
"1998-02-01 08:30:00.0","0","19","0","0","56","24","0","12","0"
"1998-02-01 08:40:00.0","0","19","0","0","43","19","0","0","0"
"1998-02-01 08:50:00.0","0","18","0","0","43","20","0","0","0"
"1998-02-01 09:00:00.0","0","19","0","0","42","21","0","0","0"
"1998-02-01 09:10:00.0","0","18","0","0","45","21","0","0","0"
"1998-02-01 09:20:00.0","0","18","0","0","58","21","0","18","0"
"1998-02-01 09:30:00.0","0","18","0","0","56","19","0","18","0"
"1998-02-01 09:40:00.0","0","19","0","0","56","19","0","17","0"
"1998-02-01 09:50:00.0","0","7","0","0","78","20","0","17","0"
"1998-02-01 10:00:00.0","0","4","0","0","63","19","0","17","0"
"1998-02-01 10:10:00.0","0","3","0","0","62","19","0","16","0"
"1998-02-01 10:20:00.0","0","3","0","0","66","23","0","16","0"
"1998-02-01 10:30:00.0","0","3","0","0","39","10","0","0","0"
"1998-02-01 10:40:00.0","0","21","0","0","54","9","0","0","0"
"1998-02-01 10:50:00.0","0","21","0","0","67","12","12","0","0"
"1998-02-01 11:00:00.0","0","20","0","0","67","9","14","0","0"
"1998-02-01 11:10:00.0","0","19","0","0","76","10","15","13","0"
"1998-02-01 11:20:00.0","0","19","0","0","80","9","15","18","0"
"1998-02-01 11:30:00.0","0","19","0","0","80","10","14","18","0"
"1998-02-01 11:40:00.0","0","19","0","0","82","13","15","17","0"
"1998-02-01 11:50:00.0","0","18","0","0","84","15","15","16","0"
"1998-02-01 12:00:00.0","0","18","0","0","79","9","16","17","0"
"1998-02-01 12:10:00.0","0","16","0","0","75","11","17","12","0"
"1998-02-01 12:20:00.0","0","3","0","0","123","19","16","0","0"
"1998-02-01 12:30:00.0","0","3","0","0","158","30","15","0","0"
"1998-02-01 12:40:00.0","0","10","0","0","77","24","15","0","0"
"1998-02-01 12:50:00.0","0","21","0","0","86","25","15","1","0"
"1998-02-01 13:00:00.0","0","20","0","0","212","22","15","19","0"
"1998-02-01 13:10:00.0","0","20","0","0","423","7","15","17","0"
"1998-02-01 13:20:00.0","0","19","0","0","412","1","14","17","0"
"1998-02-01 13:30:00.0","0","19","0","0","416","0","15","17","0"
"1998-02-01 13:40:00.0","0","19","0","0","416","0","15","16","0"
"1998-02-01 13:50:00.0","0","19","0","0","414","0","15","17","0"
"1998-02-01 14:00:00.0","0","18","0","0","416","0","16","15","0"
"1998-02-01 14:10:00.0","0","19","0","0","405","0","14","0","0"
"1998-02-01 14:20:00.0","0","18","0","0","404","0","15","0","0"
"1998-02-01 14:30:00.0","0","19","0","0","402","0","15","0","0"
"1998-02-01 14:40:00.0","0","8","0","0","402","6","14","0","0"
"1998-02-01 14:50:00.0","0","3","0","0","412","3","15","14","0"
"1998-02-01 15:00:00.0","0","3","0","0","291","0","9","18","0"
"1998-02-01 15:10:00.0","0","20","0","0","56","0","0","18","0"
"1998-02-01 15:20:00.0","0","20","0","0","62","5","0","17","0"
"1998-02-01 15:30:00.0","0","20","0","0","66","10","0","17","0"
"1998-02-01 15:40:00.0","0","19","0","0","65","10","0","16","0"
"1998-02-01 15:50:00.0","0","19","0","0","56","6","0","12","0"
"1998-02-01 16:00:00.0","0","20","0","0","43","0","0","0","0"
"1998-02-01 16:10:00.0","0","18","0","0","44","1","0","0","0"
"1998-02-01 16:20:00.0","0","19","0","0","51","9","0","0","0"
"1998-02-01 16:30:00.0","0","19","0","0","56","10","0","3","0"
"1998-02-01 16:40:00.0","0","19","0","0","339","10","0","19","0"
"1998-02-01 16:50:00.0","0","18","0","0","424","8","0","18","0"
"1998-02-01 17:00:00.0","0","19","0","0","427","9","0","17","0"
"1998-02-01 17:10:00.0","0","18","0","0","424","10","0","17","0"
"1998-02-01 17:20:00.0","0","18","0","0","435","19","0","17","2"
"1998-02-01 17:30:00.0","0","19","0","0","476","46","0","17","20"
"1998-02-01 17:40:00.0","0","18","0","0","477","63","0","0","17"
"1998-02-01 17:50:00.0","0","18","0","0","482","71","0","0","23"
"1998-02-01 18:00:00.0","0","18","0","0","464","74","0","0","11"
"1998-02-01 18:10:00.0","0","19","0","0","448","58","0","14","0"
"1998-02-01 18:20:00.0","0","18","0","0","427","37","0","18","0"
"1998-02-01 18:30:00.0","0","18","0","0","443","49","2","18","0"
"1998-02-01 18:40:00.0","0","18","0","0","442","38","15","17","0"
"1998-02-01 18:50:00.0","0","19","0","0","174","57","15","16","55"
"1998-02-01 19:00:00.0","0","18","0","0","416","56","15","17","309"
"1998-02-01 19:10:00.0","0","18","0","0","346","38","16","16","259"
"1998-02-01 19:20:00.0","0","18","0","0","100","38","15","6","25"
"1998-02-01 19:30:00.0","0","18","0","0","101","32","15","0","12"
"1998-02-01 19:40:00.0","0","18","0","0","99","29","16","0","12"
"1998-02-01 19:50:00.0","0","19","0","0","68","29","15","0","0"
"1998-02-01 20:00:00.0","0","18","0","0","89","41","16","11","0"
"1998-02-01 20:10:00.0","0","18","0","0","86","32","16","18","0"
"1998-02-01 20:20:00.0","0","19","0","0","131","56","15","18","24"
"1998-02-01 20:30:00.0","0","18","0","0","120","68","16","17","0"
"1998-02-01 20:40:00.0","0","18","0","0","115","62","15","17","0"
"1998-02-01 20:50:00.0","0","18","0","0","127","76","15","17","0"
"1998-02-01 21:00:00.0","0","18","0","0","144","80","15","16","0"
"1998-02-01 21:10:00.0","0","18","0","0","135","80","14","0","0"
"1998-02-01 21:20:00.0","0","18","0","0","111","57","14","0","0"
"1998-02-01 21:30:00.0","0","19","0","0","84","29","13","0","0"
"1998-02-01 21:40:00.0","0","18","0","0","83","29","14","0","0"
"1998-02-01 21:50:00.0","0","18","0","0","96","30","14","15","0"
"1998-02-01 22:00:00.0","0","18","0","0","103","34","14","18","0"
"1998-02-01 22:10:00.0","0","17","0","0","92","24","13","18","0"
"1998-02-01 22:20:00.0","0","10","0","0","80","19","14","17","0"
"1998-02-01 22:30:00.0","0","3","0","0","75","19","13","16","0"
"1998-02-01 22:40:00.0","0","4","0","0","76","21","15","17","0"
"1998-02-01 22:50:00.0","0","3","0","0","57","20","14","4","0"
"1998-02-01 23:00:00.0","0","3","0","0","43","20","14","0","0"
"1998-02-01 23:10:00.0","0","5","0","0","45","19","14","0","0"
"1998-02-01 23:20:00.0","0","22","0","0","60","19","14","0","0"
"1998-02-01 23:30:00.0","0","21","0","0","55","9","14","8","0"
"1998-02-01 23:40:00.0","0","20","0","0","53","0","13","18","0"
"1998-02-01 23:50:00.0","0","19","0","0","53","0","15","18","0"
"1998-02-02 00:00:00.0","0","19","0","0","52","0","14","17","0"
"1998-02-02 00:10:00.0","0","19","0","0","52","0","14","17","0"
"1998-02-02 00:20:00.0","0","19","0","0","50","0","14","17","0"
"1998-02-02 00:30:00.0","0","18","0","0","51","0","14","16","0"
"1998-02-02 00:40:00.0","0","19","0","0","31","1","6","4","0"
"1998-02-02 00:50:00.0","0","18","0","0","22","0","0","0","0"
"1998-02-02 01:00:00.0","0","16","0","0","21","0","0","0","0"
"1998-02-02 01:10:00.0","0","3","0","0","10","0","0","0","0"
"1998-02-02 01:20:00.0","0","4","0","0","16","0","0","6","0"
"1998-02-02 01:30:00.0","0","3","0","0","25","0","0","19","0"
"1998-02-02 01:40:00.0","0","3","0","0","25","0","0","17","0"
"1998-02-02 01:50:00.0","0","4","0","0","24","0","0","18","0"
"1998-02-02 02:00:00.0","0","3","0","0","140","0","0","16","0"
"1998-02-02 02:10:00.0","0","21","0","0","380","0","0","17","0"
"1998-02-02 02:20:00.0","0","21","0","0","372","0","0","7","0"
"1998-02-02 02:30:00.0","0","20","0","0","366","0","0","0","0"
"1998-02-02 02:40:00.0","0","19","0","0","368","0","0","0","0"
"1998-02-02 02:50:00.0","0","19","0","0","368","0","0","0","0"
"1998-02-02 03:00:00.0","0","19","0","0","374","0","0","7","0"
"1998-02-02 03:10:00.0","0","18","0","0","381","0","0","18","0"
"1998-02-02 03:20:00.0","0","19","0","0","381","0","0","18","0"
"1998-02-02 03:30:00.0","0","18","0","0","380","0","0","17","0"
"1998-02-02 03:40:00.0","0","18","0","0","381","0","0","16","0"
"1998-02-02 03:50:00.0","0","15","0","0","380","0","0","17","0"
"1998-02-02 04:00:00.0","0","3","0","0","370","0","0","16","0"
"1998-02-02 04:10:00.0","0","4","0","0","365","0","0","9","0"
"1998-02-02 04:20:00.0","0","3","0","0","356","0","0","0","0"
"1998-02-02 04:30:00.0","0","3","0","0","355","0","0","0","0"
"1998-02-02 04:40:00.0","0","3","0","0","358","0","0","0","0"
"1998-02-02 04:50:00.0","0","4","0","0","359","0","0","1","0"
"1998-02-02 05:00:00.0","0","21","0","0","385","0","0","18","0"
"1998-02-02 05:10:00.0","0","21","0","0","275","0","0","18","0"
"1998-02-02 05:20:00.0","0","20","0","0","38","0","0","17","0"
"1998-02-02 05:30:00.0","0","20","0","0","38","0","0","17","0"
"1998-02-02 05:40:00.0","0","19","0","0","37","0","0","16","0"
"1998-02-02 05:50:00.0","0","19","0","0","64","4","0","17","0"
"1998-02-02 06:00:00.0","0","19","0","0","70","11","0","16","0"
"1998-02-02 06:10:00.0","0","18","0","0","54","30","0","1","0"
"1998-02-02 06:20:00.0","0","19","0","0","56","33","0","0","0"
"1998-02-02 06:30:00.0","0","19","0","0","71","39","0","0","0"
"1998-02-02 06:40:00.0","0","18","0","0","59","37","0","0","0"
"1998-02-02 06:50:00.0","0","18","0","0","84","50","0","11","0"
"1998-02-02 07:00:00.0","0","19","0","0","99","62","0","19","0"
"1998-02-02 07:10:00.0","0","18","0","0","91","54","0","17","0"
"1998-02-02 07:20:00.0","0","18","0","0","83","46","0","18","0"
"1998-02-02 07:30:00.0","0","18","0","0","81","45","0","17","0"
"1998-02-02 07:40:00.0","0","18","0","0","100","64","0","16","0"
"1998-02-02 07:50:00.0","0","10","0","0","96","67","0","17","0"
"1998-02-02 08:00:00.0","0","4","0","0","79","67","0","2","0"
"1998-02-02 08:10:00.0","0","3","0","0","77","67","0","0","0"
"1998-02-02 08:20:00.0","0","4","0","0","78","67","0","0","0"
"1998-02-02 08:30:00.0","0","3","0","0","77","68","0","0","0"
"1998-02-02 08:40:00.0","0","3","0","0","89","66","0","13","0"
"1998-02-02 08:50:00.0","0","11","0","0","69","30","7","19","0"
"1998-02-02 09:00:00.0","0","21","0","0","59","2","16","17","0"
"1998-02-02 09:10:00.0","0","21","0","0","69","2","15","17","0"
"1998-02-02 09:20:00.0","0","20","0","0","54","0","16","17","0"
"1998-02-02 09:30:00.0","0","19","0","0","54","0","16","17","0"
"1998-02-02 09:40:00.0","0","20","0","0","49","0","16","16","0"
"1998-02-02 09:50:00.0","0","19","0","0","49","0","15","9","0"
"1998-02-02 10:00:00.0","0","18","0","0","39","0","15","0","0"
"1998-02-02 10:10:00.0","0","19","0","0","46","7","16","0","0"
"1998-02-02 10:20:00.0","0","6","0","0","3","0","4","0","0"
"1998-02-02 10:30:00.0","0","6","0","0","3","1","5","1","0"
"1998-02-02 10:40:00.0","0","11","0","0","29","2","8","10","0"
"1998-02-02 10:50:00.0","0","11","0","0","29","2","8","10","0"
"1998-02-02 11:00:00.0","0","12","0","0","29","4","10","12","0"
"1998-02-02 11:10:00.0","0","17","0","0","57","8","13","15","0"
"1998-02-02 11:20:00.0","0","18","0","0","58","9","13","16","0"
"1998-02-02 11:30:00.0","0","19","0","6","69","10","15","18","0"
"1998-02-02 11:40:00.0","0","19","0","1","63","10","15","17","0"
"1998-02-02 11:50:00.0","0","19","0","0","62","10","15","17","0"
"1998-02-02 12:00:00.0","0","18","0","0","62","1","8","15","0"
"1998-02-02 12:10:00.0","0","19","0","0","45","0","0","0","0"
"1998-02-02 12:20:00.0","0","19","0","0","159","0","0","0","0"
"1998-02-02 12:30:00.0","0","18","0","0","152","0","0","0","0"
"1998-02-02 12:40:00.0","0","19","0","0","158","0","0","0","0"
"1998-02-02 12:50:00.0","0","19","0","0","104","0","5","18","0"
"1998-02-02 13:00:00.0","0","19","0","0","217","0","16","18","0"
"1998-02-02 13:10:00.0","0","18","0","0","449","0","15","17","0"
"1998-02-02 13:20:00.0","0","19","0","0","427","0","16","17","0"
"1998-02-02 13:30:00.0","0","19","0","0","428","0","16","17","0"
"1998-02-02 13:40:00.0","0","19","0","0","429","1","15","17","0"
"1998-02-02 13:50:00.0","0","19","0","0","431","1","15","16","0"
"1998-02-02 14:00:00.0","0","19","0","0","423","3","14","9","0"
"1998-02-02 14:10:00.0","0","18","0","0","416","3","15","0","0"
"1998-02-02 14:20:00.0","0","19","0","0","71","0","14","0","0"
"1998-02-02 14:30:00.0","0","18","0","0","55","0","14","0","0"
"1998-02-02 14:40:00.0","0","19","0","0","59","0","14","2","0"
"1998-02-02 14:50:00.0","0","18","0","0","65","0","8","19","0"
"1998-02-02 15:00:00.0","0","18","0","0","55","0","0","18","0"
"1998-02-02 15:10:00.0","0","19","0","0","56","0","0","18","0"
"1998-02-02 15:20:00.0","0","18","0","0","56","0","0","17","0"
"1998-02-02 15:30:00.0","0","19","0","0","54","0","0","17","0"
"1998-02-02 15:40:00.0","0","18","0","0","60","2","1","17","0"
"1998-02-02 15:50:00.0","0","18","0","0","69","11","15","4","0"
"1998-02-02 16:00:00.0","0","18","0","0","90","32","15","0","0"
"1998-02-02 16:10:00.0","0","19","0","0","89","32","15","0","0"
"1998-02-02 16:20:00.0","0","18","0","0","90","32","15","0","0"
"1998-02-02 16:30:00.0","0","18","0","0","101","33","16","12","0"
"1998-02-02 16:40:00.0","0","18","0","0","105","32","16","19","0"
"1998-02-02 16:50:00.0","0","18","0","0","73","3","15","17","0"
"1998-02-02 17:00:00.0","0","5","0","0","58","0","15","18","0"
"1998-02-02 17:10:00.0","0","4","0","0","58","0","15","17","0"
"1998-02-02 17:20:00.0","0","3","0","0","65","8","16","17","0"
"1998-02-02 17:30:00.0","0","4","0","0","75","16","16","16","0"
"1998-02-02 17:40:00.0","0","14","0","0","151","38","15","8","0"
"1998-02-02 17:50:00.0","0","20","0","0","487","63","16","0","0"
"1998-02-02 18:00:00.0","0","20","0","0","481","59","14","0","0"
"1998-02-02 18:10:00.0","0","20","0","0","455","37","15","0","0"
"1998-02-02 18:20:00.0","0","19","0","0","492","55","14","6","19"
"1998-02-02 18:30:00.0","0","19","0","0","485","38","14","19","18"
"1998-02-02 18:40:00.0","0","19","0","0","503","73","0","17","20"
"1998-02-02 18:50:00.0","0","19","0","0","512","77","0","18","22"
"1998-02-02 19:00:00.0","0","18","0","0","491","77","0","17","0"
"1998-02-02 19:10:00.0","0","18","0","0","596","81","0","16","99"
"1998-02-02 19:20:00.0","0","18","0","0","803","67","0","17","319"
"1998-02-02 19:30:00.0","0","18","0","0","702","67","0","8","226"
"1998-02-02 19:40:00.0","0","19","0","0","508","71","0","0","24"
"1998-02-02 19:50:00.0","0","18","0","0","487","72","0","0","12"
"1998-02-02 20:00:00.0","0","18","0","0","488","77","0","0","12"
"1998-02-02 20:10:00.0","0","7","0","0","486","77","13","1","0"
"1998-02-02 20:20:00.0","0","3","0","0","497","76","16","19","0"
"1998-02-02 20:30:00.0","0","4","0","0","425","75","15","18","0"
"1998-02-02 20:40:00.0","0","3","0","0","109","50","16","17","0"
"1998-02-02 20:50:00.0","0","3","0","0","87","29","14","18","0"
"1998-02-02 21:00:00.0","0","14","0","0","94","29","14","17","0"
"1998-02-02 21:10:00.0","0","21","0","0","98","30","13","16","0"
"1998-02-02 21:20:00.0","0","21","0","0","94","29","14","12","0"
"1998-02-02 21:30:00.0","0","19","0","0","85","29","13","0","0"
"1998-02-02 21:40:00.0","0","20","0","0","103","29","14","0","22"
"1998-02-02 21:50:00.0","0","19","0","0","83","30","13","0","0"
"1998-02-02 22:00:00.0","0","19","0","0","88","34","14","0","0"
"1998-02-02 22:10:00.0","0","18","0","0","321","36","13","16","0"
"1998-02-02 22:20:00.0","0","18","0","0","451","27","14","18","0"
"1998-02-02 22:30:00.0","0","18","0","0","411","13","2","17","0"
"1998-02-02 22:40:00.0","0","19","0","0","201","0","0","17","0"
"1998-02-02 22:50:00.0","0","18","0","0","36","0","0","17","0"
"1998-02-02 23:00:00.0","0","18","0","0","48","6","6","17","0"
"1998-02-02 23:10:00.0","0","18","0","0","55","9","14","11","0"
"1998-02-02 23:20:00.0","0","17","0","0","47","10","14","0","0"
"1998-02-02 23:30:00.0","0","18","0","0","46","10","14","0","0"
"1998-02-02 23:40:00.0","0","18","0","0","43","7","14","0","0"
"1998-02-02 23:50:00.0","0","13","0","0","32","0","13","0","0"
"1998-02-03 00:00:00.0","0","3","0","0","37","0","15","14","0"
"1998-02-03 00:10:00.0","0","4","0","0","39","0","13","18","0"
"1998-02-03 00:20:00.0","0","3","0","0","39","0","14","17","0"
"1998-02-03 00:30:00.0","0","3","0","0","38","0","14","17","0"
"1998-02-03 00:40:00.0","0","4","0","0","38","0","14","18","0"
"1998-02-03 00:50:00.0","0","3","0","0","35","1","10","16","0"
"1998-02-03 01:00:00.0","0","21","0","0","35","0","1","12","0"
"1998-02-03 01:10:00.0","0","21","0","0","25","0","0","0","0"
"1998-02-03 01:20:00.0","0","20","0","0","24","0","0","0","0"
"1998-02-03 01:30:00.0","0","19","0","0","23","0","0","0","0"
"1998-02-03 01:40:00.0","0","19","0","0","23","0","0","0","0"
"1998-02-03 01:50:00.0","0","19","0","0","36","0","0","15","0"
"1998-02-03 02:00:00.0","0","18","0","0","37","0","0","18","0"
"1998-02-03 02:10:00.0","0","18","0","0","36","0","0","17","0"
"1998-02-03 02:20:00.0","0","18","0","0","36","0","0","16","0"
"1998-02-03 02:30:00.0","0","18","0","0","35","0","0","16","0"
"1998-02-03 02:40:00.0","0","17","0","0","35","0","0","16","0"
"1998-02-03 02:50:00.0","0","16","0","0","24","0","0","5","0"
"1998-02-03 03:00:00.0","0","3","0","0","10","0","0","0","0"
"1998-02-03 03:10:00.0","0","3","0","0","10","0","0","0","0"
"1998-02-03 03:20:00.0","0","3","0","0","10","0","0","0","0"
"1998-02-03 03:30:00.0","0","3","0","0","16","0","0","7","0"
"1998-02-03 03:40:00.0","0","3","0","0","25","0","0","18","0"
"1998-02-03 03:50:00.0","0","4","0","0","25","0","0","17","0"
"1998-02-03 04:00:00.0","0","10","0","0","272","0","0","17","0"
"1998-02-03 04:10:00.0","0","21","0","0","378","0","0","17","0"
"1998-02-03 04:20:00.0","0","21","0","0","379","0","0","16","0"
"1998-02-03 04:30:00.0","0","19","0","0","70","0","0","16","0"
"1998-02-03 04:40:00.0","0","20","0","0","28","0","0","6","0"
"1998-02-03 04:50:00.0","0","19","0","0","23","0","0","0","0"
"1998-02-03 05:00:00.0","0","18","0","0","23","0","0","0","0"
"1998-02-03 05:10:00.0","0","19","0","0","23","0","0","0","0"
"1998-02-03 05:20:00.0","0","18","0","0","26","0","0","3","0"
"1998-02-03 05:30:00.0","0","18","0","0","38","0","0","19","0"
"1998-02-03 05:40:00.0","0","18","0","0","37","0","0","17","0"
"1998-02-03 05:50:00.0","0","5","0","0","25","0","0","17","0"
"1998-02-03 06:00:00.0","0","3","0","0","25","0","0","17","0"
"1998-02-03 06:10:00.0","0","3","0","0","24","0","0","17","0"
"1998-02-03 06:20:00.0","0","4","0","0","23","0","0","17","0"
"1998-02-03 06:30:00.0","0","3","0","0","21","0","0","12","0"
"1998-02-03 06:40:00.0","0","3","0","0","10","0","0","0","0"
"1998-02-03 06:50:00.0","0","22","0","0","27","0","0","0","0"
"1998-02-03 07:00:00.0","0","21","0","0","38","13","0","0","0"
"1998-02-03 07:10:00.0","0","20","0","0","77","20","0","0","0"
"1998-02-03 07:20:00.0","0","20","0","0","64","26","0","16","0"
"1998-02-03 07:30:00.0","0","19","0","0","58","20","0","18","0"
"1998-02-03 07:40:00.0","0","19","0","0","151","12","0","17","0"
"1998-02-03 07:50:00.0","0","19","0","0","402","7","0","17","0"
"1998-02-03 08:00:00.0","0","19","0","0","275","0","0","17","0"
"1998-02-03 08:10:00.0","0","18","0","0","37","0","0","17","0"
"1998-02-03 08:20:00.0","0","19","0","0","33","0","0","14","0"
"1998-02-03 08:30:00.0","0","18","0","0","23","0","0","0","0"
"1998-02-03 08:40:00.0","0","18","0","0","53","0","0","0","0"
"1998-02-03 08:50:00.0","0","19","0","0","26","0","0","0","0"
"1998-02-03 09:00:00.0","0","18","0","0","31","0","0","0","0"
"1998-02-03 09:10:00.0","0","18","0","0","59","0","0","17","0"
"1998-02-03 09:20:00.0","0","18","0","0","65","0","8","18","0"
"1998-02-03 09:30:00.0","0","18","0","0","70","0","14","17","0"
"1998-02-03 09:40:00.0","0","18","0","0","70","0","15","17","0"
"1998-02-03 09:50:00.0","0","18","0","0","70","0","15","17","0"
"1998-02-03 10:00:00.0","0","18","0","0","69","0","14","17","0"
"1998-02-03 10:10:00.0","0","8","0","0","63","0","15","16","0"
"1998-02-03 10:20:00.0","0","3","0","0","46","0","16","1","0"
"1998-02-03 10:30:00.0","0","3","0","0","44","0","14","0","0"
"1998-02-03 10:40:00.0","0","4","0","0","44","0","15","0","0"
"1998-02-03 10:50:00.0","0","3","0","0","44","0","14","0","0"
"1998-02-03 11:00:00.0","0","3","0","0","42","0","2","11","0"
"1998-02-03 11:10:00.0","0","15","0","0","54","0","0","18","0"
"1998-02-03 11:20:00.0","6","22","0","0","80","2","11","18","0"
"1998-02-03 11:30:00.0","0","21","0","0","81","8","16","17","0"
"1998-02-03 11:40:00.0","0","20","0","0","84","11","16","17","0"
"1998-02-03 11:50:00.0","62","20","0","0","135","2","15","17","0"
"1998-02-03 12:00:00.0","309","19","0","0","367","0","1","17","0"
"1998-02-03 12:10:00.0","308","19","0","0","370","6","0","17","0"
"1998-02-03 12:20:00.0","71","20","0","0","125","0","0","17","0"
"1998-02-03 12:30:00.0","0","19","0","0","48","0","0","9","0"
"1998-02-03 12:40:00.0","0","19","0","0","47","2","0","0","0"
"1998-02-03 12:50:00.0","0","18","0","0","46","0","1","0","0"
"1998-02-03 13:00:00.0","0","19","0","0","182","5","15","0","0"
"1998-02-03 13:10:00.0","0","18","0","0","435","22","15","4","0"
"1998-02-03 13:20:00.0","0","18","0","0","446","22","16","18","0"
