"Time","Chest freezer (Storeroom, 191l)","Fridge freezer (172l/94l)","Halogen lamp 1 (0,5kW)","Microwave oven (0,7kW)","Site consumption ()","Total site light consumption ()","TV (36cm)","Washing machine ()"
"1998-11-20 10:20:00.0","14","16","0","0","37","0","0","0"
"1998-11-20 10:30:00.0","14","20","0","0","42","0","0","0"
"1998-11-20 10:40:00.0","0","6","0","0","15","0","0","0"
"1998-11-20 10:50:00.0","0","15","0","0","25","0","0","0"
"1998-11-20 11:00:00.0","0","21","0","0","29","0","0","0"
"1998-11-20 11:10:00.0","2","7","0","0","19","0","0","0"
"1998-11-20 11:20:00.0","16","14","0","0","38","0","0","0"
"1998-11-20 11:30:00.0","15","20","0","0","42","0","0","0"
"1998-11-20 11:40:00.0","15","8","0","0","32","0","0","0"
"1998-11-20 11:50:00.0","15","14","0","0","35","0","0","0"
"1998-11-20 12:00:00.0","14","20","0","0","43","0","0","0"
"1998-11-20 12:10:00.0","15","10","0","0","32","0","0","0"
"1998-11-20 12:20:00.0","14","12","0","0","34","0","0","0"
"1998-11-20 12:30:00.0","15","20","0","0","43","0","0","0"
"1998-11-20 12:40:00.0","14","13","0","0","34","0","0","0"
"1998-11-20 12:50:00.0","14","8","0","0","32","0","0","0"
"1998-11-20 13:00:00.0","14","21","0","0","42","0","0","0"
"1998-11-20 13:10:00.0","15","15","0","0","36","0","0","0"
"1998-11-20 13:20:00.0","14","7","0","0","30","0","0","0"
"1998-11-20 13:30:00.0","14","21","0","0","42","0","0","0"
"1998-11-20 13:40:00.0","14","15","0","0","37","0","0","0"
"1998-11-20 13:50:00.0","15","6","0","0","29","0","0","0"
"1998-11-20 14:00:00.0","14","21","0","0","42","0","0","0"
"1998-11-20 14:10:00.0","14","18","0","0","40","0","0","0"
"1998-11-20 14:20:00.0","14","3","0","0","26","0","0","0"
"1998-11-20 14:30:00.0","14","21","0","0","41","0","0","0"
"1998-11-20 14:40:00.0","14","20","0","0","42","0","0","0"
"1998-11-20 14:50:00.0","11","3","0","0","24","0","0","0"
"1998-11-20 15:00:00.0","0","18","0","0","27","0","0","0"
"1998-11-20 15:10:00.0","0","21","0","0","29","0","0","0"
"1998-11-20 15:20:00.0","0","6","0","0","17","0","0","0"
"1998-11-20 15:30:00.0","4","15","0","0","29","0","0","0"
"1998-11-20 15:40:00.0","16","21","0","0","44","0","0","0"
"1998-11-20 15:50:00.0","15","7","0","0","31","0","0","0"
"1998-11-20 16:00:00.0","15","14","0","0","37","0","0","0"
"1998-11-20 16:10:00.0","15","21","0","0","42","0","0","0"
"1998-11-20 16:20:00.0","15","9","0","0","32","0","0","0"
"1998-11-20 16:30:00.0","14","12","0","0","36","2","0","0"
"1998-11-20 16:40:00.0","14","20","0","0","43","1","0","0"
"1998-11-20 16:50:00.0","15","12","0","0","34","0","0","0"
"1998-11-20 17:00:00.0","14","9","0","0","60","28","0","0"
"1998-11-20 17:10:00.0","14","20","0","0","75","26","0","0"
"1998-11-20 17:20:00.0","14","16","0","0","73","26","0","0"
"1998-11-20 17:30:00.0","14","4","0","0","61","25","0","0"
"1998-11-20 17:40:00.0","14","21","0","0","83","30","0","0"
"1998-11-20 17:50:00.0","14","21","0","0","82","31","0","0"
"1998-11-20 18:00:00.0","14","3","0","0","70","29","3","0"
"1998-11-20 18:10:00.0","14","17","0","0","76","18","8","0"
"1998-11-20 18:20:00.0","14","21","0","0","70","10","7","0"
"1998-11-20 18:30:00.0","12","9","0","0","58","10","9","0"
"1998-11-20 18:40:00.0","0","12","0","15","68","9","8","0"
"1998-11-20 18:50:00.0","0","20","0","0","58","10","8","0"
"1998-11-20 19:00:00.0","0","20","0","0","67","18","8","0"
"1998-11-20 19:10:00.0","4","3","0","0","58","19","8","0"
"1998-11-20 19:20:00.0","16","18","0","0","85","25","8","0"
"1998-11-20 19:30:00.0","15","21","0","0","84","22","8","0"
"1998-11-20 19:40:00.0","15","9","0","0","62","10","9","0"
"1998-11-20 19:50:00.0","15","12","0","0","65","10","7","0"
"1998-11-20 20:00:00.0","14","21","0","0","72","9","8","0"
"1998-11-20 20:10:00.0","15","14","0","0","66","10","8","0"
"1998-11-20 20:20:00.0","14","7","0","0","60","10","8","0"
"1998-11-20 20:30:00.0","15","21","0","0","83","10","9","0"
"1998-11-20 20:40:00.0","14","18","0","0","80","10","8","0"
"1998-11-20 20:50:00.0","15","4","0","0","67","10","8","0"
"1998-11-20 21:00:00.0","14","20","0","0","81","10","7","0"
"1998-11-20 21:10:00.0","14","20","0","0","82","10","8","0"
"1998-11-20 21:20:00.0","15","6","0","0","69","10","7","0"
"1998-11-20 21:30:00.0","14","16","0","0","77","11","8","0"
"1998-11-20 21:40:00.0","14","21","0","0","82","10","7","0"
"1998-11-20 21:50:00.0","10","10","0","0","69","10","8","0"
"1998-11-20 22:00:00.0","0","11","0","0","70","19","8","0"
"1998-11-20 22:10:00.0","0","21","0","0","69","10","7","0"
"1998-11-20 22:20:00.0","0","15","0","0","66","11","8","0"
"1998-11-20 22:30:00.0","6","5","0","0","71","18","7","0"
"1998-11-20 22:40:00.0","16","22","0","0","94","13","8","0"
"1998-11-20 22:50:00.0","15","19","0","0","73","15","2","0"
"1998-11-20 23:00:00.0","15","3","0","0","37","10","0","0"
"1998-11-20 23:10:00.0","15","18","0","0","47","6","0","0"
"1998-11-20 23:20:00.0","15","21","0","0","42","0","0","0"
"1998-11-20 23:30:00.0","14","7","0","0","40","10","0","0"
"1998-11-20 23:40:00.0","14","13","0","0","35","0","0","0"
"1998-11-20 23:50:00.0","15","21","0","0","42","0","0","0"
"1998-11-21 00:00:00.0","14","13","0","0","36","0","0","0"
"1998-11-21 00:10:00.0","15","6","0","0","29","0","0","0"
"1998-11-21 00:20:00.0","14","22","0","0","43","0","0","0"
"1998-11-21 00:30:00.0","14","17","0","0","39","0","0","0"
"1998-11-21 00:40:00.0","15","4","0","0","27","0","0","0"
"1998-11-21 00:50:00.0","14","20","0","0","42","0","0","0"
"1998-11-21 01:00:00.0","14","20","0","0","41","0","0","0"
"1998-11-21 01:10:00.0","0","6","0","0","16","0","0","0"
"1998-11-21 01:20:00.0","0","14","0","0","24","0","0","0"
"1998-11-21 01:30:00.0","0","21","0","0","29","0","0","0"
"1998-11-21 01:40:00.0","2","11","0","0","23","0","0","0"
"1998-11-21 01:50:00.0","16","9","0","0","34","0","0","0"
"1998-11-21 02:00:00.0","15","21","0","0","43","0","0","0"
"1998-11-21 02:10:00.0","15","15","0","0","38","0","0","0"
"1998-11-21 02:20:00.0","15","5","0","0","29","0","0","0"
"1998-11-21 02:30:00.0","15","21","0","0","43","0","0","0"
"1998-11-21 02:40:00.0","14","20","0","0","41","0","0","0"
"1998-11-21 02:50:00.0","15","3","0","0","28","0","0","0"
"1998-11-21 03:00:00.0","14","18","0","0","39","0","0","0"
"1998-11-21 03:10:00.0","15","21","0","0","42","0","0","0"
"1998-11-21 03:20:00.0","14","7","0","0","30","0","0","0"
"1998-11-21 03:30:00.0","14","13","0","0","36","0","0","0"
"1998-11-21 03:40:00.0","15","21","0","0","43","0","0","0"
"1998-11-21 03:50:00.0","14","11","0","0","34","0","0","0"
"1998-11-21 04:00:00.0","15","9","0","0","32","0","0","0"
"1998-11-21 04:10:00.0","14","21","0","0","42","0","0","0"
"1998-11-21 04:20:00.0","14","17","0","0","38","0","0","0"
"1998-11-21 04:30:00.0","1","3","0","0","16","0","0","0"
"1998-11-21 04:40:00.0","0","22","0","0","30","0","0","0"
"1998-11-21 04:50:00.0","0","19","0","0","29","0","0","0"
"1998-11-21 05:00:00.0","1","4","0","0","16","0","0","0"
"1998-11-21 05:10:00.0","16","19","0","0","43","0","0","0"
"1998-11-21 05:20:00.0","16","20","0","0","43","0","0","0"
"1998-11-21 05:30:00.0","15","7","0","0","31","0","0","0"
"1998-11-21 05:40:00.0","15","14","0","0","37","0","0","0"
"1998-11-21 05:50:00.0","15","21","0","0","43","0","0","0"
"1998-11-21 06:00:00.0","14","11","0","0","34","0","0","0"
"1998-11-21 06:10:00.0","15","9","0","0","32","0","0","0"
"1998-11-21 06:20:00.0","14","21","0","0","42","0","0","0"
"1998-11-21 06:30:00.0","15","15","0","0","38","0","0","0"
"1998-11-21 06:40:00.0","14","4","0","0","27","0","0","0"
"1998-11-21 06:50:00.0","14","21","0","0","43","0","0","0"
"1998-11-21 07:00:00.0","15","20","0","0","41","0","0","0"
"1998-11-21 07:10:00.0","14","3","0","0","26","0","0","0"
"1998-11-21 07:20:00.0","14","18","0","0","40","0","0","0"
"1998-11-21 07:30:00.0","14","20","0","0","48","7","0","0"
"1998-11-21 07:40:00.0","14","7","0","0","39","10","0","0"
"1998-11-21 07:50:00.0","1","13","0","10","49","10","0","0"
"1998-11-21 08:00:00.0","0","21","0","15","66","10","0","0"
"1998-11-21 08:10:00.0","0","14","0","1","45","10","0","0"
"1998-11-21 08:20:00.0","0","5","0","0","31","10","0","0"
"1998-11-21 08:30:00.0","16","21","0","0","75","30","0","0"
"1998-11-21 08:40:00.0","15","19","0","0","68","27","0","0"
"1998-11-21 08:50:00.0","15","3","0","0","46","18","0","0"
"1998-11-21 09:00:00.0","14","17","0","0","270","5","0","222"
"1998-11-21 09:10:00.0","14","21","0","0","427","1","0","375"
"1998-11-21 09:20:00.0","15","6","0","0","438","25","0","373"
"1998-11-21 09:30:00.0","14","12","0","0","270","13","0","216"
"1998-11-21 09:40:00.0","14","20","0","0","73","0","0","33"
"1998-11-21 09:50:00.0","14","13","0","0","99","1","0","30"
"1998-11-21 10:00:00.0","3","5","0","0","208","4","0","30"
"1998-11-21 10:10:00.0","0","21","0","0","166","0","0","50"
"1998-11-21 10:20:00.0","0","17","0","0","72","6","0","43"
"1998-11-21 10:30:00.0","0","3","0","0","14","1","0","0"
"1998-11-21 10:40:00.0","13","19","0","0","45","3","0","0"
"1998-11-21 10:50:00.0","16","20","0","0","66","24","0","0"
"1998-11-21 11:00:00.0","15","5","0","0","54","26","0","0"
"1998-11-21 11:10:00.0","15","15","0","0","43","6","0","0"
"1998-11-21 11:20:00.0","14","19","0","0","44","2","0","0"
"1998-11-21 11:30:00.0","14","9","0","0","194","0","0","0"
"1998-11-21 11:40:00.0","13","9","0","0","63","0","0","0"
"1998-11-21 11:50:00.0","0","20","0","0","29","1","0","0"
"1998-11-21 12:00:00.0","0","13","0","0","22","0","0","0"
"1998-11-21 12:10:00.0","0","6","0","0","17","1","0","0"
"1998-11-21 12:20:00.0","0","21","0","0","31","0","0","0"
"1998-11-21 12:30:00.0","17","15","0","0","40","0","0","0"
"1998-11-21 12:40:00.0","15","4","0","0","28","1","0","0"
"1998-11-21 12:50:00.0","16","21","0","0","44","0","0","0"
"1998-11-21 13:00:00.0","14","20","0","0","42","0","0","0"
"1998-11-21 13:10:00.0","15","5","0","0","30","0","0","0"
"1998-11-21 13:20:00.0","15","15","0","0","38","0","0","0"
"1998-11-21 13:30:00.0","14","20","0","0","47","4","0","0"
"1998-11-21 13:40:00.0","15","8","0","0","53","20","0","0"
"1998-11-21 13:50:00.0","14","13","0","0","63","26","0","0"
"1998-11-21 14:00:00.0","6","20","0","0","39","5","0","0"
"1998-11-21 14:10:00.0","0","11","0","0","21","0","0","0"
"1998-11-21 14:20:00.0","0","9","0","0","20","0","0","0"
"1998-11-21 14:30:00.0","0","20","0","0","31","0","0","0"
"1998-11-21 14:40:00.0","11","13","0","0","41","7","0","0"
"1998-11-21 14:50:00.0","15","8","0","0","34","0","0","0"
"1998-11-21 15:00:00.0","16","20","0","0","44","0","0","0"
"1998-11-21 15:10:00.0","14","15","0","0","39","0","0","0"
"1998-11-21 15:20:00.0","15","4","0","0","35","0","4","0"
"1998-11-21 15:30:00.0","15","22","0","0","55","0","9","0"
"1998-11-21 15:40:00.0","14","16","0","0","50","0","8","0"
"1998-11-21 15:50:00.0","14","3","0","0","38","0","8","0"
"1998-11-21 16:00:00.0","15","21","0","0","54","0","8","0"
"1998-11-21 16:10:00.0","14","18","0","0","51","0","8","0"
"1998-11-21 16:20:00.0","14","4","0","0","37","0","8","0"
"1998-11-21 16:30:00.0","14","18","0","0","51","0","8","0"
"1998-11-21 16:40:00.0","15","20","0","0","53","0","8","0"
"1998-11-21 16:50:00.0","12","5","0","0","41","4","8","0"
"1998-11-21 17:00:00.0","0","15","0","0","57","17","8","0"
"1998-11-21 17:10:00.0","0","20","0","0","68","18","8","0"
"1998-11-21 17:20:00.0","0","7","0","0","63","25","7","0"
"1998-11-21 17:30:00.0","4","12","0","0","73","27","8","0"
"1998-11-21 17:40:00.0","15","20","0","0","87","25","9","0"
"1998-11-21 17:50:00.0","15","10","0","0","85","31","8","0"
"1998-11-21 18:00:00.0","15","9","0","0","75","25","8","0"
"1998-11-21 18:10:00.0","15","20","0","0","91","29","8","0"
"1998-11-21 18:20:00.0","14","14","0","0","80","24","8","0"
"1998-11-21 18:30:00.0","15","5","0","0","74","25","9","0"
"1998-11-21 18:40:00.0","14","21","0","12","98","21","9","0"
"1998-11-21 18:50:00.0","14","20","0","0","82","19","8","0"
"1998-11-21 19:00:00.0","15","7","0","0","70","19","8","0"
"1998-11-21 19:10:00.0","14","13","0","0","75","19","8","0"
"1998-11-21 19:20:00.0","14","20","0","0","76","13","9","0"
"1998-11-21 19:30:00.0","14","8","0","0","61","11","7","0"
"1998-11-21 19:40:00.0","15","13","0","0","65","10","8","0"
"1998-11-21 19:50:00.0","14","21","0","0","71","10","8","0"
"1998-11-21 20:00:00.0","14","9","0","0","73","19","8","0"
"1998-11-21 20:10:00.0","14","11","0","0","74","20","8","0"
"1998-11-21 20:20:00.0","4","21","0","0","74","19","8","0"
"1998-11-21 20:30:00.0","0","11","0","0","63","20","8","0"
"1998-11-21 20:40:00.0","0","9","0","0","72","31","8","0"
"1998-11-21 20:50:00.0","0","21","0","0","70","20","8","0"
"1998-11-21 21:00:00.0","13","14","0","0","77","19","8","0"
"1998-11-21 21:10:00.0","15","5","0","0","70","19","8","0"
"1998-11-21 21:20:00.0","16","21","0","0","84","20","8","0"
"1998-11-21 21:30:00.0","14","18","0","0","80","19","8","0"
"1998-11-21 21:40:00.0","15","3","0","0","67","19","8","0"
"1998-11-21 21:50:00.0","15","20","0","0","82","19","8","0"
"1998-11-21 22:00:00.0","14","19","0","0","81","20","8","0"
"1998-11-21 22:10:00.0","14","4","0","0","67","19","8","0"
"1998-11-21 22:20:00.0","15","17","0","0","80","19","7","0"
"1998-11-21 22:30:00.0","14","21","0","0","82","20","8","0"
"1998-11-21 22:40:00.0","14","7","0","0","71","19","8","0"
"1998-11-21 22:50:00.0","15","13","0","0","59","15","3","0"
"1998-11-21 23:00:00.0","14","20","0","0","54","11","0","0"
"1998-11-21 23:10:00.0","14","11","0","0","45","10","0","0"
"1998-11-21 23:20:00.0","14","10","0","0","43","9","0","0"
"1998-11-21 23:30:00.0","13","20","0","0","51","10","0","0"
"1998-11-21 23:40:00.0","0","14","0","0","35","9","0","0"
"1998-11-21 23:50:00.0","0","7","0","0","28","10","0","0"
"1998-11-22 00:00:00.0","0","21","0","0","41","9","0","0"
"1998-11-22 00:10:00.0","3","16","0","0","40","3","0","0"
"1998-11-22 00:20:00.0","16","4","0","0","32","0","0","0"
"1998-11-22 00:30:00.0","15","20","0","0","43","0","0","0"
"1998-11-22 00:40:00.0","15","21","0","0","43","0","0","0"
"1998-11-22 00:50:00.0","15","3","0","0","27","0","0","0"
"1998-11-22 01:00:00.0","14","17","0","0","38","0","0","0"
"1998-11-22 01:10:00.0","15","20","0","0","42","0","0","0"
"1998-11-22 01:20:00.0","14","8","0","0","31","0","0","0"
"1998-11-22 01:30:00.0","15","11","0","0","33","0","0","0"
"1998-11-22 01:40:00.0","14","21","0","0","42","0","0","0"
"1998-11-22 01:50:00.0","14","13","0","0","34","0","0","0"
"1998-11-22 02:00:00.0","14","6","0","0","30","0","0","0"
"1998-11-22 02:10:00.0","15","21","0","0","42","0","0","0"
"1998-11-22 02:20:00.0","14","17","0","0","38","0","0","0"
"1998-11-22 02:30:00.0","14","3","0","0","27","0","0","0"
"1998-11-22 02:40:00.0","14","21","0","0","41","0","0","0"
"1998-11-22 02:50:00.0","5","19","0","0","34","0","0","0"
"1998-11-22 03:00:00.0","0","4","0","0","14","0","0","0"
"1998-11-22 03:10:00.0","0","17","0","0","26","0","0","0"
"1998-11-22 03:20:00.0","0","21","0","0","30","0","0","0"
"1998-11-22 03:30:00.0","12","6","0","0","28","0","0","0"
"1998-11-22 03:40:00.0","15","13","0","0","37","0","0","0"
"1998-11-22 03:50:00.0","15","21","0","0","42","0","0","0"
"1998-11-22 04:00:00.0","15","11","0","0","35","0","0","0"
"1998-11-22 04:10:00.0","15","9","0","0","32","0","0","0"
"1998-11-22 04:20:00.0","15","21","0","0","42","0","0","0"
"1998-11-22 04:30:00.0","14","14","0","0","37","0","0","0"
"1998-11-22 04:40:00.0","15","5","0","0","27","0","0","0"
"1998-11-22 04:50:00.0","14","21","0","0","43","0","0","0"
"1998-11-22 05:00:00.0","15","17","0","0","39","0","0","0"
"1998-11-22 05:10:00.0","14","4","0","0","27","0","0","0"
"1998-11-22 05:20:00.0","14","19","0","0","41","0","0","0"
"1998-11-22 05:30:00.0","15","20","0","0","41","0","0","0"
"1998-11-22 05:40:00.0","14","4","0","0","27","0","0","0"
"1998-11-22 05:50:00.0","14","17","0","0","39","0","0","0"
"1998-11-22 06:00:00.0","14","21","0","0","42","0","0","0"
"1998-11-22 06:10:00.0","4","7","0","0","21","0","0","0"
"1998-11-22 06:20:00.0","0","13","0","0","22","0","0","0"
"1998-11-22 06:30:00.0","0","20","0","0","30","0","0","0"
"1998-11-22 06:40:00.0","0","12","0","0","21","0","0","0"
"1998-11-22 06:50:00.0","12","7","0","0","30","0","0","0"
"1998-11-22 07:00:00.0","16","21","0","0","43","0","0","0"
"1998-11-22 07:10:00.0","15","18","0","0","40","0","0","0"
"1998-11-22 07:20:00.0","15","3","0","0","28","0","0","0"
"1998-11-22 07:30:00.0","15","19","0","0","40","0","0","0"
"1998-11-22 07:40:00.0","14","20","0","0","42","0","0","0"
"1998-11-22 07:50:00.0","15","6","0","0","29","0","0","0"
"1998-11-22 08:00:00.0","15","14","0","0","37","0","0","0"
"1998-11-22 08:10:00.0","14","21","0","0","42","0","0","0"
"1998-11-22 08:20:00.0","14","10","0","0","34","0","0","0"
"1998-11-22 08:30:00.0","15","9","0","0","31","0","0","0"
"1998-11-22 08:40:00.0","14","21","0","0","42","0","0","0"
"1998-11-22 08:50:00.0","15","15","0","0","37","0","0","0"
"1998-11-22 09:00:00.0","13","4","0","0","29","2","0","0"
"1998-11-22 09:10:00.0","0","22","0","0","30","0","0","0"
"1998-11-22 09:20:00.0","0","19","0","0","28","0","0","0"
"1998-11-22 09:30:00.0","0","3","0","0","14","0","0","0"
"1998-11-22 09:40:00.0","1","18","0","0","29","0","0","0"
"1998-11-22 09:50:00.0","16","20","0","0","43","0","0","0"
"1998-11-22 10:00:00.0","16","6","0","0","30","0","0","0"
"1998-11-22 10:10:00.0","15","13","0","0","36","0","0","0"
"1998-11-22 10:20:00.0","14","21","0","0","45","1","0","0"
"1998-11-22 10:30:00.0","15","10","0","0","34","0","0","0"
"1998-11-22 10:40:00.0","14","9","0","0","33","0","0","0"
"1998-11-22 10:50:00.0","15","21","0","0","43","1","0","0"
"1998-11-22 11:00:00.0","14","14","0","0","36","0","0","0"
"1998-11-22 11:10:00.0","14","3","0","0","27","0","0","0"
"1998-11-22 11:20:00.0","13","21","0","0","43","1","0","0"
"1998-11-22 11:30:00.0","14","20","0","0","41","0","0","0"
"1998-11-22 11:40:00.0","14","3","0","0","35","8","0","0"
"1998-11-22 11:50:00.0","15","16","0","0","39","1","0","0"
"1998-11-22 12:00:00.0","15","21","0","0","42","0","0","0"
"1998-11-22 12:10:00.0","14","13","0","0","35","0","0","0"
"1998-11-22 12:20:00.0","15","5","0","0","29","0","0","0"
"1998-11-22 12:30:00.0","14","22","0","0","42","0","0","0"
"1998-11-22 12:40:00.0","14","20","0","0","42","0","0","0"
"1998-11-22 12:50:00.0","15","3","0","0","26","0","0","0"
"1998-11-22 13:00:00.0","14","16","0","0","47","0","7","0"
"1998-11-22 13:10:00.0","14","22","0","0","53","0","8","0"
"1998-11-22 13:20:00.0","15","13","0","0","45","0","8","0"
"1998-11-22 13:30:00.0","14","6","0","0","39","0","7","0"
"1998-11-22 13:40:00.0","14","21","0","0","53","0","9","0"
"1998-11-22 13:50:00.0","15","21","0","0","52","0","8","0"
"1998-11-22 14:00:00.0","14","8","0","0","41","0","8","0"
"1998-11-22 14:10:00.0","14","13","0","0","48","1","8","0"
"1998-11-22 14:20:00.0","15","21","0","0","54","0","8","0"
"1998-11-22 14:30:00.0","14","13","0","0","47","0","8","0"
"1998-11-22 14:40:00.0","15","9","0","0","42","0","8","0"
"1998-11-22 14:50:00.0","14","21","0","0","60","3","8","2"
"1998-11-22 15:00:00.0","14","17","0","0","253","4","8","195"
"1998-11-22 15:10:00.0","14","3","0","0","70","0","8","34"
"1998-11-22 15:20:00.0","15","21","0","0","83","0","8","30"
"1998-11-22 15:30:00.0","6","21","0","0","75","0","7","30"
"1998-11-22 15:40:00.0","0","5","0","0","77","0","8","55"
"1998-11-22 15:50:00.0","0","15","0","0","81","3","8","44"
"1998-11-22 16:00:00.0","0","21","0","0","284","10","8","228"
"1998-11-22 16:10:00.0","12","12","0","0","57","6","8","7"
"1998-11-22 16:20:00.0","15","8","0","0","51","1","8","7"
"1998-11-22 16:30:00.0","15","21","0","0","99","4","8","44"
"1998-11-22 16:40:00.0","15","19","0","0","64","11","8","0"
"1998-11-22 16:50:00.0","14","3","0","0","65","27","8","0"
"1998-11-22 17:00:00.0","15","19","0","0","88","26","9","0"
"1998-11-22 17:10:00.0","14","21","0","0","83","11","8","0"
"1998-11-22 17:20:00.0","14","8","0","0","71","17","8","0"
"1998-11-22 17:30:00.0","15","11","0","0","73","18","8","0"
"1998-11-22 17:40:00.0","14","21","0","0","121","28","8","0"
"1998-11-22 17:50:00.0","14","16","0","0","77","19","7","0"
"1998-11-22 18:00:00.0","14","4","0","0","66","18","9","0"
"1998-11-22 18:10:00.0","14","21","0","0","81","19","8","0"
"1998-11-22 18:20:00.0","14","20","0","0","81","19","7","0"
"1998-11-22 18:30:00.0","14","5","0","0","67","18","8","0"
"1998-11-22 18:40:00.0","14","15","0","0","76","19","8","0"
"1998-11-22 18:50:00.0","12","20","0","0","79","19","8","0"
"1998-11-22 19:00:00.0","0","20","0","0","65","16","8","0"
"1998-11-22 19:10:00.0","0","3","0","0","44","10","7","0"
"1998-11-22 19:20:00.0","0","13","0","0","51","10","8","0"
"1998-11-22 19:30:00.0","8","21","0","0","68","9","8","0"
