"Time","Clothes drier (without condenser) ()","Electric Cooker (hot plate+oven) ()","Fridge freezer (Kitchen, 203l/117l)","Halogen lamp 1 (0,5kW)","Microwave oven ()","Site consumption ()","Total site light consumption ()","TV (36cm)","Washing machine (5kg,750rpm)","Water heater ()"
"1999-01-14 04:10:00.0","0","0","4","0","0","5","0","0","0","0"
"1999-01-14 04:20:00.0","0","0","0","0","0","54","0","0","0","0"
"1999-01-14 04:30:00.0","0","0","0","0","0","9","0","0","0","0"
"1999-01-14 04:40:00.0","0","0","10","0","0","30","0","0","0","0"
"1999-01-14 04:50:00.0","0","0","6","0","0","48","0","0","0","0"
"1999-01-14 05:00:00.0","0","0","14","0","0","14","0","0","0","0"
"1999-01-14 05:10:00.0","0","0","13","0","0","67","0","0","0","0"
"1999-01-14 05:20:00.0","0","0","3","0","0","12","0","0","0","0"
"1999-01-14 05:30:00.0","0","0","12","0","0","33","0","0","0","0"
"1999-01-14 05:40:00.0","0","0","0","0","0","41","0","0","0","0"
"1999-01-14 05:50:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-14 06:00:00.0","0","0","6","0","0","58","0","0","0","0"
"1999-01-14 06:10:00.0","0","0","17","0","0","28","0","0","0","0"
"1999-01-14 06:20:00.0","0","0","23","0","0","44","0","0","0","0"
"1999-01-14 06:30:00.0","0","0","0","0","0","41","0","0","0","0"
"1999-01-14 06:40:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-14 06:50:00.0","0","0","0","0","0","54","0","0","0","0"
"1999-01-14 07:00:00.0","0","0","6","0","0","15","0","0","0","0"
"1999-01-14 07:10:00.0","0","0","15","0","0","47","4","0","0","0"
"1999-01-14 07:20:00.0","0","0","14","0","0","53","3","0","0","0"
"1999-01-14 07:30:00.0","0","0","11","0","0","12","0","0","0","0"
"1999-01-14 07:40:00.0","0","0","0","0","0","60","0","0","0","0"
"1999-01-14 07:50:00.0","0","0","12","0","5","27","10","2","0","0"
"1999-01-14 08:00:00.0","0","0","0","0","25","191","22","10","250","0"
"1999-01-14 08:10:00.0","0","0","0","0","35","99","22","9","16","0"
"1999-01-14 08:20:00.0","0","0","10","0","0","70","22","9","16","0"
"1999-01-14 08:30:00.0","0","0","23","0","0","123","22","9","14","0"
"1999-01-14 08:40:00.0","0","0","12","0","0","98","22","9","15","92"
"1999-01-14 08:50:00.0","0","0","0","0","0","140","22","9","11","146"
"1999-01-14 09:00:00.0","0","59","17","0","0","154","22","10","12","148"
"1999-01-14 09:10:00.0","0","109","21","0","0","176","27","8","5","146"
"1999-01-14 09:20:00.0","0","102","13","0","0","191","22","9","11","147"
"1999-01-14 09:30:00.0","0","16","4","0","0","91","22","9","1","150"
"1999-01-14 09:40:00.0","0","0","0","0","0","144","23","9","0","150"
"1999-01-14 09:50:00.0","0","0","12","0","0","97","22","9","0","148"
"1999-01-14 10:00:00.0","0","0","0","0","0","119","22","9","0","148"
"1999-01-14 10:10:00.0","0","0","0","0","0","109","22","8","0","146"
"1999-01-14 10:20:00.0","0","0","14","0","0","110","22","8","0","146"
"1999-01-14 10:30:00.0","0","0","17","0","0","155","31","9","0","145"
"1999-01-14 10:40:00.0","0","0","17","0","0","105","32","8","0","147"
"1999-01-14 10:50:00.0","0","0","0","0","0","139","26","9","0","148"
"1999-01-14 11:00:00.0","310","0","0","0","0","219","22","8","0","147"
"1999-01-14 11:10:00.0","162","294","0","0","0","311","20","9","0","143"
"1999-01-14 11:20:00.0","35","349","13","0","0","270","9","8","0","145"
"1999-01-14 11:30:00.0","12","350","11","0","0","265","9","8","0","145"
"1999-01-14 11:40:00.0","58","79","14","0","0","175","9","9","0","147"
"1999-01-14 11:50:00.0","281","0","25","0","0","234","5","6","0","146"
"1999-01-14 12:00:00.0","198","0","3","0","0","192","0","0","0","146"
"1999-01-14 12:10:00.0","38","0","0","0","0","84","0","0","0","148"
"1999-01-14 12:20:00.0","19","0","0","0","0","127","0","0","0","147"
"1999-01-14 12:30:00.0","0","0","5","0","0","65","0","0","0","146"
"1999-01-14 12:40:00.0","0","0","14","0","0","129","0","0","0","145"
"1999-01-14 12:50:00.0","0","0","14","0","0","78","0","0","0","148"
"1999-01-14 13:00:00.0","0","0","13","0","0","122","0","0","0","149"
"1999-01-14 13:10:00.0","0","0","2","0","0","78","0","0","0","150"
"1999-01-14 13:20:00.0","0","0","13","0","0","110","0","0","0","147"
"1999-01-14 13:30:00.0","0","0","1","0","0","89","6","0","0","148"
"1999-01-14 13:40:00.0","0","0","0","0","0","91","3","0","0","148"
"1999-01-14 13:50:00.0","0","0","2","0","0","96","0","0","0","148"
"1999-01-14 14:00:00.0","0","0","15","0","0","94","0","0","0","147"
"1999-01-14 14:10:00.0","0","0","25","0","0","129","0","0","0","147"
"1999-01-14 14:20:00.0","0","0","6","0","0","75","0","0","0","148"
"1999-01-14 14:30:00.0","0","0","0","0","0","113","0","0","0","147"
"1999-01-14 14:40:00.0","0","0","0","0","0","61","0","0","0","148"
"1999-01-14 14:50:00.0","0","0","0","0","0","122","0","0","0","147"
"1999-01-14 15:00:00.0","0","0","12","0","0","74","0","0","0","148"
"1999-01-14 15:10:00.0","0","0","12","0","0","121","0","0","0","146"
"1999-01-14 15:20:00.0","0","0","14","0","0","89","0","0","0","148"
"1999-01-14 15:30:00.0","0","0","9","0","0","107","0","0","0","146"
"1999-01-14 15:40:00.0","0","0","0","0","0","84","0","0","0","147"
"1999-01-14 15:50:00.0","0","0","9","0","0","97","0","0","0","147"
"1999-01-14 16:00:00.0","0","0","3","0","0","97","0","0","0","147"
"1999-01-14 16:10:00.0","0","0","0","0","0","76","0","0","0","146"
"1999-01-14 16:20:00.0","0","0","8","0","0","115","0","0","0","148"
"1999-01-14 16:30:00.0","0","0","14","0","0","21","0","0","0","5"
"1999-01-14 16:40:00.0","0","0","22","0","0","80","0","5","0","0"
"1999-01-14 16:50:00.0","0","6","4","0","8","29","0","9","0","0"
"1999-01-14 17:00:00.0","0","10","0","0","1","101","3","8","0","0"
"1999-01-14 17:10:00.0","0","11","0","0","0","13","14","9","0","0"
"1999-01-14 17:20:00.0","0","10","0","0","0","61","13","9","0","0"
"1999-01-14 17:30:00.0","0","10","5","0","0","28","14","9","0","0"
"1999-01-14 17:40:00.0","0","10","26","0","20","93","19","8","0","0"
"1999-01-14 17:50:00.0","0","11","22","0","0","65","23","9","0","0"
"1999-01-14 18:00:00.0","0","10","1","0","0","53","23","8","0","0"
"1999-01-14 18:10:00.0","0","10","0","0","0","55","32","9","0","0"
"1999-01-14 18:20:00.0","0","11","0","0","0","44","33","9","0","0"
"1999-01-14 18:30:00.0","0","10","7","0","0","72","32","8","0","0"
"1999-01-14 18:40:00.0","0","10","9","0","0","40","32","9","0","0"
"1999-01-14 18:50:00.0","0","10","14","0","0","95","35","9","0","0"
"1999-01-14 19:00:00.0","0","7","16","0","0","33","21","3","0","0"
"1999-01-14 19:10:00.0","0","0","20","0","0","73","0","0","0","0"
"1999-01-14 19:20:00.0","0","0","14","0","0","14","0","0","0","0"
"1999-01-14 19:30:00.0","0","0","14","0","0","53","0","0","0","0"
"1999-01-14 19:40:00.0","0","0","14","0","0","29","0","0","0","0"
"1999-01-14 19:50:00.0","0","0","15","0","0","38","0","0","0","0"
"1999-01-14 20:00:00.0","0","0","28","0","0","59","0","0","0","0"
"1999-01-14 20:10:00.0","0","0","26","0","0","36","0","0","0","0"
"1999-01-14 20:20:00.0","0","0","23","0","0","70","0","0","0","0"
"1999-01-14 20:30:00.0","0","0","13","0","0","13","0","0","0","0"
"1999-01-14 20:40:00.0","0","0","12","0","0","67","0","0","0","0"
"1999-01-14 20:50:00.0","0","0","0","0","0","1","1","0","0","0"
"1999-01-14 21:00:00.0","0","0","0","0","0","39","0","0","0","0"
"1999-01-14 21:10:00.0","0","0","21","0","0","37","0","0","0","0"
"1999-01-14 21:20:00.0","0","0","28","0","0","90","29","0","0","38"
"1999-01-14 21:30:00.0","0","0","20","0","0","141","26","8","0","150"
"1999-01-14 21:40:00.0","0","0","10","0","0","102","23","9","0","149"
"1999-01-14 21:50:00.0","0","0","8","0","0","132","18","7","0","147"
"1999-01-14 22:00:00.0","0","0","10","0","0","72","0","0","0","147"
"1999-01-14 22:10:00.0","0","0","0","0","0","111","0","0","0","147"
"1999-01-14 22:20:00.0","0","0","3","0","0","72","0","0","0","149"
"1999-01-14 22:30:00.0","0","0","23","0","0","112","0","0","0","148"
"1999-01-14 22:40:00.0","0","0","17","0","0","108","0","0","0","149"
"1999-01-14 22:50:00.0","0","0","5","0","0","69","0","0","0","151"
"1999-01-14 23:00:00.0","0","0","0","0","0","115","0","0","0","152"
"1999-01-14 23:10:00.0","0","0","10","0","0","72","0","0","0","152"
"1999-01-14 23:20:00.0","0","0","3","0","0","49","0","0","0","14"
"1999-01-14 23:30:00.0","0","0","5","0","0","22","0","0","0","0"
"1999-01-14 23:40:00.0","0","0","14","0","0","30","0","0","0","0"
"1999-01-14 23:50:00.0","0","0","23","0","0","62","0","0","0","0"
"1999-01-15 00:00:00.0","0","0","6","0","0","5","0","0","0","0"
"1999-01-15 00:10:00.0","0","0","0","0","0","53","0","0","0","0"
"1999-01-15 00:20:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-15 00:30:00.0","0","0","4","0","0","37","0","0","0","0"
"1999-01-15 00:40:00.0","0","0","17","0","0","38","0","0","0","0"
"1999-01-15 00:50:00.0","0","0","14","0","0","21","0","0","0","0"
"1999-01-15 01:00:00.0","0","0","13","0","0","61","0","0","0","0"
"1999-01-15 01:10:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-15 01:20:00.0","0","0","10","0","0","51","0","0","0","0"
"1999-01-15 01:30:00.0","0","0","3","0","0","15","0","0","0","0"
"1999-01-15 01:40:00.0","0","0","0","0","0","18","0","0","0","0"
"1999-01-15 01:50:00.0","0","0","10","0","0","45","0","0","0","0"
"1999-01-15 02:00:00.0","0","0","14","0","0","14","0","0","0","0"
"1999-01-15 02:10:00.0","0","0","23","0","0","77","0","0","0","0"
"1999-01-15 02:20:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-15 02:30:00.0","0","0","0","0","0","32","0","0","0","0"
"1999-01-15 02:40:00.0","0","0","0","0","0","21","0","0","0","0"
"1999-01-15 02:50:00.0","0","0","0","0","0","6","0","0","0","0"
"1999-01-15 03:00:00.0","0","0","25","0","0","71","0","0","0","0"
"1999-01-15 03:10:00.0","0","0","13","0","0","14","0","0","0","0"
"1999-01-15 03:20:00.0","0","0","8","0","0","49","0","0","0","0"
"1999-01-15 03:30:00.0","0","0","0","0","0","11","0","0","0","0"
"1999-01-15 03:40:00.0","0","0","0","0","0","17","0","0","0","0"
"1999-01-15 03:50:00.0","0","0","12","0","0","46","0","0","0","0"
"1999-01-15 04:00:00.0","0","0","0","0","0","1","0","0","0","0"
"1999-01-15 04:10:00.0","0","0","15","0","0","67","0","0","0","0"
"1999-01-15 04:20:00.0","0","0","13","0","0","14","0","0","0","0"
"1999-01-15 04:30:00.0","0","0","5","0","0","36","0","0","0","0"
"1999-01-15 04:40:00.0","0","0","12","0","0","33","0","0","0","0"
"1999-01-15 04:50:00.0","0","0","0","0","0","8","0","0","0","0"
"1999-01-15 05:00:00.0","0","0","0","0","0","44","0","0","0","0"
"1999-01-15 05:10:00.0","0","0","4","0","0","4","0","0","0","0"
"1999-01-15 05:20:00.0","0","0","14","0","0","63","0","0","0","0"
"1999-01-15 05:30:00.0","0","0","25","0","0","30","0","0","0","0"
"1999-01-15 05:40:00.0","0","0","3","0","0","28","0","0","0","0"
"1999-01-15 05:50:00.0","0","0","0","0","0","27","0","0","0","0"
"1999-01-15 06:00:00.0","0","0","0","0","0","7","0","0","0","0"
"1999-01-15 06:10:00.0","0","0","0","0","0","45","0","0","0","0"
"1999-01-15 06:20:00.0","0","0","12","0","0","12","0","0","0","0"
"1999-01-15 06:30:00.0","0","0","19","0","0","70","0","0","0","0"
"1999-01-15 06:40:00.0","0","0","13","0","0","16","0","0","0","0"
"1999-01-15 06:50:00.0","0","0","0","0","0","32","0","0","0","0"
"1999-01-15 07:00:00.0","0","0","0","0","0","21","0","0","0","0"
"1999-01-15 07:10:00.0","0","0","1","0","0","24","7","0","0","0"
"1999-01-15 07:20:00.0","0","0","11","0","0","49","1","0","0","0"
"1999-01-15 07:30:00.0","0","0","8","0","0","10","0","0","0","0"
"1999-01-15 07:40:00.0","0","0","12","0","0","70","2","0","0","0"
"1999-01-15 07:50:00.0","0","0","11","0","29","75","28","6","0","72"
"1999-01-15 08:00:00.0","0","0","0","0","0","128","32","10","0","150"
"1999-01-15 08:10:00.0","0","0","12","0","27","117","31","9","0","148"
"1999-01-15 08:20:00.0","0","5","1","0","0","103","12","6","0","148"
"1999-01-15 08:30:00.0","0","0","0","0","0","81","0","0","0","148"
"1999-01-15 08:40:00.0","0","0","9","0","0","93","0","0","0","147"
"1999-01-15 08:50:00.0","0","0","14","0","0","107","0","0","0","149"
"1999-01-15 09:00:00.0","0","0","15","0","0","88","0","0","0","149"
"1999-01-15 09:10:00.0","0","0","5","0","0","68","0","0","0","50"
"1999-01-15 09:20:00.0","0","0","0","0","0","3","0","0","0","0"
"1999-01-15 09:30:00.0","0","0","0","0","0","55","0","0","0","0"
"1999-01-15 09:40:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-15 09:50:00.0","0","0","12","0","0","69","0","0","0","0"
"1999-01-15 10:00:00.0","0","0","26","0","0","28","0","0","0","0"
"1999-01-15 10:10:00.0","0","0","4","0","0","53","0","0","0","0"
"1999-01-15 10:20:00.0","0","0","0","0","0","12","0","0","0","0"
"1999-01-15 10:30:00.0","0","0","0","0","0","41","0","0","0","0"
"1999-01-15 10:40:00.0","0","0","0","0","0","19","0","0","0","0"
"1999-01-15 10:50:00.0","0","0","1","0","0","35","0","0","0","0"
"1999-01-15 11:00:00.0","0","0","26","0","0","53","0","0","0","0"
"1999-01-15 11:10:00.0","0","0","14","0","0","40","0","0","0","0"
"1999-01-15 11:20:00.0","0","0","2","0","0","36","0","0","0","0"
"1999-01-15 11:30:00.0","0","0","0","0","0","20","0","0","0","0"
"1999-01-15 11:40:00.0","0","0","0","0","0","41","0","0","0","0"
"1999-01-15 11:50:00.0","0","0","6","0","0","20","0","0","0","0"
"1999-01-15 12:00:00.0","0","0","11","0","0","63","4","0","0","0"
"1999-01-15 12:10:00.0","0","0","14","0","0","22","0","0","0","0"
"1999-01-15 12:20:00.0","0","0","12","0","0","67","0","0","0","0"
"1999-01-15 12:30:00.0","0","0","1","0","0","1","0","0","0","0"
"1999-01-15 12:40:00.0","0","0","0","0","0","62","0","0","0","0"
"1999-01-15 12:50:00.0","0","0","11","0","0","11","0","0","0","0"
"1999-01-15 13:00:00.0","0","0","0","0","0","56","0","0","0","0"
"1999-01-15 13:10:00.0","0","0","7","0","0","14","0","0","0","0"
"1999-01-15 13:20:00.0","0","0","14","0","0","66","7","0","0","0"
"1999-01-15 13:30:00.0","0","5","9","0","0","28","0","0","0","0"
"1999-01-15 13:40:00.0","0","0","0","0","0","36","0","0","0","0"
"1999-01-15 13:50:00.0","0","0","12","0","0","33","0","0","0","0"
"1999-01-15 14:00:00.0","0","0","0","0","0","29","0","0","0","0"
"1999-01-15 14:10:00.0","0","0","0","0","0","31","0","0","0","0"
"1999-01-15 14:20:00.0","0","0","11","0","0","31","0","0","0","0"
"1999-01-15 14:30:00.0","0","0","14","0","0","56","3","0","0","0"
"1999-01-15 14:40:00.0","0","0","12","0","0","23","0","0","0","0"
"1999-01-15 14:50:00.0","0","0","6","0","0","55","0","0","0","0"
"1999-01-15 15:00:00.0","0","0","0","0","0","1","0","0","0","0"
"1999-01-15 15:10:00.0","0","0","0","0","0","59","0","0","0","0"
"1999-01-15 15:20:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-15 15:30:00.0","0","0","14","0","0","115","0","0","0","109"
"1999-01-15 15:40:00.0","0","0","25","0","0","91","0","0","0","149"
"1999-01-15 15:50:00.0","0","0","3","0","0","109","0","0","0","148"
"1999-01-15 16:00:00.0","0","0","0","0","0","74","0","0","0","148"
"1999-01-15 16:10:00.0","0","0","0","0","0","98","0","0","0","147"
"1999-01-15 16:20:00.0","0","0","0","0","0","82","0","0","0","147"
"1999-01-15 16:30:00.0","0","0","3","0","0","70","0","0","0","92"
"1999-01-15 16:40:00.0","0","0","26","0","0","57","0","0","0","0"
"1999-01-15 16:50:00.0","0","0","13","0","0","33","0","0","0","0"
"1999-01-15 17:00:00.0","0","0","1","0","0","41","0","0","0","0"
"1999-01-15 17:10:00.0","0","0","0","0","0","10","2","0","0","0"
"1999-01-15 17:20:00.0","0","8","0","0","0","70","21","8","0","0"
"1999-01-15 17:30:00.0","0","11","11","0","0","34","22","9","0","0"
"1999-01-15 17:40:00.0","0","10","7","0","0","90","22","9","0","0"
"1999-01-15 17:50:00.0","0","10","13","0","0","37","22","8","0","0"
"1999-01-15 18:00:00.0","0","10","12","0","0","78","22","9","0","0"
"1999-01-15 18:10:00.0","0","10","0","0","0","37","22","8","0","0"
"1999-01-15 18:20:00.0","0","10","8","0","0","60","21","9","0","0"
"1999-01-15 18:30:00.0","0","10","3","0","0","57","28","9","0","0"
"1999-01-15 18:40:00.0","0","10","0","0","0","60","42","8","0","0"
"1999-01-15 18:50:00.0","0","10","9","0","0","97","42","9","0","43"
"1999-01-15 19:00:00.0","0","10","14","0","0","129","41","9","0","147"
"1999-01-15 19:10:00.0","0","10","15","0","0","143","22","9","0","147"
"1999-01-15 19:20:00.0","0","10","7","0","7","99","22","9","0","149"
"1999-01-15 19:30:00.0","0","10","0","0","8","142","22","9","0","147"
"1999-01-15 19:40:00.0","0","10","7","0","2","94","24","9","0","149"
"1999-01-15 19:50:00.0","0","10","15","0","0","161","23","9","0","150"
"1999-01-15 20:00:00.0","0","11","13","0","0","104","29","9","0","151"
"1999-01-15 20:10:00.0","0","2","14","0","0","146","23","8","0","150"
"1999-01-15 20:20:00.0","0","0","17","0","0","106","22","9","0","152"
"1999-01-15 20:30:00.0","0","0","5","0","0","130","23","9","0","151"
"1999-01-15 20:40:00.0","0","0","0","0","0","97","22","9","0","151"
"1999-01-15 20:50:00.0","0","0","2","0","0","110","18","9","0","147"
"1999-01-15 21:00:00.0","0","0","16","0","0","108","13","9","0","146"
"1999-01-15 21:10:00.0","0","0","14","0","0","109","13","8","0","145"
"1999-01-15 21:20:00.0","0","0","13","0","0","118","18","8","0","146"
"1999-01-15 21:30:00.0","0","0","9","0","0","102","17","9","0","148"
"1999-01-15 21:40:00.0","0","0","8","0","0","117","14","8","0","147"
"1999-01-15 21:50:00.0","0","0","0","0","0","80","13","9","0","147"
"1999-01-15 22:00:00.0","0","0","0","0","0","117","14","8","0","145"
"1999-01-15 22:10:00.0","0","0","4","0","0","73","13","8","0","146"
"1999-01-15 22:20:00.0","0","0","25","0","0","153","13","9","0","144"
"1999-01-15 22:30:00.0","0","0","14","0","0","83","13","8","0","146"
"1999-01-15 22:40:00.0","0","0","3","0","0","122","12","6","0","146"
"1999-01-15 22:50:00.0","0","0","0","0","0","92","0","0","0","147"
"1999-01-15 23:00:00.0","0","0","3","0","0","89","0","0","0","147"
"1999-01-15 23:10:00.0","0","0","8","0","0","110","0","0","0","147"
"1999-01-15 23:20:00.0","0","0","3","0","0","82","0","0","0","147"
"1999-01-15 23:30:00.0","0","0","14","0","0","123","0","0","0","148"
"1999-01-15 23:40:00.0","0","0","14","0","0","85","0","0","0","147"
"1999-01-15 23:50:00.0","0","0","12","0","0","129","0","0","0","145"
"1999-01-16 00:00:00.0","0","0","4","0","0","65","0","0","0","147"
"1999-01-16 00:10:00.0","0","0","0","0","0","122","0","0","0","146"
"1999-01-16 00:20:00.0","0","0","0","0","0","62","0","0","0","144"
"1999-01-16 00:30:00.0","0","0","2","0","0","115","0","0","0","143"
"1999-01-16 00:40:00.0","0","0","25","0","0","97","0","0","0","145"
"1999-01-16 00:50:00.0","0","0","14","0","0","118","0","0","0","142"
"1999-01-16 01:00:00.0","0","0","4","0","0","89","0","0","0","144"
"1999-01-16 01:10:00.0","0","0","0","0","0","84","0","0","0","124"
"1999-01-16 01:20:00.0","0","0","0","0","0","33","0","0","0","0"
"1999-01-16 01:30:00.0","0","0","11","0","0","38","0","0","0","0"
"1999-01-16 01:40:00.0","0","0","0","0","0","41","0","0","0","0"
"1999-01-16 01:50:00.0","0","0","14","0","0","33","0","0","0","0"
"1999-01-16 02:00:00.0","0","0","14","0","0","63","0","0","0","0"
"1999-01-16 02:10:00.0","0","0","5","0","0","17","0","0","0","0"
"1999-01-16 02:20:00.0","0","0","11","0","0","66","0","0","0","0"
"1999-01-16 02:30:00.0","0","0","1","0","0","5","0","0","0","0"
"1999-01-16 02:40:00.0","0","0","0","0","0","61","0","0","0","0"
"1999-01-16 02:50:00.0","0","0","0","0","0","0","0","0","0","0"
"1999-01-16 03:00:00.0","0","0","13","0","0","76","0","0","0","0"
"1999-01-16 03:10:00.0","0","0","25","0","0","29","0","0","0","0"
"1999-01-16 03:20:00.0","0","0","8","0","0","64","0","0","0","0"
"1999-01-16 03:30:00.0","0","0","0","0","0","12","0","0","0","0"
"1999-01-16 03:40:00.0","0","0","0","0","0","48","0","0","0","0"
"1999-01-16 03:50:00.0","0","0","0","0","0","17","0","0","0","0"
"1999-01-16 04:00:00.0","0","0","4","0","0","46","0","0","0","0"
"1999-01-16 04:10:00.0","0","0","20","0","0","44","0","0","0","0"
"1999-01-16 04:20:00.0","0","0","14","0","0","50","0","0","0","0"
"1999-01-16 04:30:00.0","0","0","7","0","0","39","0","0","0","0"
"1999-01-16 04:40:00.0","0","0","0","0","0","27","0","0","0","0"
"1999-01-16 04:50:00.0","0","0","0","0","0","42","0","0","0","0"
"1999-01-16 05:00:00.0","0","0","12","0","0","29","0","0","0","0"
"1999-01-16 05:10:00.0","0","0","0","0","0","49","0","0","0","0"
"1999-01-16 05:20:00.0","0","0","11","0","0","24","0","0","0","0"
"1999-01-16 05:30:00.0","0","0","13","0","0","68","0","0","0","0"
"1999-01-16 05:40:00.0","0","0","8","0","0","15","0","0","0","0"
